key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20200212,13:27:50,away,Detroit,Orlando,46.0,+236,+245,+255,+230,+230,away,49.0,+6.5,+102,+6.5,-109,+6.5,-105,+6.5,-105,+6.5,-108,away,55.0,208.5,-107,209,-103,209.5,-105,209,-115,209,-110
20200212,13:27:50,home,Orlando,Detroit,54.0,-272,-265,-315,-280,-275,home,51.0,-6.5,-112,-6.5,-101,-6.5,-105,-6.5,-115,-6.5,-112,home,45.0,208.5,-103,209,-107,209.5,-105,209,-105,209,-110
20200212,13:27:50,away,Atlanta,Cleveland,66.0,-155,-150,-155,-155,-149,away,64.0,-3,-111,-3,-110,-3.5,-105,-3,-115,-3,-110,away,67.0,234.5,+104,234,-110,235,-105,235,-115,234,-110
20200212,13:27:50,home,Cleveland,Atlanta,34.0,+139,+130,+135,+135,+129,home,36.0,+3,+101,+3,-110,+3.5,-105,+3,-105,+3,-110,home,33.0,234.5,-114,234,-110,235,-105,235,-105,234,-110
20200212,13:27:50,away,Milwaukee,Indiana,53.0,+113,+110,+110,+100,+107,away,56.0,+1.5,+104,+2,-105,+2,-105,+1,-110,+1.5,-104,away,62.0,224,-103,224,-105,224,-105,224,-115,224,-110
20200212,13:27:50,home,Indiana,Milwaukee,47.0,-125,-120,-130,-120,-127,home,44.0,-1.5,-115,-2,-105,-2,-105,-1,-110,-1.5,-116,home,38.0,224,-107,224,-105,224,-105,224,-105,224,-110
20200212,13:27:50,away,Washington,New York,58.0,+129,+130,+135,+120,+127,away,56.0,+3,-105,+3,-103,+3,-105,+2.5,-110,+3,-110,away,63.0,228.5,-106,228,-107,228.5,-105,228,-115,228.5,-110
20200212,13:27:50,home,New York,Washington,42.0,-143,-140,-155,-140,-147,home,44.0,-3,-105,-3,-107,-3,-105,-2.5,-110,-3,-110,home,37.0,228.5,-104,228,-103,228.5,-105,228,-105,228.5,-110
20200212,13:27:50,away,Toronto,Brooklyn,62.0,-170,-167,-170,-190,-172,away,59.0,-4,-103,-4,-105,-4,-105,-4.5,-110,-4,-112,away,60.0,224.5,-107,224.5,-105,225,-105,225,-110,224.5,-112
20200212,13:27:50,home,Brooklyn,Toronto,38.0,+152,+157,+150,+165,+152,home,41.0,+4,-107,+4,-105,+4,-105,+4.5,-110,+4,-108,home,40.0,224.5,-103,224.5,-105,225,-105,225,-110,224.5,-108
20200212,13:27:50,away,Charlotte,Minnesota,55.0,+202,+205,+220,+205,+200,away,44.0,+6,-105,+6,-105,+5.5,-105,+6.5,-110,+6,-114,away,58.0,224.5,-113,225,-105,225,-105,225,-110,225,-113
20200212,13:27:50,home,Minnesota,Charlotte,45.0,-229,-225,-270,-245,-240,home,56.0,-6,-105,-6,-105,-5.5,-105,-6.5,-110,-6,-106,home,42.0,224.5,+103,225,-105,225,-105,225,-110,225,-107
20200212,13:27:50,away,Portland,Memphis,54.0,+143,+148,+145,+140,+145,away,44.0,+3.5,-101,+3.5,-105,+3.5,-105,+4,-115,+3.5,-105,away,50.0,235,-108,234.5,-108,235,-105,234.5,-110,234.5,-115
20200212,13:27:50,home,Memphis,Portland,46.0,-159,-158,-165,-160,-165,home,56.0,-3.5,-109,-3.5,-105,-3.5,-105,-4,-105,-3.5,-115,home,50.0,235,-102,234.5,-102,235,-105,234.5,-110,234.5,-105
20200212,13:27:50,away,Sacramento,Dallas,55.0,+308,+320,+330,+285,+305,away,51.0,+8.5,-102,+8.5,-103,+8.5,-105,+8.5,-110,+8,-102,away,63.0,226.5,-106,226,-105,225.5,-105,227.5,-110,226,-112
20200212,13:27:50,home,Dallas,Sacramento,45.0,-366,-355,-420,-370,-375,home,49.0,-8.5,-108,-8.5,-107,-8.5,-105,-8.5,-110,-8,-118,home,37.0,226.5,-104,226,-105,225.5,-105,227.5,-110,226,-108
20200212,13:27:50,away,Golden State,Phoenix,47.0,+226,+235,+250,+220,+230,away,49.0,+7,-110,+6.5,-107,+6.5,-105,+6.5,-110,+7,-114,away,52.0,227.5,-102,227,-103,227.5,-105,226.5,-110,227,-110
20200212,13:27:50,home,Phoenix,Golden State,53.0,-260,-255,-310,-270,-275,home,51.0,-7,-100,-6.5,-103,-6.5,-105,-6.5,-110,-7,-106,home,48.0,227.5,-108,227,-107,227.5,-105,226.5,-110,227,-110
20200212,13:27:50,away,Miami,Utah,0.0,+179,+175,+185,+165,+175,away,5.0,+5,-102,+5,-107,+5.5,-105,+5.5,-115,+5,-105,away,6.0,216.5,-104,216.5,-105,216.5,-105,216.5,-115,216.5,-110
