key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20191225,09:44:51,away,Boston,Toronto,61.0,-175,-185,-195,-200,-178,away,58.0,-4,-107,-4.5,-105,-4.5,-105,-4.5,-115,-4.5,-110,away,48.0,214,-112,214.5,-105,215,-105,214,-110,214,-112
20191225,09:44:51,home,Toronto,Boston,39.0,+157,+170,+170,+170,+158,home,42.0,+4,-103,+4.5,-105,+4.5,-105,+4.5,-105,+4.5,-110,home,52.0,214,+101,214.5,-105,215,-105,214,-110,214,-108
20191225,09:44:51,away,Milwaukee,Philadelphia,60.0,-144,-135,-155,-165,-142,away,61.0,-2.5,-108,-2.5,-105,-3,-105,-3.5,-110,-3,-102,away,52.0,221,-106,221,-108,221,-105,221,-110,221,-110
20191225,09:44:51,home,Philadelphia,Milwaukee,40.0,+130,+125,+135,+145,+122,home,39.0,+2.5,-102,+2.5,-105,+3,-105,+3.5,-110,+3,-118,home,48.0,221,-104,221,-102,221,-105,221,-110,221,-110
20191225,09:44:51,away,Houston,Golden State,61.0,-734,-660,-740,-800,-750,away,62.0,-11.5,+101,-11,-105,-11.5,-105,-12,-115,-11,-109,away,51.0,229.5,-102,229.5,-105,229,-105,229.5,-110,229.5,-110
20191225,09:44:51,home,Golden State,Houston,39.0,+557,+540,+565,+500,+525,home,38.0,+11.5,-111,+11,-105,+11.5,-105,+12,-105,+11,-111,home,49.0,229.5,-108,229.5,-105,229,-105,229.5,-110,229.5,-110
20191225,09:44:51,away,L.A. Clippers,L.A. Lakers,48.0,+115,+115,+125,+130,+115,away,49.0,+2.5,-113,+2,-107,+2.5,-105,+2.5,-110,+2,-107,away,50.0,223.5,-104,223.5,-105,224,-105,223.5,-110,222.5,-115
20191225,09:44:51,home,L.A. Lakers,L.A. Clippers,52.0,-127,-125,-145,-150,-135,home,51.0,-2.5,+102,-2,-103,-2.5,-105,-2.5,-110,-2,-113,home,50.0,223.5,-106,223.5,-105,224,-105,223.5,-110,222.5,-105
20191225,09:44:51,away,New Orleans,Denver,39.0,+392,+405,+405,+375,+360,away,40.0,+9,-103,+9,-102,+9,-105,+10,-115,+8.5,-104,away,48.0,217,-101,216,-105,216,-105,216,-110,216,-104
20191225,09:44:51,home,Denver,New Orleans,61.0,-482,-455,-530,-550,-460,home,60.0,-9,-107,-9,-108,-9,-105,-10,-105,-8.5,-116,home,52.0,217,-109,216,-105,216,-105,216,-110,216,-116
20191226,09:44:55,away,Washington,Detroit,52.0,+230,+240,+230,+220,+220,away,39.0,+6.5,-102,+6.5,-102,+6.5,-105,+7,-115,+6.5,-110,away,55.0,228.5,-112,228.5,-103,228.5,-105,228.5,-110,228,-115
20191226,09:44:55,home,Detroit,Washington,48.0,-265,-260,-280,-270,-260,home,61.0,-6.5,-108,-6.5,-108,-6.5,-105,-7,-105,-6.5,-110,home,45.0,228.5,+101,228.5,-107,228.5,-105,228.5,-110,228,-105
20191226,09:44:55,away,New York,Brooklyn,38.0,+275,+275,+290,+260,+255,away,39.0,+7,+100,+7,-105,+7,-105,+7.5,-115,+6.5,-107,away,57.0,226.5,-108,226,-105,226.5,-105,226,-115,226,-115
20191226,09:44:55,home,Brooklyn,New York,62.0,-322,-305,-360,-320,-325,home,61.0,-7,-110,-7,-105,-7,-105,-7.5,-105,-6.5,-113,home,43.0,226.5,-102,226,-105,226.5,-105,226,-105,226,-105
20191226,09:44:55,away,San Antonio,Dallas,44.0,+311,+320,+315,+275,+300,away,40.0,+8,-107,+8,-105,+8,-105,+8,-105,+8,-110,away,54.0,226.5,-107,226,-105,227,-105,226.5,-110,226.5,-110
20191226,09:44:55,home,Dallas,San Antonio,56.0,-370,-355,-395,-350,-375,home,60.0,-8,-103,-8,-105,-8,-105,-8,-115,-8,-110,home,46.0,226.5,-103,226,-105,227,-105,226.5,-110,226.5,-110
20191226,09:44:55,away,Memphis,Oklahoma City,47.0,+212,+210,+225,+205,+210,away,52.0,+5.5,+100,+6,-109,+6,-105,+6,-105,+6,-110,away,57.0,224,+101,224,-105,225,-105,224.5,-105,224,-110
20191226,09:44:55,home,Oklahoma City,Memphis,53.0,-242,-230,-275,-245,-250,home,48.0,-5.5,-111,-6,-101,-6,-105,-6,-115,-6,-110,home,43.0,224,-111,224,-105,225,-105,224.5,-115,224,-110
20191226,09:44:55,away,Minnesota,Sacramento,50.0,+264,+260,+280,+250,+255,away,42.0,+7,+102,+7,-102,+7.5,-105,+7.5,-115,+7,-103,away,51.0,220.5,-101,220,-108,219.5,-105,220,-110,220.5,-105
20191226,09:44:55,home,Sacramento,Minnesota,50.0,-308,-290,-350,-300,-325,home,58.0,-7,-113,-7,-108,-7.5,-105,-7.5,-105,-7,-117,home,49.0,220.5,-109,220,-102,219.5,-105,220,-110,220.5,-115
20191226,09:44:55,away,Portland,Utah,51.0,+193,+195,+190,+170,+187,away,53.0,+5,+102,+5.5,-108,+5.5,-105,+5.5,-110,+5,-105,away,49.0,221.5,-115,222,-105,222,-105,221.5,-110,221.5,-110
