key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20200225,11:18:20,away,Charlotte,Indiana,59.0,+514,+540,+575,+450,+500,away,53.0,+11,-105,+11.5,-105,+10.5,-105,+11.5,-110,+11,-105,away,58.0,209,-101,208.5,-105,209,-105,208.5,-105,208.5,-108
20200225,11:18:20,home,Indiana,Charlotte,41.0,-666,-660,-750,-700,-650,home,47.0,-11,-105,-11.5,-105,-10.5,-105,-11.5,-110,-11,-115,home,42.0,209,-109,208.5,-105,209,-105,208.5,-115,208.5,-112
20200225,11:18:20,away,Milwaukee,Toronto,45.0,+103,+103,-110,-105,-102,away,46.0,+1,-102,+1,-105,+1,-105,+1,-115,+1,-107,away,52.0,232.5,-106,232.5,-105,232.5,-105,232.5,-110,232.5,-112
20200225,11:18:20,home,Toronto,Milwaukee,55.0,-113,-113,-110,-115,-118,home,54.0,-1,-108,-1,-105,-1,-105,-1,-105,-1,-113,home,48.0,232.5,-104,232.5,-105,232.5,-105,232.5,-110,232.5,-108
20200225,11:18:20,away,Oklahoma City,Chicago,63.0,-296,-295,-355,-310,-330,away,68.0,-7.5,-106,-7.5,-105,-8,-105,-8,-110,-7.5,-115,away,53.0,219.5,-104,219.5,-102,220,-105,219.5,-115,219.5,-112
20200225,11:18:20,home,Chicago,Oklahoma City,37.0,+255,+265,+285,+255,+275,home,32.0,+7.5,-104,+7.5,-105,+8,-105,+8,-110,+7.5,-105,home,47.0,219.5,-106,219.5,-108,220,-105,219.5,-105,219.5,-108
20200225,11:18:20,away,Detroit,Denver,53.0,+721,+760,+780,+650,+750,away,35.0,+13.5,-104,+13.5,-108,+13.5,-105,+13.5,-105,+13.5,-105,away,50.0,213,-107,213,-105,213,-105,213,-110,213.5,-105
20200225,11:18:20,home,Denver,Detroit,47.0,-1010,-960,-1080,-1100,-1200,home,65.0,-13.5,-106,-13.5,-102,-13.5,-105,-13.5,-115,-13.5,-115,home,50.0,213,-103,213,-105,213,-105,213,-110,213.5,-115
20200225,11:18:20,away,New Orleans,L.A. Lakers,52.0,+270,+285,+280,+260,+270,away,50.0,+7.5,-107,+7.5,-109,+7,-105,+7.5,-110,+7.5,-117,away,52.0,239.5,-105,239,-105,239,-105,239.5,-105,239.5,-113
20200225,11:18:20,home,L.A. Lakers,New Orleans,48.0,-315,-315,-350,-320,-325,home,50.0,-7.5,-103,-7.5,-101,-7,-105,-7.5,-110,-7.5,-103,home,48.0,239.5,-105,239,-105,239,-105,239.5,-115,239.5,-107
20200225,11:18:20,away,Boston,Portland,63.0,-273,-280,-325,-310,-300,away,59.0,-7.5,+103,-7,-108,-7,-105,-7.5,-115,-7.5,-105,away,50.0,222,-100,222.5,-108,222,-105,223,-105,222,-110
20200225,11:18:20,home,Portland,Boston,37.0,+237,+255,+265,+255,+250,home,41.0,+7.5,-113,+7,-102,+7,-105,+7.5,-105,+7.5,-115,home,50.0,222,-110,222.5,-102,222,-105,223,-115,222,-110
20200225,11:18:20,away,Sacramento,Golden State,53.0,-280,-290,-345,-320,-305,away,60.0,-7.5,-102,-7.5,-105,-7.5,-105,-8,-105,-7.5,-110,away,47.0,222.5,-106,222.5,-105,222.5,-105,224,-115,223,-110
20200225,11:18:20,home,Golden State,Sacramento,47.0,+242,+260,+275,+260,+255,home,40.0,+7.5,-108,+7.5,-105,+7.5,-105,+8,-115,+7.5,-110,home,53.0,222.5,-104,222.5,-105,222.5,-105,224,-105,223,-110
