key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20200302,20:22:52,away,Portland,Orlando,66.0,+200,+210,+220,+210,+200,away,54.0,+6.5,-115,+6.5,-109,+6.5,-105,+6,-105,+6.5,-113,away,48.0,219,-110,219.5,-105,220,-105,220,-115,220,-110
20200302,20:22:52,home,Orlando,Portland,34.0,-227,-230,-270,-250,-240,home,46.0,-6.5,+104,-6.5,-101,-6.5,-105,-6,-115,-6.5,-107,home,52.0,219,-101,219.5,-105,220,-105,220,-105,220,-110
20200302,20:22:52,away,Utah,Cleveland,49.0,-577,-540,-640,-610,-560,away,61.0,-10,-115,-10.5,-101,-10.5,-105,-10.5,-110,-10.5,-109,away,53.0,222,-106,222,-105,222,-105,222,-105,222,-110
20200302,20:22:52,home,Cleveland,Utah,51.0,+456,+460,+490,+405,+440,home,39.0,+10,+105,+10.5,-109,+10.5,-105,+10.5,-110,+10.5,-111,home,47.0,222,-104,222,-105,222,-105,222,-115,222,-110
20200302,20:22:52,away,Houston,New York,58.0,-558,-525,-650,-620,-550,away,64.0,-10,-110,-10.5,-102,-10.5,-105,-11,-105,-10,-114,away,50.0,230.5,-105,231,-102,231,-105,231.5,-110,231,-110
20200302,20:22:52,home,New York,Houston,42.0,+443,+450,+500,+410,+430,home,36.0,+10,-101,+10.5,-108,+10.5,-105,+11,-115,+10,-106,home,50.0,230.5,-105,231,-108,231,-105,231.5,-110,231,-110
20200302,20:22:52,away,Milwaukee,Miami,59.0,-197,-200,-210,-220,-205,away,62.0,-5,-105,-5,-105,-5,-105,-5.5,-105,-5,-109,away,62.0,227.5,-108,227.5,-105,227.5,-105,228,-105,227.5,-115
20200302,20:22:52,home,Miami,Milwaukee,41.0,+175,+185,+180,+180,+175,home,38.0,+5,-105,+5,-105,+5,-105,+5.5,-115,+5,-111,home,38.0,227.5,-102,227.5,-105,227.5,-105,228,-115,227.5,-105
20200302,20:22:52,away,Memphis,Atlanta,46.0,+116,+118,+115,+110,+120,away,44.0,+2.5,-109,+2,-102,+2.5,-105,+2,-105,+2.5,-110,away,53.0,240.5,+102,240,-105,239.5,-105,240.5,-110,239.5,-110
20200302,20:22:52,home,Atlanta,Memphis,54.0,-128,-128,-135,-130,-140,home,56.0,-2.5,-102,-2,-108,-2.5,-105,-2,-115,-2.5,-110,home,47.0,240.5,-113,240,-105,239.5,-105,240.5,-110,239.5,-110
20200302,20:22:52,away,Dallas,Chicago,69.0,-274,-265,-320,-320,-280,away,66.0,-7,-102,-7,-105,-7,-105,-7.5,-105,-7,-105,away,61.0,219,-111,219.5,-105,220.5,-105,220,-110,219.5,-110
20200302,20:22:52,home,Chicago,Dallas,31.0,+238,+245,+260,+260,+235,home,34.0,+7,-108,+7,-105,+7,-105,+7.5,-115,+7,-115,home,39.0,219,+101,219.5,-105,220.5,-105,220,-110,219.5,-110
