key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20191220,11:14:47,home,Toronto,Washington,61.0,-269,-260,-280,-270,-280,home,51.0,-6.5,-106,-6.5,-109,-7,-105,-7,-105,-6.5,-115,home,52.0,229.5,-105,229.5,-102,230,-105,229.5,-110,229.5,-107
20191220,11:14:47,away,Detroit,Boston,35.0,+365,+380,+380,+375,+350,away,38.0,+9,-109,+9,-108,+9,-105,+9.5,-115,+9,-114,away,45.0,211,-112,211,-103,211,-105,211.5,-110,211,-110
20191220,11:14:47,home,Boston,Detroit,65.0,-445,-430,-505,-550,-450,home,62.0,-9,-101,-9,-102,-9,-105,-9.5,-105,-9,-106,home,55.0,211,+102,211,-107,211,-105,211.5,-110,211,-110
20191220,11:14:47,away,Dallas,Philadelphia,56.0,+340,+335,+355,+300,+340,away,58.0,+8.5,-104,+8.5,-105,+8,-105,+9,-110,+8.5,-115,away,55.0,211.5,-112,211.5,-102,212,-105,212.5,-105,211.5,-115
20191220,11:14:47,home,Philadelphia,Dallas,44.0,-409,-375,-445,-400,-425,home,42.0,-8.5,-106,-8.5,-105,-8,-105,-9,-110,-8.5,-105,home,45.0,211.5,+102,211.5,-108,212,-105,212.5,-115,211.5,-105
20191220,11:14:47,away,New York,Miami,37.0,+345,+355,+390,+350,+380,away,42.0,+8.5,-101,+9,-108,+9,-105,+9.5,-115,+9,-110,away,63.0,216.5,-106,216.5,-105,215.5,-105,216.5,-115,216.5,-112
20191220,11:14:47,home,Miami,New York,63.0,-417,-400,-515,-500,-500,home,58.0,-8.5,-109,-9,-102,-9,-105,-9.5,-105,-9,-110,home,37.0,216.5,-104,216.5,-105,215.5,-105,216.5,-105,216.5,-108
20191220,11:14:47,away,Phoenix,Oklahoma City,54.0,+133,+135,+140,+130,+132,away,45.0,+3,-105,+3,-105,+3.5,-105,+3,-105,+3,-108,away,51.0,224.5,+103,224.5,-107,225,-105,224.5,-110,224.5,-108
20191220,11:14:47,home,Oklahoma City,Phoenix,46.0,-148,-145,-160,-150,-152,home,55.0,-3,-105,-3,-105,-3.5,-105,-3,-115,-3,-112,home,49.0,224.5,-114,224.5,-103,225,-105,224.5,-110,224.5,-112
20191220,11:14:47,away,Minnesota,Denver,57.0,+458,+515,+540,+425,+475,away,42.0,+10,-104,+10.5,-102,+10.5,-105,+10.5,-110,+10.5,-110,away,51.0,215.5,-104,215.5,-102,215,-105,215,-110,215,-110
20191220,11:14:47,home,Denver,Minnesota,43.0,-580,-620,-715,-650,-650,home,58.0,-10,-106,-10.5,-108,-10.5,-105,-10.5,-110,-10.5,-110,home,49.0,215.5,-106,215.5,-108,215,-105,215,-110,215,-110
20191220,11:14:47,away,Orlando,Portland,38.0,+137,+145,+150,+160,+140,away,43.0,+3.5,-110,+3.5,-103,+3.5,-105,+4,-115,+3.5,-112,away,64.0,218.5,-105,219,-105,219.5,-105,218.5,-115,219,-110
20191220,11:14:47,home,Portland,Orlando,62.0,-152,-155,-170,-180,-160,home,57.0,-3.5,-100,-3.5,-107,-3.5,-105,-4,-105,-3.5,-108,home,36.0,218.5,-105,219,-105,219.5,-105,218.5,-105,219,-110
20191220,11:14:47,away,New Orleans,Golden State,57.0,-135,-125,-135,-140,-135,away,56.0,-2,-110,-2,-102,-2,-105,-2.5,-110,-2,-113,away,48.0,221.5,-102,221.5,-102,221,-105,221.5,-110,221.5,-110
20191220,11:14:47,home,Golden State,New Orleans,43.0,+122,+115,+115,+120,+115,home,44.0,+2,-100,+2,-108,+2,-105,+2.5,-110,+2,-107,home,52.0,221.5,-108,221.5,-108,221,-105,221.5,-110,221.5,-110
20191221,11:14:53,away,Utah,Charlotte,49.0,-282,-275,-305,-280,-285,away,48.0,-6.5,-113,-7,-102,-7,-105,-7,-110,-6.5,-115,away,48.0,208.5,-103,208,-107,208.5,-105,208.5,-105,208,-105
20191221,11:14:53,home,Charlotte,Utah,51.0,+244,+250,+245,+230,+235,home,52.0,+6.5,+102,+7,-108,+7,-105,+7,-110,+6.5,-105,home,52.0,208.5,-107,208,-103,208.5,-105,208.5,-115,208,-115
20191221,11:14:53,away,Atlanta,Brooklyn,38.0,+254,+270,+285,+270,+250,away,35.0,+7.5,-113,+7.5,-109,+7.5,-105,+7.5,-110,+7.5,-113,away,53.0,231.5,-111,232,-105,232,-105,232,-110,232,-110
20191221,11:14:53,home,Brooklyn,Atlanta,62.0,-294,-300,-355,-340,-310,home,65.0,-7.5,+103,-7.5,-101,-7.5,-105,-7.5,-110,-7.5,-107,home,47.0,231.5,+100,232,-105,232,-105,232,-110,232,-110
20191221,11:14:53,away,Washington,Philadelphia,49.0,+718,+750,+745,+600,+750,away,52.0,+12.5,+101,+12.5,-105,+12.5,-105,+12.5,-110,+13,-112,away,47.0,227,-112,227.5,-105,227,-105,227,-110,227.5,-115
20191221,11:14:53,home,Philadelphia,Washington,51.0,-1005,-950,-1045,-1000,-1200,home,48.0,-12.5,-112,-12.5,-105,-12.5,-105,-12.5,-110,-13,-108,home,53.0,227,+102,227.5,-105,227,-105,227,-110,227.5,-105
20191221,11:14:53,away,Chicago,Detroit,58.0,-121,-118,-130,-130,-120,away,53.0,-2,-101,-1.5,-105,-2,-105,-2,-115,-1.5,-110,away,51.0,209,-109,209,-105,208.5,-105,209,-110,209,-115
20191221,11:14:53,home,Detroit,Chicago,42.0,+110,+108,+110,+110,+100,home,47.0,+2,-110,+1.5,-105,+2,-105,+2,-105,+1.5,-110,home,49.0,209,-101,209,-105,208.5,-105,209,-110,209,-105
20191221,11:14:53,away,Milwaukee,New York,59.0,-870,-925,-1015,-1200,-1100,away,66.0,-12,-109,-12.5,-103,-13,-105,-13.5,-105,-12.5,-107,away,53.0,227,-111,226.5,-105,226,-105,226.5,-115,227.5,-110
20191221,11:14:53,home,New York,Milwaukee,41.0,+640,+725,+715,+700,+700,home,34.0,+12,-101,+12.5,-107,+13,-105,+13.5,-115,+12.5,-113,home,47.0,227,+101,226.5,-105,226,-105,226.5,-105,227.5,-110
20191221,11:14:53,away,Sacramento,Memphis,52.0,-125,-125,-130,-130,-132,away,57.0,-2,-106,-2,-107,-2,-105,-2,-110,-2,-113,away,54.0,221.5,-110,222,-105,223,-105,221.5,-115,222,-110
20191221,11:14:53,home,Memphis,Sacramento,48.0,+113,+115,+110,+110,+112,home,43.0,+2,-104,+2,-103,+2,-105,+2,-110,+2,-107,home,46.0,221.5,-100,222,-105,223,-105,221.5,-105,222,-110
20191221,11:14:53,away,L.A. Clippers,San Antonio,58.0,-291,-295,-340,-330,-310,away,61.0,-7,-102,-7,-105,-7,-105,-7.5,-105,-7,-108,away,54.0,225.5,-109,226,-103,225.5,-105,226,-110,226,-110
20191221,11:14:53,home,San Antonio,L.A. Clippers,42.0,+251,+265,+270,+265,+250,home,39.0,+7,-108,+7,-105,+7,-105,+7.5,-115,+7,-112,home,46.0,225.5,-101,226,-107,225.5,-105,226,-110,226,-110
20191221,11:14:53,away,Houston,Phoenix,55.0,-413,-410,-465,-450,-400,away,57.0,-8.5,-110,-9,-102,-9,-105,-9,-110,-8.5,-110,away,57.0,234.5,-113,234,-105,234,-105,234,-115,235,-112
20191221,11:14:53,home,Phoenix,Houston,45.0,+342,+365,+365,+325,+315,home,43.0,+8.5,-101,+9,-108,+9,-105,+9,-110,+8.5,-110,home,43.0,234.5,+103,234,-105,234,-105,234,-105,235,-108
20191221,11:14:53,away,Minnesota,Portland,38.0,+243,+255,+260,+250,+240,away,39.0,+7,-107,+7,-109,+6.5,-105,+7.5,-115,+7,-112,away,52.0,228,-101,228,-105,227.5,-105,228,-105,228,-105
20191221,11:14:53,home,Portland,Minnesota,62.0,-280,-280,-320,-300,-300,home,61.0,-7,-103,-7,-101,-6.5,-105,-7.5,-105,-7,-108,home,48.0,228,-110,228,-105,227.5,-105,228,-115,228,-115
20191222,11:14:59,away,Dallas,Toronto,55.0,+104,+108,+105,+100,+100,away,52.0,+1.5,-105,+1.5,-105,+1.5,-105,+1.5,-115,+1.5,-110,away,63.0,218.5,-106,218.5,-103,219,-105,219,-110,218.5,-115
20191222,11:14:59,home,Toronto,Dallas,45.0,-115,-118,-125,-120,-120,home,48.0,-1.5,-105,-1.5,-105,-1.5,-105,-1.5,-105,-1.5,-110,home,37.0,218.5,-104,218.5,-107,219,-105,219,-110,218.5,-105
20191222,11:14:59,away,Charlotte,Boston,48.0,+648,+650,+660,+550,+675,away,47.0,+12.5,-108,+12,-107,+12.5,-105,+12.5,-110,+12.5,-112,away,57.0,208.5,-114,209,-105,209.5,-105,209.5,-110,209.5,-108
20191222,11:14:59,home,Boston,Charlotte,52.0,-884,-825,-910,-900,-1050,home,53.0,-12.5,-102,-12,-103,-12.5,-105,-12.5,-110,-12.5,-108,home,43.0,208.5,+104,209,-105,209.5,-105,209.5,-110,209.5,-112
20191222,11:14:59,away,L.A. Clippers,Oklahoma City,61.0,+100,+103,-105,-120,-105,away,55.0,+1,-104,+1,-105,PK-10,PK-105,-1,-110,+1,-108,away,53.0,223.5,-103,223.5,-105,224,-105,223.5,-110,223.5,-110
20191222,11:14:59,home,Oklahoma City,L.A. Clippers,39.0,-111,-113,-115,+100,-115,home,45.0,-1,-106,-1,-105,PK-10,PK-105,+1,-110,-1,-112,home,47.0,223.5,-107,223.5,-105,224,-105,223.5,-110,223.5,-110
20191222,11:14:59,away,Indiana,Milwaukee,34.0,+309,+320,+330,+310,+300,away,41.0,+8,-101,+8.5,-105,+8.5,-105,+8.5,-105,+8,-104,away,54.0,221,-109,220.5,-105,221.5,-105,221,-110,221,-114
20191222,11:14:59,home,Milwaukee,Indiana,66.0,-368,-355,-410,-420,-375,home,59.0,-8,-110,-8.5,-105,-8.5,-105,-8.5,-115,-8,-116,home,46.0,221,-101,220.5,-105,221.5,-105,221,-110,221,-106
20191222,11:14:59,away,Denver,L.A. Lakers,51.0,+103,+115,+105,+105,+102,away,52.0,+2,-115,+3,-128,+2,-105,+2,-110,+2.5,-123,away,58.0,209,-110,210,+103,209,-105,209,-110,208,-113
20191222,11:14:59,home,L.A. Lakers,Denver,49.0,-114,-125,-125,-125,-122,home,48.0,-2,+104,-3,+108,-2,-105,-2,-110,-2.5,+103,home,42.0,209,-100,210,-123,209,-105,209,-110,208,-107
20191223,11:15:04,away,Toronto,Indiana,55.0,+194,+195,+200,+170,+185,away,49.0,+5.5,-103,+5.5,-108,+5.5,-105,+5.5,-105,+5.5,-115,away,55.0,210,-113,210.5,-105,210,-105,211,-105,210.5,-110
20191223,11:15:04,home,Indiana,Toronto,45.0,-220,-215,-235,-200,-215,home,51.0,-5.5,-107,-5.5,-102,-5.5,-105,-5.5,-115,-5.5,-105,home,45.0,210,+102,210.5,-105,210,-105,211,-115,210.5,-110
20191223,11:15:04,away,Chicago,Orlando,42.0,+176,+175,+180,+180,+175,away,52.0,+5,-101,+5,-102,+5,-105,+5,-110,+5,-110,away,49.0,206,-102,206,-103,205.5,-105,206,-115,206,-110
20191223,11:15:04,home,Orlando,Chicago,58.0,-198,-190,-210,-220,-205,home,48.0,-5,-109,-5,-108,-5,-105,-5,-110,-5,-110,home,51.0,206,-109,206,-107,205.5,-105,206,-105,206,-110
20191223,11:15:04,away,Philadelphia,Detroit,63.0,-259,-265,-285,-275,-260,away,57.0,-6.5,+100,-6.5,-108,-6.5,-105,-6.5,-115,-6.5,-103,away,62.0,215,-104,215,-102,215,-105,215,-110,215,-117
20191223,11:15:04,home,Detroit,Philadelphia,37.0,+225,+245,+235,+225,+220,home,43.0,+6.5,-110,+6.5,-102,+6.5,-105,+6.5,-105,+6.5,-117,home,38.0,215,-106,215,-108,215,-105,215,-110,215,-103
20191223,11:15:04,away,Atlanta,Cleveland,54.0,-129,-135,-135,-140,-135,away,52.0,-2.5,-103,-2.5,-102,-2,-105,-2.5,-115,-2.5,-110,away,62.0,229.5,-109,229.5,-101,230,-105,229.5,-110,230,-110
20191223,11:15:04,home,Cleveland,Atlanta,46.0,+117,+125,+115,+120,+115,home,48.0,+2.5,-107,+2.5,-108,+2,-105,+2.5,-105,+2.5,-110,home,38.0,229.5,-101,229.5,-109,230,-105,229.5,-110,230,-110
20191223,11:15:04,away,Washington,New York,57.0,+154,+155,+145,+140,+148,away,51.0,+4,-105,+3.5,-102,+3.5,-105,+3.5,-110,+4,-111,away,53.0,227,-111,227.5,-105,227.5,-105,227.5,-110,227.5,-107
20191223,11:15:04,home,New York,Washington,43.0,-172,-165,-165,-160,-168,home,49.0,-4,-105,-3.5,-108,-3.5,-105,-3.5,-110,-4,-109,home,47.0,227,+100,227.5,-105,227.5,-105,227.5,-110,227.5,-113
20191223,11:15:04,away,Utah,Miami,38.0,+163,+167,+170,+170,+163,away,34.0,+4.5,-109,+4.5,-107,+4.5,-105,+5,-110,+4.5,-113,away,60.0,213.5,-109,214,-105,214,-105,214,-105,213.5,-115
20191223,11:15:04,home,Miami,Utah,62.0,-183,-178,-200,-200,-183,home,66.0,-4.5,-101,-4.5,-103,-4.5,-105,-5,-110,-4.5,-107,home,40.0,213.5,-101,214,-105,214,-105,214,-115,213.5,-105
20191223,11:15:04,away,San Antonio,Memphis,44.0,-115,-112,-110,-115,-113,away,51.0,-1,-110,-1,-102,-1,-105,-1,-110,-1,-109,away,56.0,228.5,-100,228,-105,228.5,-105,228.5,-110,228,-110
20191223,11:15:04,home,Memphis,San Antonio,56.0,+104,+102,-110,-105,-107,home,49.0,+1,-100,+1,-108,+1,-105,+1,-110,+1,-111,home,44.0,228.5,-110,228,-105,228.5,-105,228.5,-110,228,-110
20191223,11:15:04,away,Denver,Phoenix,60.0,-150,-140,-150,-150,-135,away,54.0,-3,-106,-2.5,-105,-2.5,-105,-2.5,-115,-2.5,-105,away,61.0,218.5,-106,218.5,-105,219,-105,219,-110,218.5,-110
20191223,11:15:04,home,Phoenix,Denver,40.0,+135,+130,+130,+130,+115,home,46.0,+3,-104,+2.5,-105,+2.5,-105,+2.5,-105,+2.5,-115,home,39.0,218.5,-104,218.5,-105,219,-105,219,-110,218.5,-110
20191223,11:15:04,away,New Orleans,Portland,29.0,+206,+210,+215,+210,+200,away,38.0,+5.5,-104,+5.5,-102,+6,-105,+6,-110,+5.5,-110,away,62.0,230,-107,230.5,-105,230,-105,230.5,-110,230,-115
20191223,11:15:04,home,Portland,New Orleans,71.0,-234,-230,-265,-250,-240,home,62.0,-5.5,-106,-5.5,-108,-6,-105,-6,-110,-5.5,-110,home,38.0,230,-103,230.5,-105,230,-105,230.5,-110,230,-105
20191223,11:15:04,away,Houston,Sacramento,66.0,-251,-245,-275,-275,-260,away,63.0,-6,-108,-6,-108,-6.5,-105,-6.5,-110,-6,-118,away,63.0,229,+101,230,-105,230.5,-105,230.5,-105,230,-105
20191223,11:15:04,home,Sacramento,Houston,34.0,+219,+225,+225,+225,+220,home,37.0,+6,-102,+6,-102,+6.5,-105,+6.5,-110,+6,-102,home,37.0,229,-112,230,-105,230.5,-105,230.5,-115,230,-115
20191223,11:15:04,away,Minnesota,Golden State,57.0,-102,-105,-110,-105,+100,away,56.0,+1,-108,+1,-112,+1,-105,+1,-115,+1.5,-110,away,54.0,221,-104,221,-105,221,-105,222,-105,221,-110
20191223,11:15:04,home,Golden State,Minnesota,43.0,-108,-105,-110,-115,-120,home,44.0,-1,-102,-1,+102,-1,-105,-1,-105,-1.5,-110,home,46.0,221,-106,221,-105,221,-105,222,-115,221,-110
