date,key,ml_BOL,ml_BVD,ml_FD,ml_HER,ml_PIN,ml_consensus,ml_time,opp_team,rl_BOL_line,rl_BOL_odds,rl_BVD_line,rl_BVD_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_PIN_line,rl_PIN_odds,rl_consensus,rl_time,team,tot_BOL_line,tot_BOL_odds,tot_BVD_line,tot_BVD_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_PIN_line,tot_PIN_odds,tot_consensus,tot_time
11:41:36,20150101,,,,,,50.9,away,Chicago,,,,,,,,,,,48.9,away,Denver,,,,,,,,,,,53.5,away
11:41:36,20150101,,,,,,49.1,home,Denver,,,,,,,,,,,51.1,home,Chicago,,,,,,,,,,,46.5,home
11:41:36,20150101,,,,,,60.3,away,Minnesota,,,,,,,,,,,42.4,away,Sacramento,,,,,,,,,,,37.4,away
11:41:36,20150101,,,,,,39.7,home,Sacramento,,,,,,,,,,,57.6,home,Minnesota,,,,,,,,,,,62.6,home
11:41:40,20150102,,,,,,0.0,away,Charlotte,,,,,,,,,,,48.6,away,Cleveland,,,,,,,,,,,45.0,away
11:41:40,20150102,,,,,,100.0,home,Cleveland,,,,,,,,,,,51.4,home,Charlotte,,,,,,,,,,,55.0,home
11:41:40,20150102,,,,,,48.0,away,Orlando,,,,,,,,,,,55.3,away,Brooklyn,,,,,,,,,,,0.0,away
11:41:40,20150102,,,,,,52.0,home,Brooklyn,,,,,,,,,,,44.7,home,Orlando,,,,,,,,,,,100.0,home
11:41:40,20150102,,,,,,53.1,away,Boston,,,,,,,,,,,56.4,away,Dallas,,,,,,,,,,,51.4,away
11:41:40,20150102,,,,,,46.9,home,Dallas,,,,,,,,,,,43.6,home,Boston,,,,,,,,,,,48.6,home
11:41:40,20150102,,,,,,45.6,away,New York,,,,,,,,,,,61.3,away,Detroit,,,,,,,,,,,15.4,away
11:41:40,20150102,,,,,,54.4,home,Detroit,,,,,,,,,,,38.7,home,New York,,,,,,,,,,,84.6,home
11:41:40,20150102,,,,,,55.6,away,Oklahoma City,,,,,,,,,,,49.2,away,Washington,,,,,,,,,,,57.3,away
11:41:40,20150102,,,,,,44.4,home,Washington,,,,,,,,,,,50.8,home,Oklahoma City,,,,,,,,,,,42.7,home
11:41:40,20150102,,,,,,15.4,away,New Orleans,,,,,,,,,,,59.5,away,Houston,,,,,,,,,,,62.2,away
11:41:40,20150102,,,,,,84.6,home,Houston,,,,,,,,,,,40.5,home,New Orleans,,,,,,,,,,,37.8,home
11:41:40,20150102,,,,,,53.0,away,Milwaukee,,,,,,,,,,,44.9,away,Indiana,,,,,,,,,,,50.9,away
11:41:40,20150102,,,,,,47.0,home,Indiana,,,,,,,,,,,55.1,home,Milwaukee,,,,,,,,,,,49.1,home
11:41:40,20150102,,,,,,0.0,away,Phoenix,,,,,,,,,,,40.0,away,Philadelphia,,,,,,,,,,,40.2,away
11:41:40,20150102,,,,,,100.0,home,Philadelphia,,,,,,,,,,,60.0,home,Phoenix,,,,,,,,,,,59.8,home
11:41:40,20150102,,,,,,61.6,away,Utah,,,,,,,,,,,60.7,away,Atlanta,,,,,,,,,,,54.8,away
11:41:40,20150102,,,,,,38.4,home,Atlanta,,,,,,,,,,,39.3,home,Utah,,,,,,,,,,,45.2,home
11:41:40,20150102,,,,,,42.3,away,Golden State,,,,,,,,,,,39.1,away,Toronto,,,,,,,,,,,60.7,away
11:41:40,20150102,,,,,,57.7,home,Toronto,,,,,,,,,,,60.9,home,Golden State,,,,,,,,,,,39.3,home
11:41:40,20150102,,,,,,40.0,away,L.A. Lakers,,,,,,,,,,,64.2,away,Memphis,,,,,,,,,,,60.0,away
11:41:40,20150102,,,,,,60.0,home,Memphis,,,,,,,,,,,35.8,home,L.A. Lakers,,,,,,,,,,,40.0,home
11:41:47,20150103,,,,,,42.9,away,Houston,,,,,,,,,,,51.8,away,Miami,,,,,,,,,,,51.5,away
11:41:47,20150103,,,,,,57.1,home,Miami,,,,,,,,,,,48.2,home,Houston,,,,,,,,,,,48.5,home
11:41:47,20150103,,,,,,43.8,away,Chicago,,,,,,,,,,,11.1,away,Boston,,,,,,,,,,,39.8,away
11:41:47,20150103,,,,,,56.2,home,Boston,,,,,,,,,,,88.9,home,Chicago,,,,,,,,,,,60.2,home
11:41:47,20150103,,,,,,54.5,away,Minnesota,,,,,,,,,,,51.6,away,Utah,,,,,,,,,,,50.5,away
11:41:47,20150103,,,,,,45.5,home,Utah,,,,,,,,,,,48.4,home,Minnesota,,,,,,,,,,,49.5,home
11:41:47,20150103,,,,,,51.8,away,San Antonio,,,,,,,,,,,43.8,away,Washington,,,,,,,,,,,53.9,away
11:41:47,20150103,,,,,,48.2,home,Washington,,,,,,,,,,,56.2,home,San Antonio,,,,,,,,,,,46.1,home
11:41:47,20150103,,,,,,62.1,away,Denver,,,,,,,,,,,54.4,away,Memphis,,,,,,,,,,,59.8,away
11:41:47,20150103,,,,,,37.9,home,Memphis,,,,,,,,,,,45.6,home,Denver,,,,,,,,,,,40.2,home
11:41:47,20150103,,,,,,51.4,away,Portland,,,,,,,,,,,51.1,away,Atlanta,,,,,,,,,,,56.5,away
11:41:47,20150103,,,,,,48.6,home,Atlanta,,,,,,,,,,,48.9,home,Portland,,,,,,,,,,,43.5,home
11:41:47,20150103,,,,,,62.0,away,L.A. Clippers,,,,,,,,,,,50.9,away,Philadelphia,,,,,,,,,,,36.6,away
11:41:47,20150103,,,,,,38.0,home,Philadelphia,,,,,,,,,,,49.1,home,L.A. Clippers,,,,,,,,,,,63.4,home
11:41:51,20150104,,,,,,50.0,away,Cleveland,,,,,,,,,,,53.4,away,Dallas,,,,,,,,,,,48.7,away
11:41:51,20150104,,,,,,50.0,home,Dallas,,,,,,,,,,,46.6,home,Cleveland,,,,,,,,,,,51.3,home
11:41:51,20150104,,,,,,42.6,away,Detroit,,,,,,,,,,,37.3,away,Sacramento,,,,,,,,,,,47.9,away
11:41:51,20150104,,,,,,57.4,home,Sacramento,,,,,,,,,,,62.7,home,Detroit,,,,,,,,,,,52.1,home
11:41:51,20150104,,,,,,3.4,away,Miami,,,,,,,,,,,39.6,away,Brooklyn,,,,,,,,,,,52.0,away
11:41:51,20150104,,,,,,96.6,home,Brooklyn,,,,,,,,,,,60.4,home,Miami,,,,,,,,,,,48.0,home
11:41:51,20150104,,,,,,12.5,away,New York,,,,,,,,,,,61.7,away,Milwaukee,,,,,,,,,,,54.8,away
11:41:51,20150104,,,,,,87.5,home,Milwaukee,,,,,,,,,,,38.3,home,New York,,,,,,,,,,,45.2,home
11:41:51,20150104,,,,,,63.6,away,Phoenix,,,,,,,,,,,61.7,away,Toronto,,,,,,,,,,,54.7,away
11:41:51,20150104,,,,,,36.4,home,Toronto,,,,,,,,,,,38.3,home,Phoenix,,,,,,,,,,,45.3,home
11:41:51,20150104,,,,,,42.2,away,L.A. Lakers,,,,,,,,,,,44.9,away,Indiana,,,,,,,,,,,55.7,away
11:41:51,20150104,,,,,,57.8,home,Indiana,,,,,,,,,,,55.1,home,L.A. Lakers,,,,,,,,,,,44.3,home
11:41:57,20150105,,,,,,59.6,away,Philadelphia,,,,,,,,,,,61.3,away,Cleveland,,,,,,,,,,,53.1,away
11:41:57,20150105,,,,,,40.4,home,Cleveland,,,,,,,,,,,38.7,home,Philadelphia,,,,,,,,,,,46.9,home
11:41:57,20150105,,,,,,53.7,away,Boston,,,,,,,,,,,44.0,away,Charlotte,,,,,,,,,,,45.2,away
11:41:57,20150105,,,,,,46.3,home,Charlotte,,,,,,,,,,,56.0,home,Boston,,,,,,,,,,,54.8,home
11:41:57,20150105,,,,,,52.2,away,Brooklyn,,,,,,,,,,,65.2,away,Dallas,,,,,,,,,,,51.6,away
11:41:57,20150105,,,,,,47.8,home,Dallas,,,,,,,,,,,34.8,home,Brooklyn,,,,,,,,,,,48.4,home
11:41:57,20150105,,,,,,60.7,away,New Orleans,,,,,,,,,,,47.7,away,Washington,,,,,,,,,,,50.3,away
11:41:57,20150105,,,,,,39.3,home,Washington,,,,,,,,,,,52.3,home,New Orleans,,,,,,,,,,,49.7,home
11:41:57,20150105,,,,,,68.6,away,Memphis,,,,,,,,,,,38.1,away,New York,,,,,,,,,,,39.0,away
11:41:57,20150105,,,,,,31.4,home,New York,,,,,,,,,,,61.9,home,Memphis,,,,,,,,,,,61.0,home
11:41:57,20150105,,,,,,47.1,away,Chicago,,,,,,,,,,,52.1,away,Houston,,,,,,,,,,,52.6,away
11:41:57,20150105,,,,,,52.9,home,Houston,,,,,,,,,,,47.9,home,Chicago,,,,,,,,,,,47.4,home
11:41:57,20150105,,,,,,55.4,away,Minnesota,,,,,,,,,,,64.8,away,Denver,,,,,,,,,,,53.3,away
11:41:57,20150105,,,,,,44.6,home,Denver,,,,,,,,,,,35.2,home,Minnesota,,,,,,,,,,,46.7,home
11:41:57,20150105,,,,,,10.5,away,Utah,,,,,,,,,,,39.9,away,Indiana,,,,,,,,,,,54.9,away
11:41:57,20150105,,,,,,89.5,home,Indiana,,,,,,,,,,,60.1,home,Utah,,,,,,,,,,,45.1,home
11:41:57,20150105,,,,,,61.6,away,Portland,,,,,,,,,,,45.0,away,L.A. Lakers,,,,,,,,,,,41.3,away
11:41:57,20150105,,,,,,38.4,home,L.A. Lakers,,,,,,,,,,,55.0,home,Portland,,,,,,,,,,,58.7,home
11:41:57,20150105,,,,,,50.0,away,Golden State,,,,,,,,,,,40.4,away,Oklahoma City,,,,,,,,,,,57.4,away
11:41:57,20150105,,,,,,50.0,home,Oklahoma City,,,,,,,,,,,59.6,home,Golden State,,,,,,,,,,,42.6,home
11:42:03,20150106,,,,,,53.1,away,Milwaukee,,,,,,,,,,,58.6,away,Phoenix,,,,,,,,,,,47.6,away
11:42:03,20150106,,,,,,46.9,home,Phoenix,,,,,,,,,,,41.4,home,Milwaukee,,,,,,,,,,,52.4,home
11:42:03,20150106,,,,,,14.3,away,San Antonio,,,,,,,,,,,49.7,away,Detroit,,,,,,,,,,,48.2,away
11:42:03,20150106,,,,,,85.7,home,Detroit,,,,,,,,,,,50.3,home,San Antonio,,,,,,,,,,,51.8,home
11:42:06,20150107,,,,,,68.8,away,Washington,,,,,,,,,,,40.3,away,New York,,,,,,,,,,,5.3,away
11:42:06,20150107,,,,,,31.2,home,New York,,,,,,,,,,,59.7,home,Washington,,,,,,,,,,,94.7,home
11:42:06,20150107,,,,,,0.0,away,Charlotte,,,,,,,,,,,64.2,away,New Orleans,,,,,,,,,,,38.8,away
11:42:06,20150107,,,,,,100.0,home,New Orleans,,,,,,,,,,,35.8,home,Charlotte,,,,,,,,,,,61.2,home
11:42:06,20150107,,,,,,13.3,away,Philadelphia,,,,,,,,,,,63.1,away,Milwaukee,,,,,,,,,,,43.1,away
11:42:06,20150107,,,,,,86.7,home,Milwaukee,,,,,,,,,,,36.9,home,Philadelphia,,,,,,,,,,,56.9,home
11:42:06,20150107,,,,,,50.0,away,Cleveland,,,,,,,,,,,62.6,away,Houston,,,,,,,,,,,52.3,away
11:42:06,20150107,,,,,,50.0,home,Houston,,,,,,,,,,,37.4,home,Cleveland,,,,,,,,,,,47.7,home
11:42:06,20150107,,,,,,0.0,away,Brooklyn,,,,,,,,,,,25.0,away,Boston,,,,,,,,,,,5.3,away
11:42:06,20150107,,,,,,100.0,home,Boston,,,,,,,,,,,75.0,home,Brooklyn,,,,,,,,,,,94.7,home
11:42:06,20150107,,,,,,58.5,away,Atlanta,,,,,,,,,,,39.6,away,Memphis,,,,,,,,,,,12.5,away
11:42:06,20150107,,,,,,41.5,home,Memphis,,,,,,,,,,,60.4,home,Atlanta,,,,,,,,,,,87.5,home
11:42:06,20150107,,,,,,48.5,away,Chicago,,,,,,,,,,,59.7,away,Utah,,,,,,,,,,,52.0,away
11:42:06,20150107,,,,,,51.5,home,Utah,,,,,,,,,,,40.3,home,Chicago,,,,,,,,,,,48.0,home
11:42:06,20150107,,,,,,56.7,away,Dallas,,,,,,,,,,,56.9,away,Detroit,,,,,,,,,,,53.1,away
11:42:06,20150107,,,,,,43.3,home,Detroit,,,,,,,,,,,43.1,home,Dallas,,,,,,,,,,,46.9,home
11:42:06,20150107,,,,,,56.0,away,Denver,,,,,,,,,,,58.9,away,Orlando,,,,,,,,,,,60.7,away
11:42:06,20150107,,,,,,44.0,home,Orlando,,,,,,,,,,,41.1,home,Denver,,,,,,,,,,,39.3,home
11:42:06,20150107,,,,,,40.0,away,Sacramento,,,,,,,,,,,66.0,away,Oklahoma City,,,,,,,,,,,53.7,away
11:42:06,20150107,,,,,,60.0,home,Oklahoma City,,,,,,,,,,,34.0,home,Sacramento,,,,,,,,,,,46.3,home
11:42:06,20150107,,,,,,53.6,away,L.A. Clippers,,,,,,,,,,,50.4,away,L.A. Lakers,,,,,,,,,,,51.2,away
11:42:06,20150107,,,,,,46.4,home,L.A. Lakers,,,,,,,,,,,49.6,home,L.A. Clippers,,,,,,,,,,,48.8,home
11:42:06,20150107,,,,,,56.3,away,Golden State,,,,,,,,,,,36.6,away,Indiana,,,,,,,,,,,50.8,away
11:42:06,20150107,,,,,,43.7,home,Indiana,,,,,,,,,,,63.4,home,Golden State,,,,,,,,,,,49.2,home
11:42:14,20150108,,,,,,53.3,away,Toronto,,,,,,,,,,,54.3,away,Charlotte,,,,,,,,,,,42.8,away
11:42:14,20150108,,,,,,46.7,home,Charlotte,,,,,,,,,,,45.7,home,Toronto,,,,,,,,,,,57.2,home
11:42:14,20150108,,,,,,46.0,away,New York,,,,,,,,,,,63.6,away,Houston,,,,,,,,,,,53.6,away
11:42:14,20150108,,,,,,54.0,home,Houston,,,,,,,,,,,36.4,home,New York,,,,,,,,,,,46.4,home
11:42:14,20150108,,,,,,0.0,away,Portland,,,,,,,,,,,44.5,away,Miami,,,,,,,,,,,0.0,away
11:42:14,20150108,,,,,,100.0,home,Miami,,,,,,,,,,,55.5,home,Portland,,,,,,,,,,,100.0,home
11:42:18,20150109,,,,,,57.7,away,Indiana,,,,,,,,,,,47.9,away,Boston,,,,,,,,,,,39.4,away
11:42:18,20150109,,,,,,42.3,home,Boston,,,,,,,,,,,52.1,home,Indiana,,,,,,,,,,,60.6,home
11:42:18,20150109,,,,,,54.0,away,Detroit,,,,,,,,,,,58.0,away,Atlanta,,,,,,,,,,,62.2,away
11:42:18,20150109,,,,,,46.0,home,Atlanta,,,,,,,,,,,42.0,home,Detroit,,,,,,,,,,,37.8,home
11:42:18,20150109,,,,,,60.7,away,Brooklyn,,,,,,,,,,,51.5,away,Philadelphia,,,,,,,,,,,0.0,away
11:42:18,20150109,,,,,,39.3,home,Philadelphia,,,,,,,,,,,48.5,home,Brooklyn,,,,,,,,,,,100.0,home
11:42:18,20150109,,,,,,68.6,away,New Orleans,,,,,,,,,,,56.9,away,Memphis,,,,,,,,,,,46.9,away
11:42:18,20150109,,,,,,31.4,home,Memphis,,,,,,,,,,,43.1,home,New Orleans,,,,,,,,,,,53.1,home
11:42:18,20150109,,,,,,57.9,away,Oklahoma City,,,,,,,,,,,50.2,away,Utah,,,,,,,,,,,39.0,away
11:42:18,20150109,,,,,,42.1,home,Utah,,,,,,,,,,,49.8,home,Oklahoma City,,,,,,,,,,,61.0,home
11:42:18,20150109,,,,,,61.1,away,Washington,,,,,,,,,,,47.2,away,Chicago,,,,,,,,,,,43.0,away
11:42:18,20150109,,,,,,38.9,home,Chicago,,,,,,,,,,,52.8,home,Washington,,,,,,,,,,,57.0,home
11:42:18,20150109,,,,,,50.7,away,San Antonio,,,,,,,,,,,52.2,away,Phoenix,,,,,,,,,,,47.1,away
11:42:18,20150109,,,,,,49.3,home,Phoenix,,,,,,,,,,,47.8,home,San Antonio,,,,,,,,,,,52.9,home
11:42:18,20150109,,,,,,56.8,away,Milwaukee,,,,,,,,,,,45.2,away,Minnesota,,,,,,,,,,,0.0,away
11:42:18,20150109,,,,,,43.2,home,Minnesota,,,,,,,,,,,54.8,home,Milwaukee,,,,,,,,,,,100.0,home
11:42:18,20150109,,,,,,56.8,away,Sacramento,,,,,,,,,,,47.6,away,Denver,,,,,,,,,,,46.8,away
11:42:18,20150109,,,,,,43.2,home,Denver,,,,,,,,,,,52.4,home,Sacramento,,,,,,,,,,,53.2,home
11:42:18,20150109,,,,,,50.0,away,L.A. Lakers,,,,,,,,,,,50.0,away,Orlando,,,,,,,,,,,11.8,away
11:42:18,20150109,,,,,,50.0,home,Orlando,,,,,,,,,,,50.0,home,L.A. Lakers,,,,,,,,,,,88.2,home
11:42:18,20150109,,,,,,51.7,away,Golden State,,,,,,,,,,,32.8,away,Cleveland,,,,,,,,,,,55.7,away
11:42:18,20150109,,,,,,48.3,home,Cleveland,,,,,,,,,,,67.2,home,Golden State,,,,,,,,,,,44.3,home
11:42:25,20150110,,,,,,0.0,away,New York,,,,,,,,,,,52.9,away,Charlotte,,,,,,,,,,,38.5,away
11:42:25,20150110,,,,,,100.0,home,Charlotte,,,,,,,,,,,47.1,home,New York,,,,,,,,,,,61.5,home
11:42:25,20150110,,,,,,52.4,away,L.A. Clippers,,,,,,,,,,,55.1,away,Dallas,,,,,,,,,,,46.7,away
11:42:25,20150110,,,,,,47.6,home,Dallas,,,,,,,,,,,44.9,home,L.A. Clippers,,,,,,,,,,,53.3,home
11:42:25,20150110,,,,,,49.4,away,Philadelphia,,,,,,,,,,,36.8,away,Indiana,,,,,,,,,,,55.3,away
11:42:25,20150110,,,,,,50.6,home,Indiana,,,,,,,,,,,63.2,home,Philadelphia,,,,,,,,,,,44.7,home
11:42:25,20150110,,,,,,45.9,away,Detroit,,,,,,,,,,,38.3,away,Brooklyn,,,,,,,,,,,42.2,away
11:42:25,20150110,,,,,,54.1,home,Brooklyn,,,,,,,,,,,61.7,home,Detroit,,,,,,,,,,,57.8,home
11:42:25,20150110,,,,,,45.4,away,Minnesota,,,,,,,,,,,62.8,away,San Antonio,,,,,,,,,,,41.9,away
11:42:25,20150110,,,,,,54.6,home,San Antonio,,,,,,,,,,,37.2,home,Minnesota,,,,,,,,,,,58.1,home
11:42:25,20150110,,,,,,54.3,away,Chicago,,,,,,,,,,,59.2,away,Milwaukee,,,,,,,,,,,42.2,away
11:42:25,20150110,,,,,,45.7,home,Milwaukee,,,,,,,,,,,40.8,home,Chicago,,,,,,,,,,,57.8,home
11:42:25,20150110,,,,,,61.3,away,Houston,,,,,,,,,,,53.8,away,Utah,,,,,,,,,,,43.3,away
11:42:25,20150110,,,,,,38.7,home,Utah,,,,,,,,,,,46.2,home,Houston,,,,,,,,,,,56.7,home
11:42:25,20150110,,,,,,40.0,away,Portland,,,,,,,,,,,15.0,away,Orlando,,,,,,,,,,,0.0,away
11:42:25,20150110,,,,,,60.0,home,Orlando,,,,,,,,,,,85.0,home,Portland,,,,,,,,,,,100.0,home
11:42:31,20150111,,,,,,46.3,away,Atlanta,,,,,,,,,,,40.1,away,Washington,,,,,,,,,,,47.2,away
11:42:31,20150111,,,,,,53.7,home,Washington,,,,,,,,,,,59.9,home,Atlanta,,,,,,,,,,,52.8,home
11:42:31,20150111,,,,,,43.6,away,L.A. Clippers,,,,,,,,,,,45.0,away,Miami,,,,,,,,,,,42.1,away
11:42:31,20150111,,,,,,56.4,home,Miami,,,,,,,,,,,55.0,home,L.A. Clippers,,,,,,,,,,,57.9,home
11:42:31,20150111,,,,,,47.4,away,Memphis,,,,,,,,,,,51.0,away,Phoenix,,,,,,,,,,,12.5,away
11:42:31,20150111,,,,,,52.6,home,Phoenix,,,,,,,,,,,49.0,home,Memphis,,,,,,,,,,,87.5,home
11:42:31,20150111,,,,,,64.5,away,Sacramento,,,,,,,,,,,54.8,away,Cleveland,,,,,,,,,,,10.3,away
11:42:31,20150111,,,,,,35.5,home,Cleveland,,,,,,,,,,,45.2,home,Sacramento,,,,,,,,,,,89.7,home
11:42:31,20150111,,,,,,0.0,away,L.A. Lakers,,,,,,,,,,,53.5,away,Portland,,,,,,,,,,,0.0,away
11:42:31,20150111,,,,,,100.0,home,Portland,,,,,,,,,,,46.5,home,L.A. Lakers,,,,,,,,,,,100.0,home
11:42:34,20150112,,,,,,50.0,away,Toronto,,,,,,,,,,,54.4,away,Detroit,,,,,,,,,,,42.4,away
11:42:34,20150112,,,,,,50.0,home,Detroit,,,,,,,,,,,45.6,home,Toronto,,,,,,,,,,,57.6,home
11:42:34,20150112,,,,,,61.2,away,Brooklyn,,,,,,,,,,,65.9,away,Houston,,,,,,,,,,,53.2,away
11:42:34,20150112,,,,,,38.8,home,Houston,,,,,,,,,,,34.1,home,Brooklyn,,,,,,,,,,,46.8,home
11:42:34,20150112,,,,,,61.2,away,Boston,,,,,,,,,,,65.5,away,New Orleans,,,,,,,,,,,0.0,away
11:42:34,20150112,,,,,,38.8,home,New Orleans,,,,,,,,,,,34.5,home,Boston,,,,,,,,,,,100.0,home
11:42:34,20150112,,,,,,25.0,away,Chicago,,,,,,,,,,,13.6,away,Orlando,,,,,,,,,,,49.3,away
11:42:34,20150112,,,,,,75.0,home,Orlando,,,,,,,,,,,86.4,home,Chicago,,,,,,,,,,,50.7,home
11:42:38,20150113,,,,,,58.0,away,Washington,,,,,,,,,,,45.8,away,San Antonio,,,,,,,,,,,48.3,away
11:42:38,20150113,,,,,,42.0,home,San Antonio,,,,,,,,,,,54.2,home,Washington,,,,,,,,,,,51.7,home
11:42:38,20150113,,,,,,40.0,away,Philadelphia,,,,,,,,,,,61.0,away,Atlanta,,,,,,,,,,,52.0,away
11:42:38,20150113,,,,,,60.0,home,Atlanta,,,,,,,,,,,39.0,home,Philadelphia,,,,,,,,,,,48.0,home
11:42:38,20150113,,,,,,63.2,away,Indiana,,,,,,,,,,,58.6,away,Minnesota,,,,,,,,,,,41.2,away
11:42:38,20150113,,,,,,36.8,home,Minnesota,,,,,,,,,,,41.4,home,Indiana,,,,,,,,,,,58.8,home
11:42:38,20150113,,,,,,0.0,away,Phoenix,,,,,,,,,,,50.8,away,Cleveland,,,,,,,,,,,54.7,away
11:42:38,20150113,,,,,,100.0,home,Cleveland,,,,,,,,,,,49.2,home,Phoenix,,,,,,,,,,,45.3,home
11:42:38,20150113,,,,,,44.9,away,Utah,,,,,,,,,,,66.2,away,Golden State,,,,,,,,,,,51.5,away
11:42:38,20150113,,,,,,55.1,home,Golden State,,,,,,,,,,,33.8,home,Utah,,,,,,,,,,,48.5,home
11:42:38,20150113,,,,,,51.6,away,Sacramento,,,,,,,,,,,63.2,away,Dallas,,,,,,,,,,,47.2,away
11:42:38,20150113,,,,,,48.4,home,Dallas,,,,,,,,,,,36.8,home,Sacramento,,,,,,,,,,,52.8,home
11:42:38,20150113,,,,,,0.0,away,L.A. Lakers,,,,,,,,,,,54.0,away,Miami,,,,,,,,,,,34.1,away
11:42:38,20150113,,,,,,100.0,home,Miami,,,,,,,,,,,46.0,home,L.A. Lakers,,,,,,,,,,,65.9,home
11:42:43,20150114,,,,,,50.7,away,Charlotte,,,,,,,,,,,33.3,away,San Antonio,,,,,,,,,,,50.0,away
11:42:43,20150114,,,,,,49.3,home,San Antonio,,,,,,,,,,,66.7,home,Charlotte,,,,,,,,,,,50.0,home
11:42:43,20150114,,,,,,0.0,away,Orlando,,,,,,,,,,,55.5,away,Houston,,,,,,,,,,,47.5,away
11:42:43,20150114,,,,,,100.0,home,Houston,,,,,,,,,,,44.5,home,Orlando,,,,,,,,,,,52.5,home
11:42:43,20150114,,,,,,55.4,away,Detroit,,,,,,,,,,,48.8,away,New Orleans,,,,,,,,,,,12.5,away
11:42:43,20150114,,,,,,44.6,home,New Orleans,,,,,,,,,,,51.2,home,Detroit,,,,,,,,,,,87.5,home
11:42:43,20150114,,,,,,58.4,away,Toronto,,,,,,,,,,,42.5,away,Philadelphia,,,,,,,,,,,42.9,away
11:42:43,20150114,,,,,,41.6,home,Philadelphia,,,,,,,,,,,57.5,home,Toronto,,,,,,,,,,,57.1,home
11:42:43,20150114,,,,,,50.0,away,Brooklyn,,,,,,,,,,,64.9,away,Memphis,,,,,,,,,,,40.0,away
11:42:43,20150114,,,,,,50.0,home,Memphis,,,,,,,,,,,35.1,home,Brooklyn,,,,,,,,,,,60.0,home
11:42:43,20150114,,,,,,50.0,away,Boston,,,,,,,,,,,65.7,away,Atlanta,,,,,,,,,,,52.0,away
11:42:43,20150114,,,,,,50.0,home,Atlanta,,,,,,,,,,,34.3,home,Boston,,,,,,,,,,,48.0,home
11:42:43,20150114,,,,,,33.3,away,Chicago,,,,,,,,,,,58.6,away,Washington,,,,,,,,,,,42.2,away
11:42:43,20150114,,,,,,66.7,home,Washington,,,,,,,,,,,41.4,home,Chicago,,,,,,,,,,,57.8,home
11:42:43,20150114,,,,,,54.1,away,Denver,,,,,,,,,,,50.1,away,Dallas,,,,,,,,,,,33.3,away
11:42:43,20150114,,,,,,45.9,home,Dallas,,,,,,,,,,,49.9,home,Denver,,,,,,,,,,,66.7,home
11:42:43,20150114,,,,,,50.0,away,Portland,,,,,,,,,,,39.3,away,L.A. Clippers,,,,,,,,,,,56.9,away
11:42:43,20150114,,,,,,50.0,home,L.A. Clippers,,,,,,,,,,,60.7,home,Portland,,,,,,,,,,,43.1,home
11:42:43,20150114,,,,,,70.0,away,Golden State,,,,,,,,,,,41.8,away,Miami,,,,,,,,,,,47.1,away
11:42:43,20150114,,,,,,30.0,home,Miami,,,,,,,,,,,58.2,home,Golden State,,,,,,,,,,,52.9,home
11:42:50,20150115,,,,,,45.4,away,Milwaukee,,,,,,,,,,,0.0,away,New York,,,,,,,,,,,42.7,away
11:42:50,20150115,,,,,,54.6,home,New York,,,,,,,,,,,100.0,home,Milwaukee,,,,,,,,,,,57.3,home
11:42:50,20150115,,,,,,54.4,away,Houston,,,,,,,,,,,47.0,away,Oklahoma City,,,,,,,,,,,43.2,away
11:42:50,20150115,,,,,,45.6,home,Oklahoma City,,,,,,,,,,,53.0,home,Houston,,,,,,,,,,,56.8,home
11:42:50,20150115,,,,,,48.7,away,L.A. Lakers,,,,,,,,,,,59.9,away,Cleveland,,,,,,,,,,,42.2,away
11:42:50,20150115,,,,,,51.3,home,Cleveland,,,,,,,,,,,40.1,home,L.A. Lakers,,,,,,,,,,,57.8,home
11:42:53,20150116,,,,,,25.0,away,Washington,,,,,,,,,,,8.7,away,Brooklyn,,,,,,,,,,,50.9,away
11:42:53,20150116,,,,,,75.0,home,Brooklyn,,,,,,,,,,,91.3,home,Washington,,,,,,,,,,,49.1,home
11:42:53,20150116,,,,,,43.6,away,Philadelphia,,,,,,,,,,,64.3,away,New Orleans,,,,,,,,,,,50.7,away
11:42:53,20150116,,,,,,56.4,home,New Orleans,,,,,,,,,,,35.7,home,Philadelphia,,,,,,,,,,,49.3,home
11:42:53,20150116,,,,,,56.0,away,Indiana,,,,,,,,,,,58.2,away,Detroit,,,,,,,,,,,51.3,away
11:42:53,20150116,,,,,,44.0,home,Detroit,,,,,,,,,,,41.8,home,Indiana,,,,,,,,,,,48.7,home
11:42:53,20150116,,,,,,47.1,away,Orlando,,,,,,,,,,,56.4,away,Memphis,,,,,,,,,,,52.0,away
11:42:53,20150116,,,,,,52.9,home,Memphis,,,,,,,,,,,43.6,home,Orlando,,,,,,,,,,,48.0,home
11:42:53,20150116,,,,,,66.1,away,Boston,,,,,,,,,,,66.3,away,Chicago,,,,,,,,,,,47.9,away
11:42:53,20150116,,,,,,33.9,home,Chicago,,,,,,,,,,,33.7,home,Boston,,,,,,,,,,,52.1,home
11:42:53,20150116,,,,,,51.5,away,Toronto,,,,,,,,,,,57.3,away,Atlanta,,,,,,,,,,,58.8,away
11:42:53,20150116,,,,,,48.5,home,Atlanta,,,,,,,,,,,42.7,home,Toronto,,,,,,,,,,,41.2,home
