key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20191205,14:24:40,away,Philadelphia,Washington,66.0,-330,-335,-395,-380,-340,away,63.0,-8,+104,-7.5,-105,-7.5,-105,-8.5,-110,-8,-108,away,54.0,233,+102,232.5,-105,232,-105,233,-110,232,-110
20191205,14:24:40,home,Washington,Philadelphia,34.0,+281,+305,+315,+290,+285,home,37.0,+8,-114,+7.5,-105,+7.5,-105,+8.5,-110,+8,-112,home,46.0,233,-113,232.5,-105,232,-105,233,-110,232,-110
20191205,14:24:40,away,Houston,Toronto,51.0,+112,+118,+105,+110,+108,away,44.0,+2,-104,+2,-102,+2,-105,+2.5,-115,+2,-108,away,61.0,230.5,+101,231,-105,231,-105,231,-110,231,-111
20191205,14:24:40,home,Toronto,Houston,49.0,-123,-128,-125,-130,-128,home,56.0,-2,-106,-2,-108,-2,-105,-2.5,-105,-2,-112,home,39.0,230.5,-111,231,-105,231,-105,231,-110,231,-109
20191205,14:24:40,away,Denver,New York,64.0,-363,-355,-440,-470,-370,away,66.0,-8.5,-100,-8.5,-105,-8.5,-105,-9,-110,-8.5,-108,away,58.0,204,-104,204,-105,204.5,-105,204.5,-110,204.5,-108
20191205,14:24:40,home,New York,Denver,36.0,+306,+320,+350,+335,+310,home,34.0,+8.5,-110,+8.5,-105,+8.5,-105,+9,-110,+8.5,-112,home,42.0,204,-106,204,-105,204.5,-105,204.5,-110,204.5,-112
20191205,14:24:40,away,Phoenix,New Orleans,58.0,+158,+165,+160,+160,+155,away,48.0,+4,+101,+4.5,-107,+4.5,-105,+4.5,-110,+4,-102,away,61.0,235.5,+102,235,-107,234,-105,235,-115,235.5,-105
20191205,14:24:40,home,New Orleans,Phoenix,42.0,-176,-175,-185,-180,-175,home,52.0,-4,-112,-4.5,-103,-4.5,-105,-4.5,-110,-4,-118,home,39.0,235.5,-115,235,-103,234,-105,235,-105,235.5,-115
20191206,14:24:44,away,Orlando,Cleveland,40.0,-197,-190,-190,-235,-195,away,0.0,-5,-104,-5,-105,-5,-105,-5.5,-110,-4.5,-115,away,59.0,210,-107,210,-108,210,-105,210.5,-110,210,-110
20191206,14:24:44,home,Cleveland,Orlando,60.0,+175,+175,+165,+195,+170,home,100.0,+5,-106,+5,-105,+5,-105,+5.5,-110,+4.5,-105,home,41.0,210,-103,210,-102,210,-105,210.5,-110,210,-110
20191206,14:24:44,away,Indiana,Detroit,52.0,-109,-105,-120,-125,-115,away,53.0,-1,-104,-1,+100,-1.5,-105,-2,-105,-1.5,-110,away,57.0,212,-115,212,-105,212,-105,213,-110,212.5,-109
20191206,14:24:44,home,Detroit,Indiana,48.0,-101,-105,+100,+105,-105,home,47.0,+1,-106,+1,-110,+1.5,-105,+2,-115,+1.5,-110,home,43.0,212,+104,212,-105,212,-105,213,-110,212.5,-111
20191206,14:24:44,away,Brooklyn,Charlotte,100.0,-149,-145,-155,-155,-152,away,47.0,-3,-106,-3,-108,-3,-105,-3.5,-110,-3,-113,away,62.0,219.5,+100,219.5,-105,218,-105,219.5,-110,219.5,-105
20191206,14:24:44,home,Charlotte,Brooklyn,0.0,+134,+135,+135,+135,+132,home,53.0,+3,-104,+3,-102,+3,-105,+3.5,-110,+3,-107,home,38.0,219.5,-111,219.5,-105,218,-105,219.5,-110,219.5,-115
20191206,14:24:44,away,Washington,Miami,0.0,+389,+435,+455,+390,+405,away,5.0,+9.5,-112,+9.5,-105,+9.5,-105,+10,-110,+9.5,-114,away,50.0,228.5,-107,228.5,-102,228.5,-105,228.5,-110,228.5,-112
20191206,14:24:44,home,Miami,Washington,100.0,-478,-500,-605,-580,-500,home,95.0,-9.5,+102,-9.5,-105,-9.5,-105,-10,-110,-9.5,-106,home,50.0,228.5,-103,228.5,-108,228.5,-105,228.5,-110,228.5,-108
20191206,14:24:44,away,Denver,Boston,54.0,+148,+150,+135,+150,+145,away,54.0,+3.5,-102,+3.5,-101,+3.5,-105,+4,-115,+3.5,-105,away,61.0,205.5,-111,205.5,-107,206,-105,206.5,-110,205.5,-111
20191206,14:24:44,home,Boston,Denver,46.0,-165,-160,-155,-170,-165,home,46.0,-3.5,-108,-3.5,-109,-3.5,-105,-4,-105,-3.5,-115,home,39.0,205.5,+100,205.5,-103,206,-105,206.5,-110,205.5,-109
20191206,14:24:44,away,Golden State,Chicago,87.0,+172,+170,+175,+175,+170,away,0.0,+4.5,-101,+4.5,-102,+5,-105,+5,-110,+4.5,-105,away,0.0,215,-106,215,-105,215,-105,214.5,-105,214.5,-110
20191206,14:24:44,home,Chicago,Golden State,13.0,-193,-185,-205,-210,-195,home,100.0,-4.5,-110,-4.5,-108,-5,-105,-5,-110,-4.5,-115,home,100.0,215,-104,215,-105,215,-105,214.5,-115,214.5,-110
20191206,14:24:44,away,Minnesota,Oklahoma City,49.0,+143,+150,+150,+145,+145,away,52.0,+3.5,-104,+3.5,-105,+3.5,-105,+3.5,-110,+3.5,-108,away,54.0,218,+103,217.5,-105,218,-105,220,-110,219,-110
20191206,14:24:44,home,Oklahoma City,Minnesota,51.0,-159,-160,-170,-165,-165,home,48.0,-3.5,-106,-3.5,-105,-3.5,-105,-3.5,-110,-3.5,-112,home,46.0,218,-114,217.5,-105,218,-105,220,-110,219,-110
20191206,14:24:44,away,Sacramento,San Antonio,50.0,+167,+170,+175,+160,+170,away,45.0,+4.5,-104,+4.5,-105,+5,-105,+4.5,-115,+4.5,-107,away,50.0,215,+104,214.5,-105,214,-105,215,-110,214,-110
20191206,14:24:44,home,San Antonio,Sacramento,50.0,-187,-185,-205,-180,-195,home,55.0,-4.5,-106,-4.5,-105,-5,-105,-4.5,-105,-4.5,-113,home,50.0,215,-114,214.5,-105,214,-105,215,-110,214,-110
20191206,14:24:44,away,L.A. Clippers,Milwaukee,95.0,+165,+170,+170,+155,+163,away,64.0,+4.5,-105,+4.5,-103,+4.5,-105,+4.5,-110,+4.5,-110,away,52.0,234,-107,234.5,-105,233.5,-105,234,-110,234,-113
20191206,14:24:44,home,Milwaukee,L.A. Clippers,5.0,-185,-185,-200,-175,-183,home,36.0,-4.5,-105,-4.5,-107,-4.5,-105,-4.5,-110,-4.5,-110,home,48.0,234,-103,234.5,-105,233.5,-105,234,-110,234,-107
20191206,14:24:44,away,L.A. Lakers,Portland,44.0,-186,-187,-195,-225,-205,away,44.0,-4.5,-101,-4.5,-105,-5,-105,-5.5,-110,-4.5,-118,away,62.0,225,-101,225,-105,225.5,-105,226,-110,224.5,-115
20191206,14:24:44,home,Portland,L.A. Lakers,56.0,+166,+172,+170,+185,+175,home,56.0,+4.5,-109,+4.5,-105,+5,-105,+5.5,-110,+4.5,-102,home,38.0,225,-109,225,-105,225.5,-105,226,-110,224.5,-105
20191207,14:24:50,away,New Orleans,Dallas,30.0,+363,+340,+375,+335,+350,away,39.0,+9,-107,+9,-105,+9,-105,+9.5,-115,+9,-109,away,58.0,232,+103,232,-108,233,-105,232,-110,231.5,-110
20191207,14:24:50,home,Dallas,New Orleans,70.0,-442,-380,-475,-470,-450,home,61.0,-9,-103,-9,-105,-9,-105,-9.5,-105,-9,-111,home,42.0,232,-114,232,-102,233,-105,232,-110,231.5,-110
20191207,14:24:50,away,Indiana,New York,66.0,-208,-210,-235,-235,-220,away,64.0,-5.5,-102,-5.5,-105,-5.5,-105,-6,-105,-5.5,-110,away,56.0,209,+100,209,-105,209,-105,209,-110,208.5,-110
20191207,14:24:50,home,New York,Indiana,34.0,+186,+190,+200,+195,+190,home,36.0,+5.5,-108,+5.5,-105,+5.5,-105,+6,-115,+5.5,-110,home,44.0,209,-110,209,-105,209,-105,209,-110,208.5,-110
20191207,14:24:50,away,Cleveland,Philadelphia,42.0,+488,+540,+535,+475,+475,away,45.0,+10.5,-107,+10.5,-102,+10.5,-105,+11,-110,+10.5,-108,away,48.0,215,-104,214.5,-108,215,-105,214.5,-110,215.5,-110
20191207,14:24:50,home,Philadelphia,Cleveland,58.0,-625,-660,-710,-750,-650,home,55.0,-10.5,-103,-10.5,-108,-10.5,-105,-11,-110,-10.5,-112,home,52.0,215,-106,214.5,-102,215,-105,214.5,-110,215.5,-110
20191207,14:24:50,away,Phoenix,Houston,43.0,+529,+575,+575,+475,+525,away,39.0,+11.5,-102,+11.5,-105,+12,-105,+12,-115,+11.5,-110,away,53.0,240.5,-102,240.5,-108,241.5,-105,241,-110,240.5,-110
20191207,14:24:50,home,Houston,Phoenix,57.0,-690,-710,-750,-750,-750,home,61.0,-11.5,-108,-11.5,-105,-12,-105,-12,-105,-11.5,-110,home,47.0,240.5,-108,240.5,-102,241.5,-105,241,-110,240.5,-110
20191207,14:24:50,away,Memphis,Utah,58.0,+575,+575,+585,+500,+550,away,49.0,+11.5,-105,+11.5,-108,+11.5,-105,+11.5,-110,+11.5,-110,away,42.0,218,-109,218,-103,218.5,-105,217.5,-105,218,-110
