date,key,ml_BOL,ml_BVD,ml_FD,ml_HER,ml_PIN,ml_consensus,ml_time,opp_team,rl_BOL_line,rl_BOL_odds,rl_BVD_line,rl_BVD_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_PIN_line,rl_PIN_odds,rl_consensus,rl_time,team,tot_BOL_line,tot_BOL_odds,tot_BVD_line,tot_BVD_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_PIN_line,tot_PIN_odds,tot_consensus,tot_time
21:40:51,20140102,+110,,+118,+115,+118,0.0,away,Cleveland,+2,-110,+2,-110,+2,-105,+1.5,-110,+2,-104,46.8,away,Orlando,194,-110,195,-105,194.5,-102,194,-110,193.5,-103,0.0,away
21:40:51,20140102,-130,,-128,-135,-130,100.0,home,Orlando,-2,-110,-2,-110,-2,-105,-1.5,-110,-2,-106,53.2,home,Cleveland,194,-110,195,-115,194.5,-108,194,-110,193.5,-107,100.0,home
21:40:51,20140102,+190,+185,+185,+190,+195,45.1,away,Miami,+5.5,-110,+5.5,-110,+5,+100,+5.5,-110,+5.5,-107,36.1,away,Golden State,205,-110,205,-115,204.5,-117,205.5,-110,205,-105,51.7,away
21:40:51,20140102,-220,-225,-225,-230,-218,54.9,home,Golden State,-5.5,-110,-5.5,-110,-5,-120,-5.5,-110,-5.5,-103,63.9,home,Miami,205,-110,205,-105,204.5,-103,205.5,-110,205,-105,48.3,home
21:40:51,20140102,+170,+170,+185,+175,+182,40.0,away,Chicago,+5,-110,+5,-105,+5,-105,+5,-110,+5,-102,48.0,away,Boston,182.5,-110,183,-105,182.5,-105,182.5,-110,182.5,-107,36.4,away
21:40:51,20140102,-195,-200,-200,-210,-203,60.0,home,Boston,-5,-110,-5,-115,-5,-105,-5,-110,-5,-108,52.0,home,Chicago,182.5,-110,183,-115,182.5,-105,182.5,-110,182.5,-103,63.6,home
21:40:51,20140102,+720,,+750,+685,+736,7.7,away,Oklahoma City,+12,-105,+12.5,-110,+12,-107,+12,-110,+12,+100,34.2,away,Brooklyn,202,-110,202,-110,202,-105,202.5,-110,201.5,-103,0.0,away
21:40:51,20140102,-960,,-950,-1085,-950,92.3,home,Brooklyn,-12,-115,-12.5,-110,-12,-103,-12,-110,-12,-110,65.8,home,Oklahoma City,202,-110,202,-110,202,-105,202.5,-110,201.5,-107,100.0,home
21:40:51,20140102,+620,,+655,+605,+671,7.7,away,San Antonio,+11.5,-110,+12,-110,+11.5,-103,,,+11.5,-101,0.0,away,New York,202,-110,202,-115,202,-105,202.5,-110,201.5,-113,50.0,away
21:40:51,20140102,-800,,-830,-1005,-850,92.3,home,New York,-11.5,-110,-12,-110,-11.5,-107,,,-11.5,-109,100.0,home,San Antonio,202,-110,202,-105,202,-105,202.5,-110,201.5,+102,50.0,home
21:40:51,20140102,+195,+185,+185,+175,+167,40.5,away,Phoenix,+5.5,-110,+5.5,-105,+4.5,-105,+4.5,-110,+4.5,-105,36.1,away,Memphis,197,-110,197,-110,197,-101,196.5,-110,196.5,-105,50.0,away
21:40:51,20140102,-225,-225,-200,-210,-186,59.5,home,Memphis,-5.5,-110,-5.5,-115,-4.5,-105,-4.5,-110,-4.5,-105,63.9,home,Phoenix,197,-110,197,-110,197,-109,196.5,-110,196.5,-105,50.0,home
21:40:51,20140102,+190,+180,+200,+180,+195,0.0,away,Utah,+5.5,-110,+5.5,-105,+5.5,-102,+5.5,-110,+5.5,-101,37.2,away,Milwaukee,189.5,-110,190,-105,189.5,-105,190,-110,188.5,-105,0.0,away
21:40:51,20140102,-220,-220,-220,-215,-218,100.0,home,Milwaukee,-5.5,-110,-5.5,-115,-5.5,-108,-5.5,-110,-5.5,-109,62.8,home,Utah,189.5,-110,190,-115,189.5,-105,190,-110,188.5,-105,100.0,home
21:40:51,20140102,+620,,+615,+585,+638,10.0,away,Portland,+11.5,-110,+12,-110,+11.5,-105,+11.5,-110,+11.5,-103,38.8,away,Charlotte,200.5,-110,201,-105,200,-105,200.5,-110,200,-102,59.3,away
21:40:51,20140102,-800,,-770,-885,-800,90.0,home,Charlotte,-11.5,-110,-12,-110,-11.5,-105,-11.5,-110,-11.5,-107,61.2,home,Portland,200.5,-110,201,-115,200,-105,200.5,-110,200,-108,40.7,home
21:40:51,20140102,+365,+325,+340,+345,+338,69.5,away,Sacramento,+9,-110,+9,-110,+8.5,-105,+9,-110,+8.5,-103,43.0,away,Philadelphia,220,-110,220,-105,220,-107,220,-110,220,-103,25.0,away
21:40:51,20140102,-440,-450,-380,-450,-390,30.5,home,Philadelphia,-9,-110,-9,-110,-8.5,-105,-9,-110,-8.5,-107,57.0,home,Sacramento,220,-110,220,-115,220,-103,220,-110,220,-107,75.0,home
21:40:58,20140103,+140,+140,+145,+140,,60.6,away,Washington,+3.5,-110,+3,-105,+3.5,-108,+3.5,-110,+3.5,-107,55.5,away,Toronto,194,-110,194,-110,194,-105,193.5,-110,194,-108,8.8,away
21:40:58,20140103,-160,-160,-155,-160,-160,39.4,home,Toronto,-3.5,-110,-3,-115,-3.5,-102,-3.5,-110,-3.5,-103,44.5,home,Washington,194,-110,194,-110,194,-105,193.5,-110,194,-102,91.2,home
21:40:58,20140103,-145,-160,-150,-155,-152,0.0,away,Atlanta,-3,-110,-3.5,-105,-3,-104,-3,-110,-3,-105,56.0,away,Golden State,209,-110,209,-115,209,-102,209,-110,209,-108,39.6,away
21:40:58,20140103,+125,+140,+140,+135,+137,100.0,home,Golden State,+3,-110,+3.5,-115,+3,-106,+3,-110,+3,-105,44.0,home,Atlanta,209,-110,209,-105,209,-108,209,-110,209,-102,60.4,home
21:40:58,20140103,-165,-165,-160,-160,-161,0.0,away,Boston,-3.5,-110,-3.5,-115,-3.5,-108,-3.5,-110,-3.5,-105,59.2,away,New Orleans,201,-110,200,-115,201,-105,201,-110,201,-105,29.3,away
21:40:58,20140103,+145,+145,+150,+140,+145,100.0,home,New Orleans,+3.5,-110,+3.5,-105,+3.5,-102,+3.5,-110,+3.5,-105,40.8,home,Boston,201,-110,200,-105,201,-105,201,-110,201,-105,70.7,home
21:40:58,20140103,+590,,+570,+570,+600,60.5,away,Houston,+11.5,-110,+11.5,-115,+11.5,-105,+11.5,-110,+11.5,-105,50.5,away,New York,205.5,-110,206,-105,205.5,-102,206,-110,205,-101,31.3,away
21:40:58,20140103,-750,,-705,-870,-744,39.5,home,New York,-11.5,-110,-11.5,-105,-11.5,-105,-11.5,-110,-11.5,-105,49.5,home,Houston,205.5,-110,206,-115,205.5,-108,206,-110,205,-109,68.7,home
21:40:58,20140103,-135,-150,-130,-135,-129,48.5,away,Dallas,-2,-110,-3,-110,-2,-105,-2,-110,-2,-108,57.6,away,L.A. Clippers,206,-110,206,-110,207,-105,206.5,-110,207,-108,46.7,away
21:40:58,20140103,+115,+130,+120,+115,+117,51.5,home,L.A. Clippers,+2,-110,+3,-110,+2,-105,+2,-110,+2,-102,42.4,home,Dallas,206,-110,206,-110,207,-105,206.5,-110,207,-102,53.3,home
21:40:58,20140103,+165,+165,+165,+160,+165,47.5,away,Denver,+4.5,-110,+4.5,-110,+4.5,-102,+4.5,-110,+4.5,+100,44.9,away,Memphis,192.5,-110,192,-115,192.5,-104,193,-110,192.5,-101,47.2,away
21:40:58,20140103,-190,-190,-175,-185,-183,52.5,home,Memphis,-4.5,-110,-4.5,-110,-4.5,-108,-4.5,-110,-4.5,-110,55.1,home,Denver,192.5,-110,192,-105,192.5,-106,193,-110,192.5,-109,52.8,home
21:40:58,20140103,+130,+135,+135,+130,+133,55.8,away,L.A. Lakers,+3.5,-110,+3,-105,+3.5,-108,+3.5,-110,+3.5,-105,49.4,away,Utah,195.5,-110,195,-110,195.5,-102,195.5,-110,195,+100,1.7,away
21:40:58,20140103,-150,-155,-145,-150,-147,44.2,home,Utah,-3.5,-110,-3,-115,-3.5,-102,-3.5,-110,-3.5,-105,50.6,home,L.A. Lakers,195.5,-110,195,-110,195.5,-108,195.5,-110,195,-110,98.3,home
21:41:03,20140104,+650,,+640,+615,,49.1,away,Indiana,+12,-110,+12,-115,+12,-103,+12,-110,+11.5,-105,39.1,away,New Orleans,192,-110,192,-105,192,-105,191.5,-110,192,-106,8.3,away
21:41:03,20140104,-860,,-810,-1015,,50.9,home,New Orleans,-12,-110,-12,-105,-12,-107,-12,-110,-11.5,-105,60.9,home,Indiana,192,-110,192,-115,192,-105,191.5,-110,192,-104,91.7,home
21:41:03,20140104,-550,-650,-500,-635,-535,50.0,away,Orlando,-10,-110,-10,-115,-10,-103,-10,-110,-10,-102,57.2,away,Miami,199.5,-110,199,-115,199.5,-105,199,-110,199,-105,33.3,away
21:41:03,20140104,+445,+425,+435,+435,+450,50.0,home,Miami,+10,-110,+10,-105,+10,-107,+10,-110,+10,-108,42.8,home,Orlando,199.5,-110,199,-105,199.5,-105,199,-110,199,-105,66.7,home
21:41:03,20140104,+225,+220,+235,+225,+231,0.0,away,Brooklyn,+6.5,-110,+6.5,-110,+6.5,-105,+6.5,-110,+6.5,-105,51.8,away,Cleveland,192,-110,192,-110,,,191.5,-110,192,-105,0.0,away
21:41:03,20140104,-265,-260,-255,-275,-260,100.0,home,Cleveland,-6.5,-110,-6.5,-110,-6.5,-105,-6.5,-110,-6.5,-105,48.2,home,Brooklyn,192,-110,192,-110,192,-105,191.5,-110,192,-105,100.0,home
21:41:03,20140104,+180,+175,+175,+175,+184,58.2,away,Chicago,+5,-110,+5,-105,+5,-103,+5,-110,+5,+100,51.4,away,Atlanta,189.5,-110,189,-115,189.5,-105,189,-110,,,7.7,away
21:41:03,20140104,-210,-210,-190,-210,-205,41.8,home,Atlanta,-5,-110,-5,-115,-5,-107,-5,-110,-5,-110,48.6,home,Chicago,189.5,-110,189,-105,189.5,-105,189,-110,,,92.3,home
21:41:03,20140104,+110,,+115,+110,+111,61.1,away,Minnesota,+2,-110,+1.5,-110,+2,-107,+1.5,-110,+1.5,+102,53.5,away,Oklahoma City,206.5,-110,207,-110,207,-105,206.5,-110,207,-107,56.0,away
21:41:03,20140104,-130,,-125,-130,,38.9,home,Oklahoma City,-2,-110,-1.5,-110,-2,-103,-1.5,-110,-1.5,-113,46.5,home,Minnesota,206.5,-110,207,-110,207,-105,206.5,-110,207,-103,44.0,home
21:41:03,20140104,+395,+375,+400,+395,+404,50.0,away,San Antonio,+9.5,-110,+9.5,-110,+9.5,-104,+9.5,-110,+9.5,-105,39.7,away,L.A. Clippers,204.5,-110,205,-105,204.5,-105,204.5,-110,204.5,-107,40.7,away
21:41:03,20140104,-490,-550,-450,-505,-475,50.0,home,L.A. Clippers,-9.5,-110,-9.5,-110,-9.5,-106,-9.5,-110,-9.5,-105,60.3,home,San Antonio,204.5,-110,205,-115,204.5,-105,204.5,-110,204.5,-103,59.3,home
21:41:03,20140104,+310,+300,+328,+305,+310,0.0,away,Phoenix,+8,-110,+8,-105,+8,-108,+8,-110,+8,-106,33.0,away,Milwaukee,197,-110,197,-115,197.5,-102,198,-110,196.5,-108,51.5,away
21:41:03,20140104,-370,-400,-365,-385,-355,100.0,home,Milwaukee,-8,-110,-8,-115,-8,-102,-8,-110,-8,-104,67.0,home,Phoenix,197,-110,197,-105,197.5,-108,198,-110,196.5,-102,48.5,home
21:41:03,20140104,+760,,+800,+750,+777,58.7,away,Portland,+12.5,-110,+13,-115,+12.5,-108,+12.5,-110,+12.5,-107,47.3,away,Philadelphia,223.5,-110,223,-110,223.5,-105,223.5,-110,223.5,-110,0.0,away
21:41:03,20140104,-1030,,-1000,-1200,-1061,41.3,home,Philadelphia,-12.5,-110,-13,-105,-12.5,-102,-12.5,-110,-12.5,-103,52.7,home,Portland,223.5,-110,223,-110,223.5,-105,223.5,-110,223.5,+100,100.0,home
21:41:03,20140104,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,NaN,away
21:41:03,20140104,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,NaN,home
21:41:03,20140104,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,NaN,away
21:41:03,20140104,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,NaN,home
21:41:03,20140104,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,NaN,away
21:41:03,20140104,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,NaN,home
21:41:03,20140104,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,NaN,away
21:41:03,20140104,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,NaN,home
21:41:10,20140105,+130,,+135,+130,+135,47.1,away,Detroit,+3,-110,+3,-115,+3,-105,+3,-110,+3,-102,54.3,away,Memphis,195,-110,195,-110,195,-105,194.5,-110,194.5,-113,40.7,away
21:41:10,20140105,-150,,-145,-150,-149,52.9,home,Memphis,-3,-110,-3,-105,-3,-105,-3,-110,-3,-108,45.7,home,Detroit,195,-110,195,-110,195,-105,194.5,-110,194.5,+102,59.3,home
21:41:10,20140105,-570,-550,-530,-580,-575,50.0,away,Cleveland,-10,-110,-9.5,-110,-10,-102,-10,-110,-10,-105,62.3,away,Indiana,181,-110,182,-105,181.5,-105,181.5,-110,181.5,+100,36.7,away
21:41:10,20140105,+455,+375,+455,+425,+480,50.0,home,Indiana,+10,-110,+9.5,-110,+10,-108,+10,-110,+10,-105,37.7,home,Cleveland,181,-110,182,-115,181.5,-105,181.5,-110,181.5,-110,63.3,home
21:41:10,20140105,+220,+235,+230,+225,+210,0.0,away,Miami,+6,-110,+6.5,-110,+6,-105,+6,-110,+6,-104,51.5,away,Toronto,201,-110,201,-110,201,-108,201.5,-110,201,-110,57.8,away
21:41:10,20140105,-260,-275,-250,-275,-235,100.0,home,Toronto,-6,-110,-6.5,-110,-6,-105,-6,-110,-6,-106,48.5,home,Miami,201,-110,201,-110,201,-102,201.5,-110,201,+100,42.2,home
21:41:10,20140105,-155,-160,-150,-155,-150,65.6,away,Washington,-3.5,-110,-4,-105,-3,-108,-3,-110,-3,-109,57.4,away,Golden State,201,-110,201,-105,201,-108,201.5,-110,200.5,-110,27.9,away
21:41:10,20140105,+135,+140,+140,+135,+136,34.4,home,Golden State,+3.5,-110,+4,-115,+3,-102,+3,-110,+3,-101,42.6,home,Washington,201,-110,201,-115,201,-102,201.5,-110,200.5,+100,72.1,home
21:41:10,20140105,+385,+350,+400,+375,+390,37.3,away,Oklahoma City,+9,-110,+9,-110,+9,-106,+9,-110,+9,-105,38.1,away,Boston,194,-110,194,-115,194.5,-108,194.5,-110,194.5,-106,12.5,away
21:41:10,20140105,-470,-500,-450,-480,-456,62.7,home,Boston,-9,-110,-9,-110,-9,-104,-9,-110,-9,-105,61.9,home,Oklahoma City,194,-110,194,-105,194.5,-102,194.5,-110,194.5,-104,87.5,home
21:41:14,20140106,-300,-290,-290,-320,-295,4.3,away,Philadelphia,-7.5,-110,-7,-115,-7,-107,-7,-110,-7,-105,43.5,away,Minnesota,221.5,-110,221,-110,221,-107,221.5,-110,221,-101,0.0,away
21:41:14,20140106,+250,+245,+260,+260,+260,95.7,home,Minnesota,+7.5,-110,+7,-105,+7,-103,+7,-110,+7,-105,56.5,home,Philadelphia,221.5,-110,221,-110,221,-103,221.5,-110,221,-109,100.0,home
21:41:14,20140106,+105,,+110,+105,+102,42.3,away,Brooklyn,+1.5,-110,+1.5,-110,+1.5,-103,+1.5,-110,+1.5,-108,51.5,away,Atlanta,195.5,-110,196,-105,195.5,-109,196,-110,196,+102,45.8,away
21:41:14,20140106,-125,,-120,-125,-113,57.7,home,Atlanta,-1.5,-110,-1.5,-110,-1.5,-107,-1.5,-110,-1.5,-102,48.5,home,Brooklyn,195.5,-110,196,-115,195.5,-101,196,-110,196,-113,54.2,home
21:41:14,20140106,+285,+270,+320,+290,+293,50.5,away,L.A. Clippers,+7.5,-110,+8,-110,+8,-105,+8,-110,+7.5,+102,52.6,away,Orlando,196,-110,197,-115,197,-102,196.5,-110,196,+100,5.6,away
21:41:14,20140106,-340,-340,-355,-350,-335,49.5,home,Orlando,-7.5,-110,-8,-110,-8,-105,-8,-110,-7.5,-113,47.4,home,L.A. Clippers,196,-110,197,-105,197,-108,196.5,-110,196,-110,94.4,home
21:41:18,20140107,-122,,-117,-120,-118,56.1,away,Charlotte,-1.5,-110,-1.5,-110,-1.5,-103,-1.5,-110,-1.5,-105,54.9,away,Washington,190.5,-110,190,-115,190.5,-105,190.5,-110,190,-105,40.5,away
21:41:18,20140107,+102,,+107,+100,+107,43.9,home,Washington,+1.5,-110,+1.5,-110,,,+1.5,-110,+1.5,-105,45.1,home,Charlotte,190.5,-110,190,-105,190.5,-105,190.5,-110,190,-105,59.5,home
21:41:18,20140107,+200,+200,+205,+200,+200,50.0,away,Cleveland,+6,-110,+6,-110,+6,-107,+6,-110,+5.5,+100,0.0,away,Philadelphia,207.5,-110,207,-110,208,-105,208,-110,207.5,-105,53.6,away
21:41:18,20140107,-240,-240,-225,-240,-224,50.0,home,Philadelphia,-6,-110,-6,-110,-6,-103,-6,-110,-5.5,-110,100.0,home,Cleveland,207.5,-110,207,-110,208,-105,208,-110,207.5,-105,46.4,home
21:41:18,20140107,+355,+325,+340,+335,+346,31.0,away,Indiana,+9,-110,+9,-110,+9,-109,+9,-110,+9,-109,0.0,away,Toronto,187.5,-110,187,-110,187,-102,187,-110,187,-108,33.3,away
21:41:18,20140107,-430,-450,-380,-435,-400,69.0,home,Toronto,-9,-110,-9,-110,-9,-101,-9,-110,-9,-101,0.0,home,Indiana,187.5,-110,187,-110,187,-108,187,-110,187,-102,66.7,home
21:41:18,20140107,+350,+310,+325,+335,+350,0.0,away,Miami,+8.5,-110,+9,-115,+8.5,-110,+8.5,-110,+8.5,-105,35.3,away,New Orleans,204,-110,204,-110,204,-110,204,-110,204,-103,60.7,away
21:41:18,20140107,-425,-420,-400,-435,,100.0,home,New Orleans,-8.5,-110,-9,-105,-8.5,-110,-8.5,-110,-8.5,-105,64.7,home,Miami,204,-110,204,-110,204,-110,204,-110,204,-107,39.3,home
21:41:18,20140107,+135,+135,+140,+140,+133,0.0,away,New York,+3,-110,+3.5,-115,+3,-105,+3,-110,+3,-109,33.3,away,Detroit,199.5,-110,199,-115,199,-107,199,-110,199,-108,60.0,away
21:41:18,20140107,-155,-155,-150,-160,-147,100.0,home,Detroit,-3,-110,-3.5,-105,-3,-105,-3,-110,-3,-101,66.7,home,New York,199.5,-110,199,-105,199,-103,199,-110,199,-102,40.0,home
21:41:18,20140107,-240,-240,-220,-230,-230,47.6,away,Memphis,-6,-110,-6,-115,-5.5,-107,-6,-110,-5.5,-108,62.2,away,San Antonio,196,-110,196,-115,196,-105,195.5,-110,196.5,-105,53.7,away
21:41:18,20140107,+200,+200,+200,+190,+205,52.4,home,San Antonio,+6,-110,+6,-105,+5.5,-103,+6,-110,,,37.8,home,Memphis,196,-110,196,-105,196,-105,195.5,-110,196.5,-105,46.3,home
21:41:18,20140107,-545,,-525,-605,-575,50.0,away,Milwaukee,-10,-110,-10.5,-105,-10,-102,-10,-110,-10,-107,62.7,away,Golden State,200.5,-110,201,-115,200.5,-108,201,-110,201,+100,60.8,away
21:41:18,20140107,+440,,+450,+430,+480,50.0,home,Golden State,+10,-110,+10.5,-115,+10,-108,+10,-110,+10,-103,37.3,home,Milwaukee,200.5,-110,201,-105,200.5,-102,201,-110,201,-110,39.2,home
21:41:18,20140107,-130,,-125,,-121,55.0,away,Chicago,-1.5,-110,-2.5,-105,-2,-104,-2,-110,-1.5,-108,63.8,away,Phoenix,190,-110,189,-110,190,-109,189,-110,190,-103,0.0,away
21:41:18,20140107,+110,,+115,+110,+110,45.0,home,Phoenix,+1.5,-110,+2.5,-115,+2,-106,+2,-110,+1.5,-102,36.2,home,Chicago,190,-110,189,-110,190,-101,189,-110,190,-107,100.0,home
21:41:18,20140107,+435,+375,+435,+430,+450,0.0,away,Dallas,+10,-110,+10,-105,+10,-105,,,+10,-101,40.0,away,L.A. Lakers,209,-110,209,-115,209,-102,209,-110,209,-108,0.0,away
21:41:18,20140107,-540,-550,-500,-585,-535,100.0,home,L.A. Lakers,-10,-110,-10,-115,-10,-105,,,-10,-109,60.0,home,Dallas,209,-110,209,-105,209,-108,209,-110,209,-102,100.0,home
21:41:18,20140107,+270,+265,+285,+275,+273,0.0,away,Denver,+7.5,-110,+7.5,-110,+7.5,-103,+7.5,-110,+7.5,-106,50.7,away,Boston,203.5,-110,203,-115,203.5,-105,203.5,-110,203.5,-103,42.5,away
21:41:18,20140107,-325,-330,-315,-335,-310,100.0,home,Boston,-7.5,-110,-7.5,-110,-7.5,-107,-7.5,-110,-7.5,-104,49.3,home,Denver,203.5,-110,203,-105,203.5,-105,203.5,-110,203.5,-107,57.5,home
21:41:18,20140107,-260,-255,-240,-255,-240,64.9,away,Utah,-6.5,-110,-6.5,-110,-6,-108,-6,-110,-6,+100,64.4,away,Oklahoma City,195.5,-110,195,-115,195.5,-105,195,-110,196,-105,33.3,away
21:41:18,20140107,+220,+215,+220,+215,+214,35.1,home,Oklahoma City,+6.5,-110,+6.5,-110,+6,-102,+6,-110,+6,-110,35.6,home,Utah,195.5,-110,195,-105,195.5,-105,195,-110,196,-105,66.7,home
21:41:18,20140107,-205,-230,-200,-210,-190,63.4,away,Sacramento,-5.5,-110,-5.5,-115,-5,-105,-5,-110,-5,-102,64.1,away,Portland,215,-110,215,-110,214.5,-105,215,-110,215,-101,58.4,away
21:41:18,20140107,+175,+190,+185,+175,+171,36.6,home,Portland,+5.5,-110,+5.5,-105,+5,-105,+5,-110,+5,-108,35.9,home,Sacramento,215,-110,215,-110,214.5,-105,215,-110,215,-109,41.6,home
21:41:27,20140108,+185,+170,+185,+180,+188,0.0,away,San Antonio,+5,-110,+5,-110,+5,-102,+5,-110,+5.5,-107,49.8,away,Dallas,206,-110,207,-105,205.5,-105,206.5,-110,205.5,-106,41.0,away
21:41:27,20140108,-215,-200,-200,-215,-210,100.0,home,Dallas,-5,-110,-5,-110,-5,-108,-5,-110,-5.5,-103,50.2,home,San Antonio,206,-110,207,-115,205.5,-105,206.5,-110,205.5,-104,59.0,home
21:41:27,20140108,-180,-190,-175,-180,-178,0.0,away,Atlanta,-4,-110,-4.5,-110,-4,-110,-4,-110,-4,-105,58.3,away,Indiana,187.5,-110,187,-105,187.5,-110,187.5,-110,187.5,-105,0.0,away
21:41:27,20140108,+160,+165,+155,+155,+160,100.0,home,Indiana,+4,-110,+4.5,-110,+4,-110,+4,-110,+4,-105,41.7,home,Atlanta,187.5,-110,187,-115,187.5,-110,187.5,-110,187.5,-105,100.0,home
21:41:27,20140108,-245,-260,-230,-250,-238,52.6,away,Brooklyn,-6,-110,-6.5,-110,-6,-108,-6,-110,-6,-105,51.8,away,Golden State,197.5,-110,198,-105,197,-105,197.5,-110,197,-102,8.3,away
21:41:27,20140108,+205,+220,+210,+210,+212,47.4,home,Golden State,+6,-110,+6.5,-110,+6,-102,+6,-110,+6,-105,48.2,home,Brooklyn,197.5,-110,198,-115,197,-105,197.5,-110,197,-108,91.7,home
21:41:27,20140108,+970,,+1075,+1100,+1250,72.8,away,Houston,+13.5,-110,+13.5,-110,+13.5,-105,+14,-110,+14,-105,42.4,away,L.A. Lakers,212,-110,212,-105,212,-101,212,-110,211.5,-107,10.0,away
21:41:27,20140108,-1400,,-1350,-1700,-2000,27.2,home,L.A. Lakers,-13.5,-110,-13.5,-110,-13.5,-105,-14,-110,-14,-105,57.6,home,Houston,212,-110,212,-115,212,-109,212,-110,211.5,-103,90.0,home
21:41:27,20140108,+150,+160,+155,+150,+147,52.4,away,New Orleans,+3.5,-105,+4,-110,+4,-107,+4,-110,+3.5,-103,0.0,away,Washington,192,-110,192,-115,192,-103,192,-110,192,-106,0.0,away
21:41:27,20140108,-170,-180,-165,-170,-163,47.6,home,Washington,-3.5,-115,-4,-110,-4,-103,-4,-110,-3.5,-107,100.0,home,New Orleans,192,-110,192,-105,192,-107,192,-110,192,-104,100.0,home
21:41:27,20140108,+310,+285,+320,+300,+326,0.0,away,Minnesota,+7.5,-105,+7.5,-105,+8,-107,+8,-110,+8,-108,45.2,away,Phoenix,217.5,-110,217,-115,217.5,-105,217,-110,217,+100,56.6,away
21:41:27,20140108,-370,-370,-355,-380,-375,100.0,home,Phoenix,-7.5,-115,-7.5,-115,-8,-103,-8,-110,-8,-102,54.8,home,Minnesota,217.5,-110,217,-105,217.5,-105,217,-110,217,-110,43.4,home
