date,key,ml_BOL,ml_BVD,ml_FD,ml_HER,ml_PIN,ml_consensus,ml_time,opp_team,rl_BOL_line,rl_BOL_odds,rl_BVD_line,rl_BVD_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_PIN_line,rl_PIN_odds,rl_consensus,rl_time,team,tot_BOL_line,tot_BOL_odds,tot_BVD_line,tot_BVD_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_PIN_line,tot_PIN_odds,tot_consensus,tot_time
13:04:45,20100103,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,208.5,-110,209,-115,209,-110,,,208.5,+105,NaN,home
13:04:45,20100103,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,208.5,-110,209,-105,209,-110,,,208.5,-115,NaN,away
13:04:45,20100103,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,208.5,-110,209,-115,209,-110,,,208.5,+105,NaN,home
13:04:45,20100103,-160,-150,-145,,-147,0.0,away,Toronto,-3.5,-110,-3.5,-105,-3,-110,,,,,0.0,away,San Antonio,200,-110,200,-110,200,-110,,,200.5,-103,0.0,away
13:04:45,20100103,+140,+130,+125,,+133,0.0,home,San Antonio,+3.5,-110,+3.5,-115,+3,-110,,,,,0.0,home,Toronto,200,-110,200,-110,200,-110,,,200.5,-107,0.0,home
13:04:45,20100103,+155,+160,+158,,+153,0.0,away,Denver,+4,-110,+4.5,-115,+4,-110,,,+4,-111,0.0,away,Philadelphia,207,-110,207,-110,207,-110,,,207,-108,0.0,away
13:04:45,20100103,-175,-180,-180,,-170,0.0,home,Philadelphia,-4,-110,-4.5,-105,-4,-110,,,-4,+101,0.0,home,Denver,,,207,-110,207,-110,,,207,-102,0.0,home
13:04:45,20100103,+230,+240,+240,,+239,0.0,away,L.A. Lakers,+6.5,-110,+7,-115,+6.5,-110,,,+6.5,-105,0.0,away,Dallas,201,-110,202,-105,201,-110,,,200.5,-117,0.0,away
13:04:45,20100103,-280,-280,-280,,-270,0.0,home,Dallas,-6.5,-110,-7,-105,-6.5,-110,,,-6.5,-105,0.0,home,L.A. Lakers,201,-110,202,-115,201,-110,,,200.5,+107,0.0,home
13:04:50,20100104,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,194,-110,195,-105,194,-110,,,194,-102,NaN,away
13:04:50,20100104,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,194,-110,195,-115,194,-110,,,194,-108,NaN,home
13:04:50,20100104,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,194,-110,195,-105,194,-110,,,194,-102,NaN,away
13:04:50,20100104,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,194,-110,195,-115,194,-110,,,194,-108,NaN,home
13:04:50,20100104,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,194,-110,195,-105,194,-110,,,194,-102,NaN,away
13:04:50,20100104,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,194,-110,195,-115,194,-110,,,194,-108,NaN,home
13:04:50,20100104,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,194,-110,195,-105,194,-110,,,194,-102,NaN,away
13:04:50,20100104,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,194,-110,195,-115,194,-110,,,194,-108,NaN,home
13:04:50,20100104,+110,,+115,,+120,0.0,away,Chicago,+2,-110,+2.5,-110,+2,-110,,,+2.5,-108,0.0,away,Oklahoma City,192,-110,192,-110,192,-110,,,192,-104,0.0,away
13:04:50,20100104,-130,,-135,,-133,0.0,home,Oklahoma City,-2,-110,-2.5,-110,-2,-110,,,-2.5,-102,0.0,home,Chicago,192,-110,192,-110,192,-110,,,192,-106,0.0,home
13:04:50,20100104,,+155,+155,,+158,0.0,away,L.A. Clippers,+4.5,-110,+4,-105,+4.5,-110,,,+4,+105,0.0,away,Portland,189,-110,190,-105,189,-110,,,189,-103,0.0,away
13:04:50,20100104,-190,-175,-175,,-175,0.0,home,Portland,-4.5,-110,-4,-115,-4.5,-110,,,-4,-115,0.0,home,L.A. Clippers,189,-110,190,-115,189,-110,,,189,-107,0.0,home
13:04:54,20100105,+250,+245,+240,,+244,0.0,away,Charlotte,+7,-110,+7,-110,,,,,+6.5,+102,0.0,away,Chicago,186.5,-110,187,-110,186,-110,,,186.5,+101,0.0,away
13:04:54,20100105,-300,-290,-280,,-275,0.0,home,Chicago,-7,-110,-7,-110,-6.5,-110,,,-6.5,-112,0.0,home,Charlotte,186.5,-110,187,-110,186,-110,,,186.5,-111,0.0,home
13:04:54,20100105,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,NaN,away
13:04:54,20100105,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,209,-110,209,-110,,,,,,,NaN,home
13:04:54,20100105,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,NaN,away
13:04:54,20100105,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,209,-110,209,-110,,,,,,,NaN,home
13:04:54,20100105,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,NaN,away
13:04:54,20100105,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,209,-110,209,-110,,,,,,,NaN,home
13:04:54,20100105,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,NaN,away
13:04:54,20100105,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,209,-110,209,-110,,,,,,,NaN,home
13:04:54,20100105,+180,+180,+180,,+180,0.0,away,Philadelphia,+5,-110,+5,-110,+5,-110,,,+5,-109,0.0,away,Washington,206,-110,206,-110,205.5,-110,,,206,-102,0.0,away
13:04:54,20100105,-220,-220,-220,,-200,0.0,home,Washington,,,-5,-110,-5,-110,,,-5,-101,0.0,home,Philadelphia,206,-110,206,-110,205.5,-110,,,206,-108,0.0,home
13:04:54,20100105,+325,+350,+350,,+373,0.0,away,Dallas,+8.5,-110,+9,-110,+9,-110,,,+8.5,+101,0.0,away,Detroit,190,-110,190,-110,190,-110,,,189.5,-110,0.0,away
13:04:54,20100105,-450,-500,-440,,-435,0.0,home,Detroit,-8.5,-110,-9,-110,-9,-110,,,-8.5,-111,0.0,home,Dallas,190,-110,190,-110,190,-110,,,189.5,+100,0.0,home
13:04:54,20100105,+200,+200,+210,,+205,0.0,away,Denver,+5.5,-110,+5.5,-110,+6,-110,,,+5.5,-101,0.0,away,Golden State,223.5,-110,223,-115,224,-110,,,224,-108,0.0,away
13:04:54,20100105,-240,-240,-250,,-230,0.0,home,Golden State,-5.5,-110,-5.5,-110,-6,-110,,,-5.5,-109,0.0,home,Denver,223.5,-110,223,-105,224,-110,,,224,-102,0.0,home
13:04:54,20100105,+115,,-102,,,0.0,away,Portland,+1,-110,+1,-110,+1,-110,,,+1.5,-109,0.0,away,Memphis,199,-110,199,-110,199,-110,,,199,-104,0.0,away
13:04:54,20100105,-135,,-118,,,0.0,home,Memphis,-1,-110,-1,-110,-1,-110,,,-1.5,-101,0.0,home,Portland,199,-110,199,-110,199,-110,,,199,-106,0.0,home
13:04:54,20100105,-140,-150,-150,,-148,0.0,away,Sacramento,-2.5,-110,,,-2.5,-110,,,-2.5,-104,0.0,away,Phoenix,226,-110,226,-110,226.5,-110,,,226,-113,0.0,away
13:04:54,20100105,+120,+130,+130,,+134,0.0,home,Phoenix,+2.5,-110,+3.5,-115,+2.5,-110,,,+2.5,-106,0.0,home,Sacramento,226,-110,226,-110,226.5,-110,,,226,+103,0.0,home
13:04:54,20100105,+250,+260,+270,,+281,0.0,away,L.A. Lakers,+7,-110,+7.5,-115,+7,-110,,,+7,-105,0.0,away,Houston,201,-110,201,-110,200.5,-110,,,200.5,-102,0.0,away
13:04:54,20100105,-300,-320,-330,,-320,0.0,home,Houston,-7,-110,-7.5,-105,-7,-110,,,-7,-105,0.0,home,L.A. Lakers,201,-110,201,-110,200.5,-110,,,200.5,-108,0.0,home
13:05:03,20100106,,,+1125,,+1125,0.0,away,Atlanta,+13.5,-110,+14,-110,+14,-110,,,+14,-110,0.0,away,Brooklyn,199.5,-110,199,-115,199.5,-110,,,199.5,-105,0.0,away
13:05:03,20100106,,,-1750,,-1700,0.0,home,Brooklyn,-13.5,-110,-14,-110,-14,-110,,,-14,+100,0.0,home,Atlanta,199.5,-110,199,-105,199.5,-110,,,199.5,-105,0.0,home
13:05:03,20100106,,,+1400,,+1300,0.0,away,Cleveland,+14.5,-110,+14,-110,+14.5,-110,,,+13.5,+106,0.0,away,Washington,196,-110,196,-110,196,-110,,,196,-103,0.0,away
13:05:03,20100106,,,-2500,,-2200,0.0,home,Washington,-14.5,-110,-14,-110,-14.5,-110,,,-13.5,-116,0.0,home,Cleveland,196,-110,196,-110,196,-110,,,196,-107,0.0,home
13:05:03,20100106,+280,+270,+260,,+272,0.0,away,Orlando,+7.5,-110,+7.5,-110,+7.5,-110,,,+8,-115,0.0,away,Toronto,205,-110,205,-115,205.5,-110,,,205.5,-108,0.0,away
13:05:03,20100106,-380,-340,-320,,-309,0.0,home,Toronto,-7.5,-110,-7.5,-110,-7.5,-110,,,-8,+105,0.0,home,Orlando,205,-110,205,-105,205.5,-110,,,205.5,-102,0.0,home
13:05:03,20100106,-130,,+100,,+107,0.0,away,Miami,+1.5,-110,+1.5,-110,+1,-110,,,+1,+105,0.0,away,Boston,186,-110,186,-110,186,-110,,,186,-103,0.0,away
13:05:03,20100106,+110,,-120,,-118,0.0,home,Boston,-1.5,-110,-1.5,-110,-1,-110,,,-1,-115,0.0,home,Miami,186,-110,186,-110,186,-110,,,186,-107,0.0,home
13:05:03,20100106,+180,+165,+165,,+171,0.0,away,Oklahoma City,+5,-110,+4.5,-110,+4.5,-110,,,+4.5,+100,0.0,away,New Orleans,193,-110,192,-115,192.5,-110,,,192.5,-105,0.0,away
13:05:03,20100106,-220,-190,-190,,-190,0.0,home,New Orleans,-5,-110,-4.5,-110,-4.5,-110,,,-4.5,-110,0.0,home,Oklahoma City,193,-110,192,-105,192.5,-110,,,192.5,-105,0.0,home
13:05:03,20100106,+130,,+125,,+128,0.0,away,Minnesota,+3,-110,+2.5,-110,+2.5,-110,,,+2.5,-101,0.0,away,Golden State,223,-110,223,-115,223.5,-110,,,223.5,-107,0.0,away
13:05:03,20100106,-150,,-145,,-141,0.0,home,Golden State,-3,-110,-2.5,-110,-2.5,-110,,,-2.5,-109,0.0,home,Minnesota,223,-110,223,-105,223.5,-110,,,223.5,-103,0.0,home
13:05:03,20100106,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,188,-110,188,-110,188,-110,,,188,-103,NaN,away
13:05:03,20100106,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,188,-110,188,-110,188,-110,,,188,-107,NaN,home
13:05:03,20100106,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,188,-110,188,-110,188,-110,,,188,-103,NaN,away
13:05:03,20100106,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,188,-110,188,-110,188,-110,,,188,-107,NaN,home
13:05:03,20100106,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,188,-110,188,-110,188,-110,,,188,-103,NaN,away
13:05:03,20100106,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,188,-110,188,-110,188,-110,,,188,-107,NaN,home
13:05:03,20100106,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,188,-110,188,-110,188,-110,,,188,-103,NaN,away
13:05:03,20100106,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,188,-110,188,-110,188,-110,,,188,-107,NaN,home
13:05:03,20100106,+170,+170,+168,,+176,0.0,away,Phoenix,+4.5,-110,+5,-115,+4.5,-110,,,+4.5,+103,0.0,away,Houston,216,-110,215,-115,215.5,-110,,,215.5,-104,0.0,away
13:05:03,20100106,-205,-200,-195,,-196,0.0,home,Houston,-4.5,-110,-5,-105,-4.5,-110,,,-4.5,-113,0.0,home,Phoenix,216,-110,215,-105,215.5,-110,,,215.5,-106,0.0,home
13:05:03,20100106,+200,+190,+190,,+188,0.0,away,Utah,+5.5,-110,,,+5.5,-110,,,+5.5,-109,0.0,away,Memphis,203,-110,203,-110,203.5,-110,,,203,-107,0.0,away
13:05:03,20100106,-240,-230,-230,,-210,0.0,home,Memphis,-5.5,-110,-5.5,-110,-5.5,-110,,,-5.5,-101,0.0,home,Utah,203,-110,203,-110,203.5,-110,,,203,-103,0.0,home
13:05:03,20100106,-240,-235,-210,,-202,0.0,away,L.A. Clippers,-5.5,-110,-6,-105,-5,-110,,,-5,-105,0.0,away,L.A. Lakers,196,-110,196,-115,196,-110,,,196,-111,0.0,away
13:05:03,20100106,+200,+195,+175,,+181,0.0,home,L.A. Lakers,+5.5,-110,+6,-115,+5,-110,,,+5,-105,0.0,home,L.A. Clippers,196,-110,196,-105,196,-110,,,196,+101,0.0,home
13:05:13,20100107,+140,+135,+140,,+140,0.0,away,New York,+3,-110,+3,-110,+3,-110,,,+3.5,-110,0.0,away,Charlotte,199,-110,199,-110,199,-110,,,199,-104,0.0,away
13:05:13,20100107,-160,-155,-160,,-155,0.0,home,Charlotte,-3,-110,-3,-110,-3,-110,,,-3.5,+100,0.0,home,New York,199,-110,199,-110,199,-110,,,199,-106,0.0,home
13:05:17,20100108,+105,,+105,,+116,0.0,away,Philadelphia,+2,-110,+2,-115,+1.5,-110,,,+2,-104,0.0,away,Toronto,209,-110,208,-110,208,-110,,,208,+101,0.0,away
13:05:17,20100108,-125,,-125,,-128,0.0,home,Toronto,-2,-110,-2,-105,-1.5,-110,,,-2,-106,0.0,home,Philadelphia,209,-110,208,-110,208,-110,,,208,-111,0.0,home
13:05:17,20100108,-380,-380,-370,,-367,0.0,away,Washington,-7.5,-110,-8,-115,-8,-110,,,-7.5,-107,0.0,away,Orlando,203,-110,203,-110,203,-110,,,203,-101,0.0,away
13:05:17,20100108,+280,+290,+310,,+319,0.0,home,Orlando,+7.5,-110,+8,-105,+8,-110,,,+7.5,-103,0.0,home,Washington,203,-110,203,-110,203,-110,,,203,-109,0.0,home
13:05:17,20100108,+155,+150,+150,,+161,0.0,away,Atlanta,+4,-110,+4,-110,+3.5,-110,,,+3.5,+101,0.0,away,Boston,195,-110,195,-110,195,-110,,,195,-104,0.0,away
13:05:17,20100108,-175,-170,-170,,-179,0.0,home,Boston,-4,-110,-4,-110,-3.5,-110,,,-3.5,-111,0.0,home,Atlanta,195,-110,195,-110,195,-110,,,195,-106,0.0,home
13:05:17,20100108,+170,+165,+140,,+173,0.0,away,Memphis,+4.5,-110,+4.5,-105,+3.5,-110,,,+4.5,-101,0.0,away,Utah,204,-110,204,-110,204,-110,,,204,-112,0.0,away
13:05:17,20100108,-205,-190,-160,,-193,0.0,home,Utah,-4.5,-110,-4.5,-115,-3.5,-110,,,-4.5,-109,0.0,home,Memphis,204,-110,,,204,-110,,,,,0.0,home
13:05:17,20100108,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,NaN,away
13:05:17,20100108,,,,,,NaN,away,MISSING,,,,,,,,,,,NaN,away,MISSING,212.5,-110,,,212,-110,,,212,+103,NaN,home
13:05:17,20100108,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,NaN,away
13:05:17,20100108,,,,,,NaN,away,MISSING,,,,.,,,,.,,,NaN,home,MISSING,212.5,-110,,,212,-110,,,212,+103,NaN,home
13:05:17,20100108,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,NaN,away
13:05:17,20100108,,.,,.,,NaN,home,MISSING,,,,,,,,,,,NaN,away,MISSING,212.5,-110,,,212,-110,,,212,+103,NaN,home
13:05:17,20100108,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,NaN,away
13:05:17,20100108,,.,,.,,NaN,home,MISSING,,,,.,,,,.,,,NaN,home,MISSING,212.5,-110,,,212,-110,,,212,+103,NaN,home
13:05:17,20100108,+360,+425,+438,,+468,0.0,away,New Orleans,+9.5,-110,+10,-115,+9.5,-110,,,+9.5,-115,0.0,away,Brooklyn,190,-110,190,-110,189.5,-110,,,190,-105,0.0,away
13:05:17,20100108,-560,-650,-575,,-560,0.0,home,Brooklyn,-9.5,-110,-10,-105,-9.5,-110,,,-9.5,+105,0.0,home,New Orleans,190,-110,190,-110,189.5,-110,,,190,-105,0.0,home
13:05:17,20100108,,+160,+158,,+153,0.0,away,Milwaukee,+4,-110,+4,-110,+4,-110,,,+4,-110,0.0,away,Chicago,192.5,-110,193,-105,193,-110,,,193,-103,0.0,away
13:05:17,20100108,-175,-180,-180,,-170,0.0,home,Chicago,,,-4,-110,-4,-110,,,-4,+100,0.0,home,Milwaukee,192.5,-110,193,-115,193,-110,,,193,-107,0.0,home
13:05:17,20100108,+180,+170,+158,,+177,0.0,away,San Antonio,+5,-110,+4.5,-110,+4,-110,,,+4.5,-102,0.0,away,Dallas,194.5,-110,195,-110,194.5,-110,,,194.5,-110,0.0,away
13:05:17,20100108,-220,-200,-180,,-197,0.0,home,Dallas,-5,-110,-4.5,-110,-4,-110,,,-4.5,-108,0.0,home,San Antonio,194.5,-110,195,-110,194.5,-110,,,194.5,+100,0.0,home
13:05:17,20100108,+200,+210,+190,,+197,0.0,away,Phoenix,+5.5,-110,+6,-105,,,,,+6,-115,0.0,away,Miami,214.5,-110,214,-115,214.5,-110,,,214.5,-113,0.0,away
13:05:17,20100108,-240,-250,-230,,-220,0.0,home,Miami,-5.5,-110,-6,-115,-5.5,-110,,,-6,+105,0.0,home,Phoenix,214.5,-110,214,-105,214.5,-110,,,214.5,+103,0.0,home
13:05:17,20100108,-205,-190,-185,,-182,0.0,away,Portland,-4.5,-110,-4.5,-115,-4,-110,,,-4,-108,0.0,away,L.A. Lakers,194.5,-110,194,-115,193.5,-110,,,194,-109,0.0,away
13:05:17,20100108,+170,+165,+160,,+164,0.0,home,L.A. Lakers,+4.5,-110,+4.5,-105,+4,-110,,,+4,-102,0.0,home,Portland,194.5,-110,194,-105,193.5,-110,,,194,-101,0.0,home
13:05:17,20100108,-220,-200,-185,,-188,0.0,away,Denver,-5,-110,-5,-105,-4,-110,,,-4,-121,0.0,away,Cleveland,203.5,-110,203,-110,202.5,-110,,,202.5,-116,0.0,away
