key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20200211,17:25:17,away,Chicago,Washington,49.0,+140,+145,+140,+145,+142,away,36.0,+3,+103,+3.5,-103,+4,-105,+4,-115,+3.5,-109,away,65.0,230,-114,230.5,-102,231,-105,230.5,-115,230,-110
20200211,17:25:17,home,Washington,Chicago,51.0,-155,-155,-160,-165,-162,home,64.0,-3,-114,-3.5,-107,-4,-105,-4,-105,-3.5,-111,home,35.0,230,+103,230.5,-108,231,-105,230.5,-105,230,-110
20200211,17:25:17,away,L.A. Clippers,Philadelphia,53.0,-100,+102,-115,-120,-102,away,50.0,+1,-105,+1,-105,-1,-105,-1,-110,+1,-105,away,51.0,227.5,-105,228,-103,228,-105,228,-115,228,-106
20200211,17:25:17,home,Philadelphia,L.A. Clippers,47.0,-110,-112,-105,+100,-118,home,50.0,-1,-105,-1,-105,+1,-105,+1,-110,-1,-115,home,49.0,227.5,-105,228,-107,228,-105,228,-105,228,-114
20200211,17:25:17,away,Portland,New Orleans,59.0,+134,+135,+135,+125,+125,away,46.0,+3,-102,+3,-105,+3,-105,+3,-105,+3,-110,away,100.0,243.5,-102,243.5,-105,244,-105,243.5,-110,243,-110
20200211,17:25:17,home,New Orleans,Portland,41.0,-148,-145,-155,-145,-145,home,54.0,-3,-108,-3,-105,-3,-105,-3,-115,-3,-110,home,0.0,243.5,-108,243.5,-105,244,-105,243.5,-110,243,-110
20200211,17:25:17,away,San Antonio,Oklahoma City,44.0,+277,+295,+305,+285,+285,away,41.0,+8,-105,+8,-105,+8,-105,+8.5,-110,+8,-107,away,63.0,220,+100,219.5,-105,219.5,-105,220,-110,219.5,-110
20200211,17:25:17,home,Oklahoma City,San Antonio,56.0,-325,-325,-385,-370,-355,home,59.0,-8,-105,-8,-105,-8,-105,-8.5,-110,-8,-113,home,37.0,220,-110,219.5,-105,219.5,-105,220,-110,219.5,-110
20200211,17:25:17,away,Boston,Houston,55.0,+121,+120,+120,+110,+110,away,58.0,+2.5,-105,+2.5,-105,+2.5,-105,+2,-105,+2.5,-110,away,50.0,232.5,-115,233,-105,233,-105,233.5,-110,232.5,-115
20200211,17:25:17,home,Houston,Boston,45.0,-134,-130,-140,-130,-130,home,42.0,-2.5,-105,-2.5,-105,-2.5,-105,-2,-115,-2.5,-110,home,50.0,232.5,+104,233,-105,233,-105,233.5,-110,232.5,-105
