key,date,ml_time,team,opp_team,ml_consensus,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_consensus,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_consensus,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20200221,11:56:01,away,Dallas,Orlando,66.0,-175,-178,-200,-200,-180,away,69.0,-4,-106,-4,-105,-4,-105,-4.5,-110,-4,-115,away,56.0,221.5,-101,221.5,-105,221,-105,221.5,-115,221,-112
20200221,11:56:01,home,Orlando,Dallas,34.0,+157,+167,+170,+170,+160,home,31.0,+4,-104,+4,-105,+4,-105,+4.5,-110,+4,-105,home,44.0,221.5,-110,221.5,-105,221,-105,221.5,-105,221,-108
20200221,11:56:01,away,Cleveland,Washington,61.0,+202,+210,+220,+200,+200,away,42.0,+6,-105,+6,-102,+6,-105,+6.5,-115,+6,-112,away,59.0,237,-109,237,-105,237,-105,237,-110,237,-108
20200221,11:56:01,home,Washington,Cleveland,39.0,-229,-230,-270,-240,-240,home,58.0,-6,-105,-6,-108,-6,-105,-6.5,-105,-6,-108,home,41.0,237,-101,237,-105,237,-105,237,-110,237,-112
20200221,11:56:01,away,Indiana,New York,61.0,-290,-275,-340,-310,-305,away,65.0,-7,-104,-7,-105,-7,-105,-7.5,-105,-7,-113,away,55.0,213,+104,212,-105,212,-105,212.5,-115,212.5,-107
20200221,11:56:01,home,New York,Indiana,39.0,+250,+250,+270,+255,+255,home,35.0,+7,-106,+7,-105,+7,-105,+7.5,-115,+7,-107,home,45.0,213,-114,212,-105,212,-105,212.5,-105,212.5,-113
20200221,11:56:01,away,Phoenix,Toronto,42.0,+287,+315,+330,+285,+280,away,39.0,+8.5,-111,+8.5,-109,+8,-105,+9,-115,+8,-109,away,59.0,229,+102,228.5,-105,229,-105,229,-110,228.5,-110
20200221,11:56:01,home,Toronto,Phoenix,58.0,-337,-345,-420,-370,-350,home,61.0,-8.5,+101,-8.5,-101,-8,-105,-9,-105,-8,-111,home,41.0,229,-112,228.5,-105,229,-105,229,-110,228.5,-110
20200221,11:56:01,away,Denver,Oklahoma City,63.0,+102,+108,-105,+100,-110,away,57.0,+1.5,-108,+1.5,-105,+1,-105,+1.5,-110,+1.5,-120,away,67.0,216,-104,216,-105,216,-105,216.5,-115,216,-110
20200221,11:56:01,home,Oklahoma City,Denver,37.0,-112,-118,-115,-120,-110,home,43.0,-1.5,-102,-1.5,-105,-1,-105,-1.5,-110,-1.5,+100,home,33.0,216,-106,216,-105,216,-105,216.5,-105,216,-110
20200221,11:56:01,away,Boston,Minnesota,65.0,-385,-370,-425,-420,-400,away,68.0,-8.5,-111,-8.5,-105,-8.5,-105,-8.5,-115,-8.5,-113,away,48.0,226.5,+104,226,-107,226,-105,226,-110,226,-105
20200221,11:56:01,home,Minnesota,Boston,35.0,+322,+330,+335,+310,+320,home,32.0,+8.5,+100,+8.5,-105,+8.5,-105,+8.5,-105,+8.5,-107,home,52.0,226.5,-115,226,-103,226,-105,226,-110,226,-115
20200221,11:56:01,away,San Antonio,Utah,50.0,+259,+260,+255,+240,+245,away,41.0,+7,-103,+7,-103,+7,-105,+7,-105,+7,-108,away,63.0,223.5,-102,223.5,-105,224,-105,224,-105,223.5,-110
20200221,11:56:01,home,Utah,San Antonio,50.0,-302,-290,-315,-290,-290,home,59.0,-7,-107,-7,-107,-7,-105,-7,-115,-7,-112,home,37.0,223.5,-108,223.5,-105,224,-105,224,-115,223.5,-110
20200221,11:56:01,away,Memphis,L.A. Lakers,47.0,+443,+465,+485,+425,+445,away,46.0,+10.5,-107,+10.5,-107,+10.5,-105,+11,-110,+10.5,-103,away,53.0,234,-115,234.5,-105,235,-105,235,-110,234,-110
20200221,11:56:01,home,L.A. Lakers,Memphis,53.0,-557,-545,-635,-650,-565,home,54.0,-10.5,-103,-10.5,-103,-10.5,-105,-11,-110,-10.5,-117,home,47.0,234,+104,234.5,-105,235,-105,235,-110,234,-110
20200221,11:56:01,away,New Orleans,Portland,54.0,-218,-215,-250,-240,-227,away,61.0,-5.5,-106,-5.5,-108,-6,-105,-6,-115,-5.5,-113,away,58.0,239.5,-103,239,-105,237,-105,239,-115,239,-108
20200221,11:56:01,home,Portland,New Orleans,46.0,+193,+195,+210,+200,+197,home,39.0,+5.5,-104,+5.5,-102,+6,-105,+6,-105,+5.5,-107,home,42.0,239.5,-108,239,-105,237,-105,239,-105,239,-112
20200222,11:56:09,away,Sacramento,L.A. Clippers,41.0,+331,+375,+360,+325,+350,away,40.0,+8.5,-102,+9,-105,+9,-105,+9,-110,+9,-110,away,61.0,231.5,-113,232.5,-105,233,-105,232,-110,232.5,-110
20200222,11:56:09,home,L.A. Clippers,Sacramento,59.0,-398,-420,-460,-450,-430,home,60.0,-8.5,-108,-9,-105,-9,-105,-9,-110,-9,-110,home,39.0,231.5,+103,232.5,-105,233,-105,232,-110,232.5,-110
20200222,11:56:09,away,Brooklyn,Charlotte,58.0,-171,-170,-185,-180,-180,away,63.0,-4,-110,-4.5,-102,-4.5,-105,-4.5,-115,-4.5,-110,away,54.0,210,-110,210,-102,210,-105,210,-110,210,-110
20200222,11:56:09,home,Charlotte,Brooklyn,42.0,+154,+160,+160,+160,+160,home,37.0,+4,-100,+4.5,-108,+4.5,-105,+4.5,-105,+4.5,-110,home,46.0,210,+100,210,-108,210,-105,210,-110,210,-110
20200222,11:56:09,away,Dallas,Atlanta,46.0,+115,+115,+105,+115,+108,away,54.0,+2,-102,+2,-105,+2,-105,+1.5,-105,+2,-110,away,63.0,236.5,-106,236.5,-107,237,-105,236.5,-110,236.5,-110
20200222,11:56:09,home,Atlanta,Dallas,54.0,-127,-125,-125,-135,-128,home,46.0,-2,-108,-2,-105,-2,-105,-1.5,-115,-2,-110,home,37.0,236.5,-104,236.5,-103,237,-105,236.5,-110,236.5,-110
20200222,11:56:09,away,Phoenix,Chicago,70.0,-156,-155,-155,-155,-160,away,64.0,-3.5,-105,-3.5,-105,-3.5,-105,-3.5,-105,-3.5,-115,away,66.0,222,-102,222,-105,222,-105,222,-110,222,-105
20200222,11:56:09,home,Chicago,Phoenix,30.0,+140,+145,+135,+135,+140,home,36.0,+3.5,-105,+3.5,-105,+3.5,-105,+3.5,-115,+3.5,-105,home,34.0,222,-108,222,-105,222,-105,222,-110,222,-115
20200222,11:56:09,away,Cleveland,Miami,53.0,+682,+660,+700,+650,+660,away,47.0,+12.5,+104,+13,-105,+13,-105,+13,-115,+13,-110,away,58.0,222,-108,222,-108,222,-105,222,-110,222,-110
20200222,11:56:09,home,Miami,Cleveland,47.0,-941,-840,-950,-1100,-1000,home,53.0,-12.5,-115,-13,-105,-13,-105,-13,-105,-13,-110,home,42.0,222,-102,222,-102,222,-105,222,-110,222,-110
20200222,11:56:09,away,Philadelphia,Milwaukee,48.0,+356,+380,+405,+335,+356,away,39.0,+9,-105,+9.5,-107,+9.5,-105,+10,-115,+9,-110,away,55.0,227.5,-100,227,-105,227.5,-105,227.5,-110,227.5,-105
20200222,11:56:09,home,Milwaukee,Philadelphia,52.0,-432,-430,-530,-470,-436,home,61.0,-9,-105,-9.5,-103,-9.5,-105,-10,-105,-9,-110,home,45.0,227.5,-110,227,-105,227.5,-105,227.5,-110,227.5,-115
20200222,11:56:09,away,Houston,Utah,57.0,+112,+115,+110,+100,+110,away,61.0,+2,-106,+2,-108,+2,-105,+1.5,-115,+2,-112,away,49.0,232,-108,232.5,-105,232.5,-105,232.5,-110,232.5,-110
20200222,11:56:09,home,Utah,Houston,43.0,-124,-125,-130,-120,-130,home,39.0,-2,-104,-2,-102,-2,-105,-1.5,-105,-2,-108,home,51.0,232,-102,232.5,-105,232.5,-105,232.5,-110,232.5,-110
20200223,11:56:14,away,Boston,L.A. Lakers,55.0,+265,+275,+285,+265,+275,away,51.0,+7.5,-107,+7.5,-105,+7.5,-105,+7.5,-105,+7.5,-105,away,56.0,222.5,-106,222,-108,223,-105,223.5,-105,222.5,-107
20200223,11:56:14,home,L.A. Lakers,Boston,45.0,-309,-305,-355,-330,-330,home,49.0,-7.5,-103,-7.5,-105,-7.5,-105,-7.5,-115,-7.5,-115,home,44.0,222.5,-104,222,-102,223,-105,223.5,-115,222.5,-113
20200223,11:56:14,away,Minnesota,Denver,53.0,+879,+850,+875,+850,+890,away,41.0,+14.5,-101,+14.5,-105,+14.5,-105,+15,-115,+14.5,-109,away,53.0,222,-104,221.5,-105,221,-105,221,-115,221,-115
