key,date,ml_time,team,opp_team,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20191209,14:40:35,home,Boston,Cleveland,-1177,-1100,-1200,-1400,-1300,home,-13.5,-104,-13.5,-105,-14,-105,-14,-110,-13.5,-112,home,216,-102,216,-103,215.5,-105,216,-110,216,-106
20191209,14:40:35,away,Orlando,Milwaukee,+692,+700,+695,+650,+700,away,+13,-108,+12.5,-103,+13,-105,+13.5,-115,+13,-115,away,217.5,-106,217.5,-105,217.5,-105,218,-110,218.5,-109
20191209,14:40:35,home,Milwaukee,Orlando,-958,-900,-945,-1100,-1100,home,-13,-102,-12.5,-107,-13,-105,-13.5,-105,-13,-105,home,217.5,-104,217.5,-105,217.5,-105,218,-110,218.5,-111
20191209,14:40:35,away,Toronto,Chicago,-241,-240,-285,-270,-255,away,-6,-105,-6,-108,-6.5,-105,-7,-105,-6,-113,away,214,-114,214.5,-103,213.5,-105,214,-115,214,-113
20191209,14:40:35,home,Chicago,Toronto,+211,+220,+235,+220,+215,home,+6,-105,+6,-102,+6.5,-105,+7,-115,+6,-107,home,214,+104,214.5,-107,213.5,-105,214,-105,214,-107
20191209,14:40:35,away,Detroit,New Orleans,-105,-105,-120,+100,-108,away,+1,-110,+1,-112,-1,-105,PK-11,PK-115,+1,-113,away,227,-106,227.5,-105,227,-105,227.5,-110,227.5,-108
20191209,14:40:35,home,New Orleans,Detroit,-105,-105,+100,-120,-112,home,-1,-101,-1,+102,+1,-105,PK-10,PK-105,-1,-107,home,227,-104,227.5,-105,227,-105,227.5,-110,227.5,-112
20191209,14:40:35,away,Sacramento,Houston,+593,+660,+630,+600,+600,away,+12,-110,+12,-108,+12,-105,+12,-105,+12,-110,away,224.5,-106,225,-105,224,-105,225,-110,225.5,-110
20191209,14:40:35,home,Houston,Sacramento,-791,-840,-880,-1000,-900,home,-12,-100,-12,-102,-12,-105,-12,-115,-12,-110,home,224.5,-104,225,-105,224,-105,225,-110,225.5,-110
20191209,14:40:35,away,Oklahoma City,Utah,+311,+328,+330,+290,+315,away,+8.5,-106,+8.5,-103,+8.5,-105,+8.5,-110,+8.5,-110,away,206.5,-102,206.5,-105,206,-105,207,-105,206.5,-103
20191209,14:40:35,home,Utah,Oklahoma City,-370,-365,-420,-380,-400,home,-8.5,-104,-8.5,-107,-8.5,-105,-8.5,-110,-8.5,-110,home,206.5,-108,206.5,-105,206,-105,207,-115,206.5,-117
20191209,14:40:35,away,Minnesota,Phoenix,+130,+145,+145,+135,+135,away,+3.5,-111,+3.5,-105,+3,-105,+3.5,-115,+3.5,-114,away,233,-101,233,-105,233.5,-105,233.5,-105,233,-110
20191209,14:40:35,home,Phoenix,Minnesota,-144,-155,-165,-155,-155,home,-3.5,+101,-3.5,-105,-3,-105,-3.5,-105,-3.5,-106,home,233,-109,233,-105,233.5,-105,233.5,-115,233,-110
20191209,14:40:35,away,Memphis,Golden State,+131,+135,+125,+140,+135,away,+3,-107,+2.5,+100,+2.5,-105,+3,-105,+3,-110,away,220,-108,220,-105,220,-105,220,-110,219.5,-115
20191209,14:40:35,home,Golden State,Memphis,-145,-145,-145,-160,-155,home,-3,-103,-2.5,-110,-2.5,-105,-3,-115,-3,-110,home,220,-102,220,-105,220,-105,220,-110,219.5,-105
20191210,14:40:40,away,Washington,Charlotte,-117,-125,-125,-125,-120,away,-2,-102,-2,-102,-2.5,-105,-2,-115,-2,-105,away,230,-108,230,-105,228.5,-105,229.5,-110,230,-110
20191210,14:40:40,home,Charlotte,Washington,+106,+115,+105,+105,+100,home,+2,-108,+2,-108,+2.5,-105,+2,-105,+2,-115,home,230,-103,230,-105,228.5,-105,229.5,-110,230,-110
20191210,14:40:40,away,Atlanta,Miami,+310,+320,+320,+300,+305,away,+8,-107,+8,-105,+8,-105,+8.5,-110,+8,-111,away,218,-108,218.5,-107,218,-105,219,-115,218,-105
20191210,14:40:40,home,Miami,Atlanta,-369,-355,-400,-400,-380,home,-8,-103,-8,-105,-8,-105,-8.5,-110,-8,-109,home,218,-102,218.5,-103,218,-105,219,-105,218,-115
20191210,14:40:40,away,Denver,Philadelphia,+191,+185,+195,+195,+190,away,+5,+104,+5,-108,+5.5,-105,+6,-115,+5,-105,away,208.5,-101,208.5,-108,208.5,-105,209,-110,208.5,-117
20191210,14:40:40,home,Philadelphia,Denver,-216,-200,-230,-235,-220,home,-5,-115,-5,-102,-5.5,-105,-6,-105,-5,-115,home,208.5,-109,208.5,-102,208.5,-105,209,-110,208.5,-103
20191210,14:40:40,away,New York,Portland,+360,+365,+400,+375,+375,away,+9,-108,+9,-105,+9.5,-105,+9.5,-110,+9,-106,away,223,-115,223.5,-105,224,-105,224,-110,223.5,-110
20191210,14:40:40,home,Portland,New York,-438,-410,-525,-550,-475,home,-9,-102,-9,-105,-9.5,-105,-9.5,-110,-9,-114,home,223,+104,223.5,-105,224,-105,224,-110,223.5,-110
20191211,14:40:44,away,Boston,Indiana,+107,+108,-105,-120,+108,away,+1.5,-102,+1.5,-105,+1,-105,PK-11,PK-110,+1.5,-107,away,212,+100,211,-105,210,-105,211,-110,211,-113
20191211,14:40:44,home,Indiana,Boston,-118,-118,-115,+100,-128,home,-1.5,-108,-1.5,-105,-1,-105,PK-11,PK-110,-1.5,-113,home,212,-110,211,-105,210,-105,211,-110,211,-107
20191211,14:40:44,away,L.A. Lakers,Orlando,-412,-420,-520,-440,-450,away,-8.5,+102,-8.5,-105,-8.5,-105,-9,-110,-8.5,-110,away,211,-106,211.5,-105,211.5,-105,212,-105,210.5,-110
20191211,14:40:44,home,Orlando,L.A. Lakers,+342,+375,+395,+320,+350,home,+8.5,-112,+8.5,-105,+8.5,-105,+9,-110,+8.5,-110,home,211,-104,211.5,-105,211.5,-105,212,-115,210.5,-110
20191211,14:40:44,away,L.A. Clippers,Toronto,-139,-145,-155,-165,-143,away,-2.5,-107,-3,-103,-2.5,-105,-4,-105,-2.5,-112,away,222.5,-105,223,-105,223,-105,223,-110,222.5,-113
20191211,14:40:44,home,Toronto,L.A. Clippers,+126,+135,+135,+145,+123,home,+2.5,-103,+3,-107,+2.5,-105,+4,-115,+2.5,-108,home,222.5,-105,223,-105,223,-105,223,-110,222.5,-107
20191211,14:40:44,away,Houston,Cleveland,-689,-700,-785,-850,-750,away,-11.5,+102,-11.5,-107,-12,-105,-12,-115,-11.5,-107,away,230.5,-108,230.5,-105,231,-105,230,-110,230.5,-110
20191211,14:40:44,home,Cleveland,Houston,+529,+568,+585,+525,+525,home,+11.5,-113,+11.5,-103,+12,-105,+12,-105,+11.5,-113,home,230.5,-102,230.5,-105,231,-105,230,-110,230.5,-110
20191211,14:40:44,away,Charlotte,Brooklyn,+422,+435,+460,+400,+410,away,+10,-103,+10,-105,+10,-105,+10,-110,+10,-112,away,216,-104,216.5,-105,216,-105,216.5,-110,216.5,-108
20191211,14:40:44,home,Brooklyn,Charlotte,-526,-500,-610,-600,-550,home,-10,-107,-10,-105,-10,-105,-10,-110,-10,-108,home,216,-106,216.5,-105,216,-105,216.5,-110,216.5,-112
20191211,14:40:44,away,Atlanta,Chicago,+235,+220,+240,+220,+220,away,+6.5,-102,+6.5,-105,+6.5,-105,+7,-115,+6.5,-114,away,220.5,-105,221,-105,220.5,-105,221.5,-110,220.5,-108
20191211,14:40:44,home,Chicago,Atlanta,-270,-240,-290,-270,-260,home,-6.5,-108,-6.5,-105,-6.5,-105,-7,-105,-6.5,-106,home,220.5,-105,221,-105,220.5,-105,221.5,-110,220.5,-112
20191211,14:40:44,away,Utah,Minnesota,+101,+102,+100,-105,-104,away,+1,-104,+1,-105,PK-10,PK-105,+1,-110,+1,-109,away,220,-101,220.5,-105,220,-105,221.5,-110,220,-110
20191211,14:40:44,home,Minnesota,Utah,-111,-112,-120,-115,-116,home,-1,-106,-1,-105,PK-10,PK-105,-1,-110,-1,-111,home,220,-109,220.5,-105,220,-105,221.5,-110,220,-110
20191211,14:40:44,away,Memphis,Phoenix,+251,+270,+270,+250,+245,away,+7,-107,+7,-105,+7,-105,+7,-115,+7,-110,away,230,-100,230.5,-105,230.5,-105,230.5,-105,230,-108
20191211,14:40:44,home,Phoenix,Memphis,-291,-300,-340,-300,-305,home,-7,-103,-7,-105,-7,-105,-7,-105,-7,-110,home,230,-110,230.5,-105,230.5,-105,230.5,-115,230,-112
20191211,14:40:44,away,New Orleans,Milwaukee,+379,+405,+415,+375,+405,away,+9.5,-112,+9,-102,+9,-105,+10,-110,+9.5,-110,away,232.5,-111,233,-105,233.5,-105,233,-110,233,-112
20191211,14:40:44,home,Milwaukee,New Orleans,-465,-455,-540,-550,-525,home,-9.5,+101,-9,-108,-9,-105,-10,-110,-9.5,-110,home,232.5,+100,233,-105,233.5,-105,233,-110,233,-108
20191211,14:40:44,away,Oklahoma City,Sacramento,+117,+115,+105,+120,+115,away,+1.5,+103,+2,-109,+1.5,-105,+2.5,-115,+2,-105,away,207.5,-100,207,-105,207,-105,207.5,-115,207,-114
20191211,14:40:44,home,Sacramento,Oklahoma City,-129,-125,-125,-140,-135,home,-1.5,-113,-2,-101,-1.5,-105,-2.5,-105,-2,-115,home,207.5,-110,207,-105,207,-105,207.5,-105,207,-106
20191211,14:40:44,away,New York,Golden State,+176,+175,+180,+185,+175,away,+5,-110,+4.5,-102,+5,-105,+5.5,-110,+5,-108,away,211,-105,211,-105,210.5,-105,211,-110,211,-115
20191211,14:40:44,home,Golden State,New York,-198,-190,-210,-225,-205,home,-5,-100,-4.5,-108,-5,-105,-5.5,-110,-5,-112,home,211,-105,211,-105,210.5,-105,211,-110,211,-105
20191212,14:40:50,away,Philadelphia,Boston,+100,+108,-110,+105,-103,away,+1,-105,+1.5,-109,+1.5,-105,+1.5,-115,+1,-108,away,212.5,-105,212.5,-105,212.5,-105,213,-105,212.5,-110
20191212,14:40:50,home,Boston,Philadelphia,-111,-118,-110,-125,-117,home,-1,-105,-1.5,-101,-1.5,-105,-1.5,-105,-1,-112,home,212.5,-105,212.5,-105,212.5,-105,213,-115,212.5,-110
20191212,14:40:50,away,Cleveland,San Antonio,+572,+570,+570,+525,+550,away,+11.5,+100,+11.5,-102,+12,-105,+12,-110,+11.5,-103,away,218.5,-103,218.5,-107,217.5,-105,218.5,-110,218.5,-110
20191212,14:40:50,home,San Antonio,Cleveland,-758,-705,-745,-850,-800,home,-11.5,-111,-11.5,-108,-12,-105,-12,-110,-11.5,-117,home,218.5,-107,218.5,-103,217.5,-105,218.5,-110,218.5,-110
20191212,14:40:50,away,Dallas,Detroit,-270,-260,-305,-290,-285,away,-6.5,-105,-6.5,-105,-6.5,-110,-7,-115,-6.5,-110,away,217,-100,216.5,-105,217,-104,217,-110,217,-110
20191212,14:40:50,home,Detroit,Dallas,+234,+240,+245,+240,+235,home,+6.5,-105,+6.5,-105,+6.5,+100,+7,-105,+6.5,-110,home,217,-110,216.5,-105,217,-106,217,-110,217,-110
20191212,14:40:50,away,Portland,Denver,+275,+285,+285,+275,+260,away,+7.5,-105,+8,-105,+8,-105,+8,-105,+7.5,-110,away,216.5,-105,216.5,-105,217,-105,216.5,-115,216,-115
20191212,14:40:50,home,Denver,Portland,-322,-315,-355,-350,-320,home,-7.5,-105,-8,-105,-8,-105,-8,-115,-7.5,-110,home,216.5,-105,216.5,-105,217,-105,216.5,-105,216,-105
