date,key,ml_BOL,ml_BVD,ml_FD,ml_HER,ml_PIN,ml_time,opp_team,rl_BOL_line,rl_BOL_odds,rl_BVD_line,rl_BVD_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_PIN_line,rl_PIN_odds,rl_time,team,tot_BOL_line,tot_BOL_odds,tot_BVD_line,tot_BVD_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_PIN_line,tot_PIN_odds,tot_time
00:47:05,20140104,+310,+300,+328,+305,+310,away,Phoenix,+8,-110,+8,-105,+8,-108,+8,-110,+8,-106,away,Milwaukee,197,-110,197,-115,197.5,-102,198,-110,196.5,-108,away
00:47:05,20140104,-370,-400,-365,-385,-355,home,Milwaukee,-8,-110,-8,-115,-8,-102,-8,-110,-8,-104,home,Phoenix,197,-110,197,-105,197.5,-108,198,-110,196.5,-102,home
00:47:05,20140104,+760,,+800,+750,+777,away,Portland,+12.5,-110,+13,-115,+12.5,-108,+12.5,-110,+12.5,-107,away,Philadelphia,223.5,-110,223,-110,223.5,-105,223.5,-110,223.5,-110,away
00:47:05,20140104,-1030,,-1000,-1200,-1061,home,Philadelphia,-12.5,-110,-13,-105,-12.5,-102,-12.5,-110,-12.5,-103,home,Portland,223.5,-110,223,-110,223.5,-105,223.5,-110,223.5,+100,home
00:47:05,20140104,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,away
00:47:05,20140104,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,home
00:47:05,20140104,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,away
00:47:05,20140104,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,home
00:47:05,20140104,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,away
00:47:05,20140104,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,home
00:47:05,20140104,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-104,away
00:47:05,20140104,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,200,-110,199,-105,200,-110,199,-106,home
00:47:12,20140105,+130,,+135,+130,+135,away,Detroit,+3,-110,+3,-115,+3,-105,+3,-110,+3,-102,away,Memphis,195,-110,195,-110,195,-105,194.5,-110,194.5,-113,away
00:47:12,20140105,-150,,-145,-150,-149,home,Memphis,-3,-110,-3,-105,-3,-105,-3,-110,-3,-108,home,Detroit,195,-110,195,-110,195,-105,194.5,-110,194.5,+102,home
00:47:12,20140105,-570,-550,-530,-580,-575,away,Cleveland,-10,-110,-9.5,-110,-10,-102,-10,-110,-10,-105,away,Indiana,181,-110,182,-105,181.5,-105,181.5,-110,181.5,+100,away
00:47:12,20140105,+455,+375,+455,+425,+480,home,Indiana,+10,-110,+9.5,-110,+10,-108,+10,-110,+10,-105,home,Cleveland,181,-110,182,-115,181.5,-105,181.5,-110,181.5,-110,home
00:47:12,20140105,+220,+235,+230,+225,+210,away,Miami,+6,-110,+6.5,-110,+6,-105,+6,-110,+6,-104,away,Toronto,201,-110,201,-110,201,-108,201.5,-110,201,-110,away
00:47:12,20140105,-260,-275,-250,-275,-235,home,Toronto,-6,-110,-6.5,-110,-6,-105,-6,-110,-6,-106,home,Miami,201,-110,201,-110,201,-102,201.5,-110,201,+100,home
00:47:12,20140105,-155,-160,-150,-155,-150,away,Washington,-3.5,-110,-4,-105,-3,-108,-3,-110,-3,-109,away,Golden State,201,-110,201,-105,201,-108,201.5,-110,200.5,-110,away
00:47:12,20140105,+135,+140,+140,+135,+136,home,Golden State,+3.5,-110,+4,-115,+3,-102,+3,-110,+3,-101,home,Washington,201,-110,201,-115,201,-102,201.5,-110,200.5,+100,home
00:47:12,20140105,+385,+350,+400,+375,+390,away,Oklahoma City,+9,-110,+9,-110,+9,-106,+9,-110,+9,-105,away,Boston,194,-110,194,-115,194.5,-108,194.5,-110,194.5,-106,away
00:47:12,20140105,-470,-500,-450,-480,-456,home,Boston,-9,-110,-9,-110,-9,-104,-9,-110,-9,-105,home,Oklahoma City,194,-110,194,-105,194.5,-102,194.5,-110,194.5,-104,home
00:47:15,20140106,-300,-290,-290,-320,-295,away,Philadelphia,-7.5,-110,-7,-115,-7,-107,-7,-110,-7,-105,away,Minnesota,221.5,-110,221,-110,221,-107,221.5,-110,221,-101,away
00:47:15,20140106,+250,+245,+260,+260,+260,home,Minnesota,+7.5,-110,+7,-105,+7,-103,+7,-110,+7,-105,home,Philadelphia,221.5,-110,221,-110,221,-103,221.5,-110,221,-109,home
00:47:15,20140106,+105,,+110,+105,+102,away,Brooklyn,+1.5,-110,+1.5,-110,+1.5,-103,+1.5,-110,+1.5,-108,away,Atlanta,195.5,-110,196,-105,195.5,-109,196,-110,196,+102,away
00:47:15,20140106,-125,,-120,-125,-113,home,Atlanta,-1.5,-110,-1.5,-110,-1.5,-107,-1.5,-110,-1.5,-102,home,Brooklyn,195.5,-110,196,-115,195.5,-101,196,-110,196,-113,home
00:47:15,20140106,+285,+270,+320,+290,+293,away,L.A. Clippers,+7.5,-110,+8,-110,+8,-105,+8,-110,+7.5,+102,away,Orlando,196,-110,197,-115,197,-102,196.5,-110,196,+100,away
00:47:15,20140106,-340,-340,-355,-350,-335,home,Orlando,-7.5,-110,-8,-110,-8,-105,-8,-110,-7.5,-113,home,L.A. Clippers,196,-110,197,-105,197,-108,196.5,-110,196,-110,home
00:47:19,20140107,-122,,-117,-120,-118,away,Charlotte,-1.5,-110,-1.5,-110,-1.5,-103,-1.5,-110,-1.5,-105,away,Washington,190.5,-110,190,-115,190.5,-105,190.5,-110,190,-105,away
00:47:19,20140107,+102,,+107,+100,+107,home,Washington,+1.5,-110,+1.5,-110,,,+1.5,-110,+1.5,-105,home,Charlotte,190.5,-110,190,-105,190.5,-105,190.5,-110,190,-105,home
00:47:19,20140107,+200,+200,+205,+200,+200,away,Cleveland,+6,-110,+6,-110,+6,-107,+6,-110,+5.5,+100,away,Philadelphia,207.5,-110,207,-110,208,-105,208,-110,207.5,-105,away
00:47:19,20140107,-240,-240,-225,-240,-224,home,Philadelphia,-6,-110,-6,-110,-6,-103,-6,-110,-5.5,-110,home,Cleveland,207.5,-110,207,-110,208,-105,208,-110,207.5,-105,home
00:47:19,20140107,+355,+325,+340,+335,+346,away,Indiana,+9,-110,+9,-110,+9,-109,+9,-110,+9,-109,away,Toronto,187.5,-110,187,-110,187,-102,187,-110,187,-108,away
00:47:19,20140107,-430,-450,-380,-435,-400,home,Toronto,-9,-110,-9,-110,-9,-101,-9,-110,-9,-101,home,Indiana,187.5,-110,187,-110,187,-108,187,-110,187,-102,home
00:47:19,20140107,+350,+310,+325,+335,+350,away,Miami,+8.5,-110,+9,-115,+8.5,-110,+8.5,-110,+8.5,-105,away,New Orleans,204,-110,204,-110,204,-110,204,-110,204,-103,away
00:47:19,20140107,-425,-420,-400,-435,,home,New Orleans,-8.5,-110,-9,-105,-8.5,-110,-8.5,-110,-8.5,-105,home,Miami,204,-110,204,-110,204,-110,204,-110,204,-107,home
00:47:19,20140107,+135,+135,+140,+140,+133,away,New York,+3,-110,+3.5,-115,+3,-105,+3,-110,+3,-109,away,Detroit,199.5,-110,199,-115,199,-107,199,-110,199,-108,away
00:47:19,20140107,-155,-155,-150,-160,-147,home,Detroit,-3,-110,-3.5,-105,-3,-105,-3,-110,-3,-101,home,New York,199.5,-110,199,-105,199,-103,199,-110,199,-102,home
00:47:19,20140107,-240,-240,-220,-230,-230,away,Memphis,-6,-110,-6,-115,-5.5,-107,-6,-110,-5.5,-108,away,San Antonio,196,-110,196,-115,196,-105,195.5,-110,196.5,-105,away
00:47:19,20140107,+200,+200,+200,+190,+205,home,San Antonio,+6,-110,+6,-105,+5.5,-103,+6,-110,,,home,Memphis,196,-110,196,-105,196,-105,195.5,-110,196.5,-105,home
00:47:19,20140107,-545,,-525,-605,-575,away,Milwaukee,-10,-110,-10.5,-105,-10,-102,-10,-110,-10,-107,away,Golden State,200.5,-110,201,-115,200.5,-108,201,-110,201,+100,away
00:47:19,20140107,+440,,+450,+430,+480,home,Golden State,+10,-110,+10.5,-115,+10,-108,+10,-110,+10,-103,home,Milwaukee,200.5,-110,201,-105,200.5,-102,201,-110,201,-110,home
00:47:19,20140107,-130,,-125,,-121,away,Chicago,-1.5,-110,-2.5,-105,-2,-104,-2,-110,-1.5,-108,away,Phoenix,190,-110,189,-110,190,-109,189,-110,190,-103,away
00:47:19,20140107,+110,,+115,+110,+110,home,Phoenix,+1.5,-110,+2.5,-115,+2,-106,+2,-110,+1.5,-102,home,Chicago,190,-110,189,-110,190,-101,189,-110,190,-107,home
00:47:19,20140107,+435,+375,+435,+430,+450,away,Dallas,+10,-110,+10,-105,+10,-105,,,+10,-101,away,L.A. Lakers,209,-110,209,-115,209,-102,209,-110,209,-108,away
00:47:19,20140107,-540,-550,-500,-585,-535,home,L.A. Lakers,-10,-110,-10,-115,-10,-105,,,-10,-109,home,Dallas,209,-110,209,-105,209,-108,209,-110,209,-102,home
00:47:19,20140107,+270,+265,+285,+275,+273,away,Denver,+7.5,-110,+7.5,-110,+7.5,-103,+7.5,-110,+7.5,-106,away,Boston,203.5,-110,203,-115,203.5,-105,203.5,-110,203.5,-103,away
00:47:19,20140107,-325,-330,-315,-335,-310,home,Boston,-7.5,-110,-7.5,-110,-7.5,-107,-7.5,-110,-7.5,-104,home,Denver,203.5,-110,203,-105,203.5,-105,203.5,-110,203.5,-107,home
00:47:19,20140107,-260,-255,-240,-255,-240,away,Utah,-6.5,-110,-6.5,-110,-6,-108,-6,-110,-6,+100,away,Oklahoma City,195.5,-110,195,-115,195.5,-105,195,-110,196,-105,away
00:47:19,20140107,+220,+215,+220,+215,+214,home,Oklahoma City,+6.5,-110,+6.5,-110,+6,-102,+6,-110,+6,-110,home,Utah,195.5,-110,195,-105,195.5,-105,195,-110,196,-105,home
00:47:19,20140107,-205,-230,-200,-210,-190,away,Sacramento,-5.5,-110,-5.5,-115,-5,-105,-5,-110,-5,-102,away,Portland,215,-110,215,-110,214.5,-105,215,-110,215,-101,away
00:47:19,20140107,+175,+190,+185,+175,+171,home,Portland,+5.5,-110,+5.5,-105,+5,-105,+5,-110,+5,-108,home,Sacramento,215,-110,215,-110,214.5,-105,215,-110,215,-109,home
00:47:26,20140108,+185,+170,+185,+180,+188,away,San Antonio,+5,-110,+5,-110,+5,-102,+5,-110,+5.5,-107,away,Dallas,206,-110,207,-105,205.5,-105,206.5,-110,205.5,-106,away
00:47:26,20140108,-215,-200,-200,-215,-210,home,Dallas,-5,-110,-5,-110,-5,-108,-5,-110,-5.5,-103,home,San Antonio,206,-110,207,-115,205.5,-105,206.5,-110,205.5,-104,home
00:47:26,20140108,-180,-190,-175,-180,-178,away,Atlanta,-4,-110,-4.5,-110,-4,-110,-4,-110,-4,-105,away,Indiana,187.5,-110,187,-105,187.5,-110,187.5,-110,187.5,-105,away
00:47:26,20140108,+160,+165,+155,+155,+160,home,Indiana,+4,-110,+4.5,-110,+4,-110,+4,-110,+4,-105,home,Atlanta,187.5,-110,187,-115,187.5,-110,187.5,-110,187.5,-105,home
00:47:26,20140108,-245,-260,-230,-250,-238,away,Brooklyn,-6,-110,-6.5,-110,-6,-108,-6,-110,-6,-105,away,Golden State,197.5,-110,198,-105,197,-105,197.5,-110,197,-102,away
00:47:26,20140108,+205,+220,+210,+210,+212,home,Golden State,+6,-110,+6.5,-110,+6,-102,+6,-110,+6,-105,home,Brooklyn,197.5,-110,198,-115,197,-105,197.5,-110,197,-108,home
00:47:26,20140108,+970,,+1075,+1100,+1250,away,Houston,+13.5,-110,+13.5,-110,+13.5,-105,+14,-110,+14,-105,away,L.A. Lakers,212,-110,212,-105,212,-101,212,-110,211.5,-107,away
00:47:26,20140108,-1400,,-1350,-1700,-2000,home,L.A. Lakers,-13.5,-110,-13.5,-110,-13.5,-105,-14,-110,-14,-105,home,Houston,212,-110,212,-115,212,-109,212,-110,211.5,-103,home
00:47:26,20140108,+150,+160,+155,+150,+147,away,New Orleans,+3.5,-105,+4,-110,+4,-107,+4,-110,+3.5,-103,away,Washington,192,-110,192,-115,192,-103,192,-110,192,-106,away
00:47:26,20140108,-170,-180,-165,-170,-163,home,Washington,-3.5,-115,-4,-110,-4,-103,-4,-110,-3.5,-107,home,New Orleans,192,-110,192,-105,192,-107,192,-110,192,-104,home
00:47:26,20140108,+310,+285,+320,+300,+326,away,Minnesota,+7.5,-105,+7.5,-105,+8,-107,+8,-110,+8,-108,away,Phoenix,217.5,-110,217,-115,217.5,-105,217,-110,217,+100,away
00:47:26,20140108,-370,-370,-355,-380,-375,home,Phoenix,-7.5,-115,-7.5,-115,-8,-103,-8,-110,-8,-102,home,Minnesota,217.5,-110,217,-105,217.5,-105,217,-110,217,-110,home
00:47:26,20140108,+800,,+800,+755,+795,away,Portland,+12.5,-110,+13,-115,+12.5,-105,+12.5,-110,+12.5,-107,away,Orlando,206.5,-110,207,-110,206.5,-105,207,-110,206.5,-109,away
00:47:26,20140108,-1100,,-1000,-1205,-1050,home,Orlando,-12.5,-110,-13,-105,-12.5,-105,-12.5,-110,-12.5,-103,home,Portland,206.5,-110,207,-110,206.5,-105,207,-110,206.5,-101,home
00:47:26,20140108,+500,,+480,+465,+512,away,L.A. Clippers,+11,-110,+11,-110,+10.5,-105,+10.5,-110,+11,-109,away,Boston,197.5,-110,197,-115,197.5,-103,197.5,-110,198,-105,away
00:47:26,20140108,-640,,-570,-765,-620,home,Boston,-11,-110,-11,-110,-10.5,-105,-10.5,-110,-11,-101,home,L.A. Clippers,197.5,-110,197,-105,197.5,-107,197.5,-110,198,-105,home
00:47:31,20140109,-350,-380,-340,-365,-345,away,New York,-8,-110,-8.5,-105,-8,-101,-8,-110,-8,-101,away,Miami,196.5,-110,197,-110,196.5,-105,196.5,-110,196,-110,away
00:47:31,20140109,+290,+290,+310,+295,+301,home,Miami,+8,-110,+8.5,-115,+8,-109,+8,-110,+8,-109,home,New York,196.5,-110,197,-110,196.5,-105,196.5,-110,196,+100,home
00:47:31,20140109,-155,-160,-150,-155,-146,away,Denver,-3,-110,-3.5,-105,-3,-102,-3,-110,-3,-105,away,Oklahoma City,211,-110,212,-110,210.5,-105,210,-110,210.5,-106,away
00:47:31,20140109,+135,+140,+140,+135,+132,home,Oklahoma City,+3,-110,+3.5,-115,+3,-108,+3,-110,+3,-105,home,Denver,211,-110,212,-110,210.5,-105,210,-110,210.5,-104,home
00:47:34,20140110,+390,+375,,+385,+393,away,Indiana,+9.5,-115,+9.5,-110,+9,-110,+9.5,-110,+9,-102,away,Washington,185.5,-110,185,-110,185.5,-110,185.5,-110,185,-103,away
00:47:34,20140110,-475,-550,,-490,-460,home,Washington,-9.5,-105,-9.5,-110,-9,-110,-9.5,-110,-9,-108,home,Indiana,185.5,-110,185,-110,185.5,-110,185.5,-110,185,-107,home
00:47:34,20140110,-135,,-135,,-135,away,Philadelphia,-2.5,-110,-2,-110,-2.5,-105,-2.5,-110,-2,-110,away,Detroit,216.5,-110,216,-110,216.5,-105,216.5,-110,216.5,-106,away
00:47:34,20140110,+115,,+125,,+122,home,Detroit,+2.5,-110,+2,-110,+2.5,-105,+2.5,-110,+2,+100,home,Philadelphia,216.5,-110,216,-110,216.5,-105,216.5,-110,216.5,-104,home
00:47:34,20140110,-140,,-135,-145,-138,away,Atlanta,-2.5,-110,-3,-105,-2.5,-105,-2.5,-110,-2.5,-105,away,Houston,207,-110,207,-115,207,-103,206.5,-110,207,-105,away
00:47:34,20140110,+120,,+125,+125,+125,home,Houston,+2.5,-110,+3,-115,+2.5,-105,+2.5,-110,+2.5,-105,home,Atlanta,207,-110,207,-105,207,-107,206.5,-110,207,-105,home
