date,key,ml_BOL,ml_BVD,ml_FD,ml_HER,ml_PIN,ml_time,opp_team,rl_BOL_line,rl_BOL_odds,rl_BVD_line,rl_BVD_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_PIN_line,rl_PIN_odds,rl_time,team,tot_BOL_line,tot_BOL_odds,tot_BVD_line,tot_BVD_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_PIN_line,tot_PIN_odds,tot_time
23:33:05,20100102,-150,-155,-150,,-148,home,Toronto,-3,-110,-3,-115,-3,-110,,,-3,-107,home,Boston,194.5,-110,194,-105,194.5,-110,,,194.5,-102,home
23:33:05,20100102,-155,-160,-155,,-150,away,Chicago,-3,-110,-3.5,-110,-3,-110,,,-3.5,-101,away,Orlando,193,-110,193,-110,193.5,-110,,,193,-113,away
23:33:05,20100102,+135,+140,+135,,+136,home,Orlando,+3,-110,+3.5,-110,+3,-110,,,+3.5,-109,home,Chicago,193,-110,193,-110,193.5,-110,,,193,+103,home
23:33:05,20100102,+120,,+120,,+121,away,New Orleans,+2.5,-110,+2.5,-110,+2.5,-110,,,+2.5,-108,away,Houston,194.5,-110,194,-115,195,-110,,,194.5,-112,away
23:33:05,20100102,-140,,-140,,-134,home,Houston,-2.5,-110,-2.5,-110,-2.5,-110,,,-2.5,-102,home,New Orleans,194.5,-110,194,-105,195,-110,,,194.5,+102,home
23:33:05,20100102,,,+110,,+109,away,Milwaukee,+1.5,-110,+1.5,-110,+2,-110,,,+1.5,-101,away,Oklahoma City,197,-110,197,-110,197,-110,,,197,-108,away
23:33:05,20100102,,,-130,,-120,home,Oklahoma City,-1.5,-110,-1.5,-110,-2,-110,,,-1.5,-109,home,Milwaukee,197,-110,197,-110,197,-110,,,197,-102,home
23:33:05,20100102,+300,+290,+290,,+297,away,Phoenix,+8,-110,+8.5,-115,+8,-110,,,+8,-110,away,Memphis,227.5,-110,228,-110,228,-110,,,228,-110,away
23:33:05,20100102,-400,-380,-350,,-340,home,Memphis,-8,-110,-8.5,-105,-8,-110,,,-8,+100,home,Phoenix,227.5,-110,228,-110,228,-110,,,228,+100,home
23:33:05,20100102,+240,+255,+250,,+244,away,Utah,+7,-110,+7.5,-115,+7.5,-110,,,+7.5,-109,away,Denver,201.5,-110,202,-105,202,-110,,,201.5,-112,away
23:33:05,20100102,-290,-310,-300,,-275,home,Denver,-7,-110,-7.5,-105,-7.5,-110,,,-7.5,-101,home,Utah,201.5,-110,202,-115,202,-110,,,,,home
23:33:05,20100102,+135,+135,+135,,+136,away,Portland,+3.5,-110,+4,-115,+3.5,-110,,,+3.5,-113,away,Golden State,213.5,-110,213,-110,213.5,-110,,,213.5,-111,away
23:33:05,20100102,-155,-155,-155,,-150,home,Golden State,-3.5,-110,-4,-105,-3.5,-110,,,-3.5,+103,home,Portland,213.5,-110,213,-110,213.5,-110,,,213.5,+101,home
23:33:05,20100102,-175,-180,-190,,-185,away,Sacramento,-4,-110,-4.5,-105,-4,-110,,,-4,-105,away,Dallas,206,-110,206,-115,206,-110,,,206,-114,away
23:33:05,20100102,+155,+160,+165,,+166,home,Dallas,+4,-110,+4.5,-115,+4,-110,,,+4,-105,home,Sacramento,,,206,-105,206,-110,,,206,+104,home
23:33:12,20100103,,,+575,,+618,away,Cleveland,+11.5,-110,+11.5,-110,+11.5,-110,,,+11.5,-104,away,Charlotte,185.5,-110,185,-115,185.5,-110,,,185.5,-106,away
23:33:12,20100103,,,-850,,-770,home,Charlotte,-11.5,-110,-11.5,-110,-11.5,-110,,,-11.5,-106,home,Cleveland,185.5,-110,185,-105,185.5,-110,,,185.5,-104,home
23:33:12,20100103,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,208.5,-110,209,-105,209,-110,,,208.5,-115,away
23:33:12,20100103,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,208.5,-110,209,-115,209,-110,,,208.5,+105,home
23:33:12,20100103,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,208.5,-110,209,-105,209,-110,,,208.5,-115,away
23:33:12,20100103,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,208.5,-110,209,-115,209,-110,,,208.5,+105,home
23:33:12,20100103,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,208.5,-110,209,-105,209,-110,,,208.5,-115,away
23:33:12,20100103,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,208.5,-110,209,-115,209,-110,,,208.5,+105,home
23:33:12,20100103,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,208.5,-110,209,-105,209,-110,,,208.5,-115,away
23:33:12,20100103,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,208.5,-110,209,-115,209,-110,,,208.5,+105,home
23:33:12,20100103,-160,-150,-145,,-147,away,Toronto,-3.5,-110,-3.5,-105,-3,-110,,,,,away,San Antonio,200,-110,200,-110,200,-110,,,200.5,-103,away
23:33:12,20100103,+140,+130,+125,,+133,home,San Antonio,+3.5,-110,+3.5,-115,+3,-110,,,,,home,Toronto,200,-110,200,-110,200,-110,,,200.5,-107,home
23:33:12,20100103,+155,+160,+158,,+153,away,Denver,+4,-110,+4.5,-115,+4,-110,,,+4,-111,away,Philadelphia,207,-110,207,-110,207,-110,,,207,-108,away
23:33:12,20100103,-175,-180,-180,,-170,home,Philadelphia,-4,-110,-4.5,-105,-4,-110,,,-4,+101,home,Denver,,,207,-110,207,-110,,,207,-102,home
23:33:12,20100103,+230,+240,+240,,+239,away,L.A. Lakers,+6.5,-110,+7,-115,+6.5,-110,,,+6.5,-105,away,Dallas,201,-110,202,-105,201,-110,,,200.5,-117,away
23:33:12,20100103,-280,-280,-280,,-270,home,Dallas,-6.5,-110,-7,-105,-6.5,-110,,,-6.5,-105,home,L.A. Lakers,201,-110,202,-115,201,-110,,,200.5,+107,home
23:33:16,20100104,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,194,-110,195,-105,194,-110,,,194,-102,away
23:33:16,20100104,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,194,-110,195,-115,194,-110,,,194,-108,home
23:33:16,20100104,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,194,-110,195,-105,194,-110,,,194,-102,away
23:33:16,20100104,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,194,-110,195,-115,194,-110,,,194,-108,home
23:33:16,20100104,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,194,-110,195,-105,194,-110,,,194,-102,away
23:33:16,20100104,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,194,-110,195,-115,194,-110,,,194,-108,home
23:33:16,20100104,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,194,-110,195,-105,194,-110,,,194,-102,away
23:33:16,20100104,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,194,-110,195,-115,194,-110,,,194,-108,home
23:33:16,20100104,+110,,+115,,+120,away,Chicago,+2,-110,+2.5,-110,+2,-110,,,+2.5,-108,away,Oklahoma City,192,-110,192,-110,192,-110,,,192,-104,away
23:33:16,20100104,-130,,-135,,-133,home,Oklahoma City,-2,-110,-2.5,-110,-2,-110,,,-2.5,-102,home,Chicago,192,-110,192,-110,192,-110,,,192,-106,home
23:33:16,20100104,,+155,+155,,+158,away,L.A. Clippers,+4.5,-110,+4,-105,+4.5,-110,,,+4,+105,away,Portland,189,-110,190,-105,189,-110,,,189,-103,away
23:33:16,20100104,-190,-175,-175,,-175,home,Portland,-4.5,-110,-4,-115,-4.5,-110,,,-4,-115,home,L.A. Clippers,189,-110,190,-115,189,-110,,,189,-107,home
23:33:19,20100105,+250,+245,+240,,+244,away,Charlotte,+7,-110,+7,-110,,,,,+6.5,+102,away,Chicago,186.5,-110,187,-110,186,-110,,,186.5,+101,away
23:33:19,20100105,-300,-290,-280,,-275,home,Chicago,-7,-110,-7,-110,-6.5,-110,,,-6.5,-112,home,Charlotte,186.5,-110,187,-110,186,-110,,,186.5,-111,home
23:33:19,20100105,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,away
23:33:19,20100105,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,209,-110,209,-110,,,,,,,home
23:33:19,20100105,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,away
23:33:19,20100105,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,209,-110,209,-110,,,,,,,home
23:33:19,20100105,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,away
23:33:19,20100105,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,209,-110,209,-110,,,,,,,home
23:33:19,20100105,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,209,-110,209,-110,209.5,-110,,,210,+100,away
23:33:19,20100105,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,209,-110,209,-110,,,,,,,home
23:33:19,20100105,+180,+180,+180,,+180,away,Philadelphia,+5,-110,+5,-110,+5,-110,,,+5,-109,away,Washington,206,-110,206,-110,205.5,-110,,,206,-102,away
23:33:19,20100105,-220,-220,-220,,-200,home,Washington,,,-5,-110,-5,-110,,,-5,-101,home,Philadelphia,206,-110,206,-110,205.5,-110,,,206,-108,home
23:33:19,20100105,+325,+350,+350,,+373,away,Dallas,+8.5,-110,+9,-110,+9,-110,,,+8.5,+101,away,Detroit,190,-110,190,-110,190,-110,,,189.5,-110,away
23:33:19,20100105,-450,-500,-440,,-435,home,Detroit,-8.5,-110,-9,-110,-9,-110,,,-8.5,-111,home,Dallas,190,-110,190,-110,190,-110,,,189.5,+100,home
23:33:19,20100105,+200,+200,+210,,+205,away,Denver,+5.5,-110,+5.5,-110,+6,-110,,,+5.5,-101,away,Golden State,223.5,-110,223,-115,224,-110,,,224,-108,away
23:33:19,20100105,-240,-240,-250,,-230,home,Golden State,-5.5,-110,-5.5,-110,-6,-110,,,-5.5,-109,home,Denver,223.5,-110,223,-105,224,-110,,,224,-102,home
23:33:19,20100105,+115,,-102,,,away,Portland,+1,-110,+1,-110,+1,-110,,,+1.5,-109,away,Memphis,199,-110,199,-110,199,-110,,,199,-104,away
23:33:19,20100105,-135,,-118,,,home,Memphis,-1,-110,-1,-110,-1,-110,,,-1.5,-101,home,Portland,199,-110,199,-110,199,-110,,,199,-106,home
23:33:19,20100105,-140,-150,-150,,-148,away,Sacramento,-2.5,-110,,,-2.5,-110,,,-2.5,-104,away,Phoenix,226,-110,226,-110,226.5,-110,,,226,-113,away
23:33:19,20100105,+120,+130,+130,,+134,home,Phoenix,+2.5,-110,+3.5,-115,+2.5,-110,,,+2.5,-106,home,Sacramento,226,-110,226,-110,226.5,-110,,,226,+103,home
23:33:19,20100105,+250,+260,+270,,+281,away,L.A. Lakers,+7,-110,+7.5,-115,+7,-110,,,+7,-105,away,Houston,201,-110,201,-110,200.5,-110,,,200.5,-102,away
23:33:19,20100105,-300,-320,-330,,-320,home,Houston,-7,-110,-7.5,-105,-7,-110,,,-7,-105,home,L.A. Lakers,201,-110,201,-110,200.5,-110,,,200.5,-108,home
23:33:24,20100106,,,+1125,,+1125,away,Atlanta,+13.5,-110,+14,-110,+14,-110,,,+14,-110,away,Brooklyn,199.5,-110,199,-115,199.5,-110,,,199.5,-105,away
23:33:24,20100106,,,-1750,,-1700,home,Brooklyn,-13.5,-110,-14,-110,-14,-110,,,-14,+100,home,Atlanta,199.5,-110,199,-105,199.5,-110,,,199.5,-105,home
23:33:24,20100106,,,+1400,,+1300,away,Cleveland,+14.5,-110,+14,-110,+14.5,-110,,,+13.5,+106,away,Washington,196,-110,196,-110,196,-110,,,196,-103,away
23:33:24,20100106,,,-2500,,-2200,home,Washington,-14.5,-110,-14,-110,-14.5,-110,,,-13.5,-116,home,Cleveland,196,-110,196,-110,196,-110,,,196,-107,home
23:33:24,20100106,+280,+270,+260,,+272,away,Orlando,+7.5,-110,+7.5,-110,+7.5,-110,,,+8,-115,away,Toronto,205,-110,205,-115,205.5,-110,,,205.5,-108,away
23:33:24,20100106,-380,-340,-320,,-309,home,Toronto,-7.5,-110,-7.5,-110,-7.5,-110,,,-8,+105,home,Orlando,205,-110,205,-105,205.5,-110,,,205.5,-102,home
23:33:24,20100106,-130,,+100,,+107,away,Miami,+1.5,-110,+1.5,-110,+1,-110,,,+1,+105,away,Boston,186,-110,186,-110,186,-110,,,186,-103,away
23:33:24,20100106,+110,,-120,,-118,home,Boston,-1.5,-110,-1.5,-110,-1,-110,,,-1,-115,home,Miami,186,-110,186,-110,186,-110,,,186,-107,home
23:33:24,20100106,+180,+165,+165,,+171,away,Oklahoma City,+5,-110,+4.5,-110,+4.5,-110,,,+4.5,+100,away,New Orleans,193,-110,192,-115,192.5,-110,,,192.5,-105,away
23:33:24,20100106,-220,-190,-190,,-190,home,New Orleans,-5,-110,-4.5,-110,-4.5,-110,,,-4.5,-110,home,Oklahoma City,193,-110,192,-105,192.5,-110,,,192.5,-105,home
23:33:24,20100106,+130,,+125,,+128,away,Minnesota,+3,-110,+2.5,-110,+2.5,-110,,,+2.5,-101,away,Golden State,223,-110,223,-115,223.5,-110,,,223.5,-107,away
23:33:24,20100106,-150,,-145,,-141,home,Golden State,-3,-110,-2.5,-110,-2.5,-110,,,-2.5,-109,home,Minnesota,223,-110,223,-105,223.5,-110,,,223.5,-103,home
23:33:24,20100106,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,188,-110,188,-110,188,-110,,,188,-103,away
23:33:24,20100106,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,188,-110,188,-110,188,-110,,,188,-107,home
23:33:24,20100106,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,188,-110,188,-110,188,-110,,,188,-103,away
23:33:24,20100106,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,188,-110,188,-110,188,-110,,,188,-107,home
23:33:24,20100106,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,188,-110,188,-110,188,-110,,,188,-103,away
23:33:24,20100106,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,188,-110,188,-110,188,-110,,,188,-107,home
23:33:24,20100106,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,188,-110,188,-110,188,-110,,,188,-103,away
23:33:24,20100106,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,188,-110,188,-110,188,-110,,,188,-107,home
23:33:24,20100106,+170,+170,+168,,+176,away,Phoenix,+4.5,-110,+5,-115,+4.5,-110,,,+4.5,+103,away,Houston,216,-110,215,-115,215.5,-110,,,215.5,-104,away
23:33:24,20100106,-205,-200,-195,,-196,home,Houston,-4.5,-110,-5,-105,-4.5,-110,,,-4.5,-113,home,Phoenix,216,-110,215,-105,215.5,-110,,,215.5,-106,home
23:33:24,20100106,+200,+190,+190,,+188,away,Utah,+5.5,-110,,,+5.5,-110,,,+5.5,-109,away,Memphis,203,-110,203,-110,203.5,-110,,,203,-107,away
23:33:24,20100106,-240,-230,-230,,-210,home,Memphis,-5.5,-110,-5.5,-110,-5.5,-110,,,-5.5,-101,home,Utah,203,-110,203,-110,203.5,-110,,,203,-103,home
23:33:24,20100106,-240,-235,-210,,-202,away,L.A. Clippers,-5.5,-110,-6,-105,-5,-110,,,-5,-105,away,L.A. Lakers,196,-110,196,-115,196,-110,,,196,-111,away
23:33:24,20100106,+200,+195,+175,,+181,home,L.A. Lakers,+5.5,-110,+6,-115,+5,-110,,,+5,-105,home,L.A. Clippers,196,-110,196,-105,196,-110,,,196,+101,home
23:33:30,20100107,+140,+135,+140,,+140,away,New York,+3,-110,+3,-110,+3,-110,,,+3.5,-110,away,Charlotte,199,-110,199,-110,199,-110,,,199,-104,away
23:33:30,20100107,-160,-155,-160,,-155,home,Charlotte,-3,-110,-3,-110,-3,-110,,,-3.5,+100,home,New York,199,-110,199,-110,199,-110,,,199,-106,home
23:33:33,20100108,+105,,+105,,+116,away,Philadelphia,+2,-110,+2,-115,+1.5,-110,,,+2,-104,away,Toronto,209,-110,208,-110,208,-110,,,208,+101,away
23:33:33,20100108,-125,,-125,,-128,home,Toronto,-2,-110,-2,-105,-1.5,-110,,,-2,-106,home,Philadelphia,209,-110,208,-110,208,-110,,,208,-111,home
23:33:33,20100108,-380,-380,-370,,-367,away,Washington,-7.5,-110,-8,-115,-8,-110,,,-7.5,-107,away,Orlando,203,-110,203,-110,203,-110,,,203,-101,away
23:33:33,20100108,+280,+290,+310,,+319,home,Orlando,+7.5,-110,+8,-105,+8,-110,,,+7.5,-103,home,Washington,203,-110,203,-110,203,-110,,,203,-109,home
23:33:33,20100108,+155,+150,+150,,+161,away,Atlanta,+4,-110,+4,-110,+3.5,-110,,,+3.5,+101,away,Boston,195,-110,195,-110,195,-110,,,195,-104,away
23:33:33,20100108,-175,-170,-170,,-179,home,Boston,-4,-110,-4,-110,-3.5,-110,,,-3.5,-111,home,Atlanta,195,-110,195,-110,195,-110,,,195,-106,home
23:33:33,20100108,+170,+165,+140,,+173,away,Memphis,+4.5,-110,+4.5,-105,+3.5,-110,,,+4.5,-101,away,Utah,204,-110,204,-110,204,-110,,,204,-112,away
23:33:33,20100108,-205,-190,-160,,-193,home,Utah,-4.5,-110,-4.5,-115,-3.5,-110,,,-4.5,-109,home,Memphis,204,-110,,,204,-110,,,,,home
23:33:33,20100108,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,away
23:33:33,20100108,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,212.5,-110,,,212,-110,,,212,+103,home
23:33:33,20100108,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,away
23:33:33,20100108,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,212.5,-110,,,212,-110,,,212,+103,home
23:33:33,20100108,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,away
23:33:33,20100108,,.,,.,,home,MISSING,,,,,,,,,,,away,MISSING,212.5,-110,,,212,-110,,,212,+103,home
23:33:33,20100108,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,212.5,-110,212,-110,212,-110,,,212,-113,away
23:33:33,20100108,,.,,.,,home,MISSING,,,,.,,,,.,,,home,MISSING,212.5,-110,,,212,-110,,,212,+103,home
23:33:33,20100108,+360,+425,+438,,+468,away,New Orleans,+9.5,-110,+10,-115,+9.5,-110,,,+9.5,-115,away,Brooklyn,190,-110,190,-110,189.5,-110,,,190,-105,away
23:33:33,20100108,-560,-650,-575,,-560,home,Brooklyn,-9.5,-110,-10,-105,-9.5,-110,,,-9.5,+105,home,New Orleans,190,-110,190,-110,189.5,-110,,,190,-105,home
23:33:33,20100108,,+160,+158,,+153,away,Milwaukee,+4,-110,+4,-110,+4,-110,,,+4,-110,away,Chicago,192.5,-110,193,-105,193,-110,,,193,-103,away
23:33:33,20100108,-175,-180,-180,,-170,home,Chicago,,,-4,-110,-4,-110,,,-4,+100,home,Milwaukee,192.5,-110,193,-115,193,-110,,,193,-107,home
23:33:33,20100108,+180,+170,+158,,+177,away,San Antonio,+5,-110,+4.5,-110,+4,-110,,,+4.5,-102,away,Dallas,194.5,-110,195,-110,194.5,-110,,,194.5,-110,away
23:33:33,20100108,-220,-200,-180,,-197,home,Dallas,-5,-110,-4.5,-110,-4,-110,,,-4.5,-108,home,San Antonio,194.5,-110,195,-110,194.5,-110,,,194.5,+100,home
23:33:33,20100108,+200,+210,+190,,+197,away,Phoenix,+5.5,-110,+6,-105,,,,,+6,-115,away,Miami,214.5,-110,214,-115,214.5,-110,,,214.5,-113,away
23:33:33,20100108,-240,-250,-230,,-220,home,Miami,-5.5,-110,-6,-115,-5.5,-110,,,-6,+105,home,Phoenix,214.5,-110,214,-105,214.5,-110,,,214.5,+103,home
23:33:33,20100108,-205,-190,-185,,-182,away,Portland,-4.5,-110,-4.5,-115,-4,-110,,,-4,-108,away,L.A. Lakers,194.5,-110,194,-115,193.5,-110,,,194,-109,away
23:33:33,20100108,+170,+165,+160,,+164,home,L.A. Lakers,+4.5,-110,+4.5,-105,+4,-110,,,+4,-102,home,Portland,194.5,-110,194,-105,193.5,-110,,,194,-101,home
23:33:33,20100108,-220,-200,-185,,-188,away,Denver,-5,-110,-5,-105,-4,-110,,,-4,-121,away,Cleveland,203.5,-110,203,-110,202.5,-110,,,202.5,-116,away
23:33:33,20100108,+180,+170,+160,,+169,home,Cleveland,+5,-110,+5,-115,+4,-110,,,+4,+111,home,Denver,203.5,-110,203,-110,202.5,-110,,,202.5,+106,home
23:33:33,20100108,+170,+165,+175,,+166,away,Golden State,+4.5,-110,+4.5,-105,+4.5,-110,,,+4.5,-103,away,Sacramento,229.5,-110,229,-110,228.5,-110,,,229,-110,away
23:33:33,20100108,-205,-190,-210,,-185,home,Sacramento,-4.5,-110,-4.5,-115,-4.5,-110,,,-4.5,-107,home,Golden State,229.5,-110,229,-110,228.5,-110,,,229,+100,home
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,199,-115,199.5,-110,,,199.5,-108,away
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,199,-105,199.5,-110,,,199.5,-102,home
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,196.5,-110,196,-115,196.5,-110,,,196.5,-108,away
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,196.5,-110,196,-105,196.5,-110,,,196.5,-102,home
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,207,-110,207,-115,207,-110,,,207,-107,away
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,207,-110,207,-105,207,-110,,,207,-103,home
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,199,-115,199.5,-110,,,199.5,-108,away
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,199,-105,199.5,-110,,,199.5,-102,home
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,196.5,-110,196,-115,196.5,-110,,,196.5,-108,away
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,196.5,-110,196,-105,196.5,-110,,,196.5,-102,home
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,207,-110,207,-115,207,-110,,,207,-107,away
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,207,-110,207,-105,207,-110,,,207,-103,home
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,199,-115,199.5,-110,,,199.5,-108,away
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,199.5,-110,199,-105,199.5,-110,,,199.5,-102,home
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,196.5,-110,196,-115,196.5,-110,,,196.5,-108,away
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,196.5,-110,196,-105,196.5,-110,,,196.5,-102,home
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,207,-110,207,-115,207,-110,,,207,-107,away
23:33:40,20100109,,,,,,away,MISSING,,,,,,,,,,,away,MISSING,207,-110,207,-105,207,-110,,,207,-103,home
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,199,-115,199.5,-110,,,199.5,-108,away
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,199.5,-110,199,-105,199.5,-110,,,199.5,-102,home
23:33:40,20100109,,,,,,away,MISSING,,,,.,,,,.,,,home,MISSING,196.5,-110,196,-115,196.5,-110,,,196.5,-108,away
