key,date,ml_time,team,opp_team,ml_PIN,ml_FD,ml_HER,ml_BVD,ml_BOL,rl_time,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,tot_time,tot_PIN_line,tot_PIN_odds,tot_FD_line,tot_FD_odds,tot_HER_line,tot_HER_odds,tot_BVD_line,tot_BVD_odds,tot_BOL_line,tot_BOL_odds
20091027,17:36:23,away,Boston,Cleveland,+178,+175,,+165,+170,away,+5,-110,+5,-110,,,+5,-110,+5,-110,away,183.5,-106,183.5,-110,,,184,-110,183.5,-110
20091027,17:36:23,home,Cleveland,Boston,-191,-210,,-190,-205,home,-5,+100,-5,-110,,,-5,-110,-5,-110,home,183.5,-104,183.5,-110,,,184,-110,183.5,-110
20091027,17:36:23,away,Washington,Dallas,+360,+325,,+320,+325,away,+8,+105,+8.5,-110,,,+8.5,-110,+8.5,-110,away,209,-103,209,-110,,,209,-110,209,-110
20091027,17:36:23,home,Dallas,Washington,-400,-400,,-440,-450,home,-8,-115,-8.5,-110,,,-8.5,-110,-8.5,-110,home,209,-107,209,-110,,,209,-110,209,-110
20091027,17:36:23,away,Houston,Portland,+435,+400,,+375,+325,away,+8.5,+100,+9,-110,,,+9,-105,+8.5,-110,away,188,-108,188,-110,,,188,-110,187.5,-110
20091027,17:36:23,home,Portland,Houston,-475,-500,,-550,-450,home,-8.5,-110,-9,-110,,,-9,-115,-8.5,-110,home,188,-102,188,-110,,,188,-110,187.5,-110
20091027,17:36:23,away,L.A. Clippers,L.A. Lakers,+700,+625,,,+400,away,+11.5,-109,+11.5,-110,,,+12.5,-110,+11.5,-110,away,202,-109,202,-110,,,203,-110,202,-110
20091027,17:36:23,home,L.A. Lakers,L.A. Clippers,-770,-850,,,-600,home,-11.5,-101,-11.5,-110,,,-12.5,-110,-11.5,-110,home,202,-101,202,-110,,,203,-110,202,-110
20091028,17:36:27,away,Indiana,Atlanta,+300,+315,,+285,+280,away,+7.5,-108,+7.5,-110,,,+7.5,-110,+7.5,-110,away,205.5,-102,206,-110,,,205,-115,205,-110
20091028,17:36:27,home,Atlanta,Indiana,-330,-380,,-370,-350,home,-7.5,-102,-7.5,-110,,,-7.5,-110,-7.5,-110,home,205.5,-108,206,-110,,,205,-105,205,-110
20091028,17:36:27,away,Philadelphia,Orlando,+510,+460,,+450,+400,away,+10,-105,+10,-110,,,+10,-110,+10.5,-110,away,194.5,-103,194.5,-110,,,194,-110,194.5,-110
20091028,17:36:27,home,Orlando,Philadelphia,-560,-620,,-700,-600,home,-10,-105,-10,-110,,,-10,-110,-10.5,-110,home,194.5,-107,194.5,-110,,,194,-110,194.5,-110
20091028,17:36:27,away,Cleveland,Toronto,-300,-310,,-320,-300,away,-7,-110,-7.5,-110,,,-7.5,-110,-7,-110,away,194,-103,194,-110,,,194,-110,194,-110
20091028,17:36:27,home,Toronto,Cleveland,+270,+255,,+260,+250,home,+7,+100,+7.5,-110,,,+7.5,-110,+7,-110,home,194,-107,194,-110,,,194,-110,194,-110
20091028,17:36:27,away,Charlotte,Boston,+520,+450,,+450,+400,away,+10,-106,+10,-110,,,+10.5,-115,+10,-110,away,183,-105,183,-110,,,183,-110,182.5,-110
20091028,17:36:27,home,Boston,Charlotte,-570,-600,,-700,-600,home,-10,-104,-10,-110,,,-10.5,-105,-10,-110,home,183,-105,183,-110,,,183,-110,182.5,-110
20091028,17:36:27,away,New York,Miami,+190,+178,,+175,+180,away,+5,-106,+5,-110,,,+5,-110,+5,-110,away,206,+100,206,-110,,,207,-105,206.5,-110
20091028,17:36:27,home,Miami,New York,-210,-215,,-210,-220,home,-5,-104,-5,-110,,,-5,-110,-5,-110,home,206,-110,206,-110,,,,,206.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,191,-108,191,-110,,,191,-115,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,191,-102,191,-110,,,191,-105,191.5,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,194,-109,194,-110,,,194,-105,194,-110
20091028,17:36:27,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,194,-101,194,-110,,,194,-115,194,-110
20091028,17:36:27,away,Sacramento,Oklahoma City,,+240,,+245,+230,away,+6.5,-103,+6.5,-110,,,+6.5,-110,+6.5,-110,away,204.5,-102,204.5,-110,,,205,-105,205,-110
20091028,17:36:27,home,Oklahoma City,Sacramento,-270,-280,,-290,-280,home,-6.5,-107,-6.5,-110,,,-6.5,-110,-6.5,-110,home,204.5,-108,,,,,205,-115,205,-110
20091028,17:36:27,away,New Orleans,San Antonio,+450,+425,,+400,+360,away,+9.5,-109,+9.5,-110,,,+9,-105,+9.5,-110,away,187,-111,187.5,-110,,,187,-110,187,-110
20091028,17:36:27,home,San Antonio,New Orleans,-500,-550,,-600,-560,home,-9.5,-101,-9.5,-110,,,-9,-115,-9.5,-110,home,187,+101,187.5,-110,,,187,-110,187,-110
20091028,17:36:27,away,Utah,Denver,+215,+200,,+180,+180,away,+5,-103,+5,-110,,,+5.5,-110,+5,-110,away,209,+107,208.5,-110,,,209,-110,209,-110
20091028,17:36:27,home,Denver,Utah,-235,-240,,-220,-220,home,-5,-107,-5,-110,,,-5.5,-110,-5,-110,home,209,-117,208.5,-110,,,209,-110,209,-110
20091028,17:36:27,away,Houston,Golden State,+210,+210,,+190,+200,away,+5,+104,+5.5,-110,,,+5.5,-110,+5.5,-110,away,212.5,-110,213,-110,,,212,-115,212.5,-110
20091028,17:36:27,home,Golden State,Houston,-230,-250,,-230,-240,home,-5,-114,-5.5,-110,,,-5.5,-110,-5.5,-110,home,212.5,+100,213,-110,,,212,-105,212.5,-110
20091028,17:36:27,away,Phoenix,L.A. Clippers,-137,-145,,-150,-150,away,-3,+102,-2.5,-110,,,-3.5,-110,-3,-110,away,217.5,+103,217,-110,,,217,-110,217,-110
20091028,17:36:27,home,L.A. Clippers,Phoenix,+127,+125,,+130,+130,home,+3,-112,+2.5,-110,,,+3.5,-110,+3,-110,home,217.5,-113,217,-110,,,217,-110,217,-110
20091029,17:36:33,away,San Antonio,Chicago,-158,-160,,-165,-165,away,-3,-111,-3.5,-110,,,-3.5,-110,-3.5,-110,away,193,-101,193,-110,,,193,-110,193,-110
20091029,17:36:33,home,Chicago,San Antonio,+148,+140,,+145,+145,home,+3,+101,+3.5,-110,,,+3.5,-110,+3.5,-110,home,193,-109,193,-110,,,193,-110,193,-110
20091029,17:36:33,away,Denver,Portland,+290,+270,,+275,+250,away,+7.5,-115,+7,-110,,,+7,-115,+7,-110,away,200.5,-102,200.5,-110,,,201,-110,201,-110
20091029,17:36:33,home,Portland,Denver,-320,-330,,-350,-300,home,-7.5,+105,-7,-110,,,-7,-105,-7,-110,home,200.5,-108,200.5,-110,,,201,-110,201,-110
20091030,17:36:37,away,New York,Charlotte,+102,+102,,,+110,away,+1.5,-110,+1.5,-110,,,+1.5,-110,+1.5,-110,away,195.5,-110,196,-110,,,195,-115,196,-110
20091030,17:36:37,home,Charlotte,New York,-112,-122,,,-130,home,-1.5,+100,-1.5,-110,,,-1.5,-110,-1.5,-110,home,195.5,+100,196,-110,,,195,-105,196,-110
20091030,17:36:37,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,away,191.5,-104,191.5,-110,,,191,-115,191,-110
20091030,17:36:37,away,MISSING,MISSING,,,,,,away,,,,,,,,,,,home,191.5,-106,191.5,-110,,,191,-105,191,-110
20091030,17:36:37,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,away,191.5,-104,191.5,-110,,,191,-115,191,-110
20091030,17:36:37,away,MISSING,MISSING,,,,,,home,,,,,,.,,.,,,home,191.5,-106,191.5,-110,,,191,-105,191,-110
20091030,17:36:37,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,away,191.5,-104,191.5,-110,,,191,-115,191,-110
20091030,17:36:37,home,MISSING,MISSING,,,.,.,,away,,,,,,,,,,,home,191.5,-106,191.5,-110,,,191,-105,191,-110
20091030,17:36:37,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,away,191.5,-104,191.5,-110,,,191,-115,191,-110
20091030,17:36:37,home,MISSING,MISSING,,,.,.,,home,,,,,,.,,.,,,home,191.5,-106,191.5,-110,,,191,-105,191,-110
20091030,17:36:37,away,Chicago,Boston,+700,+625,,,,away,+11.5,-107,+11.5,-110,,,+11.5,-110,+11.5,-110,away,187,-108,187.5,-110,,,187,-110,187.5,-110
20091030,17:36:37,home,Boston,Chicago,-770,-850,,,,home,-11.5,-103,-11.5,-110,,,-11.5,-110,-11.5,-110,home,187,-102,187.5,-110,,,187,-110,187.5,-110
20091030,17:36:37,away,Oklahoma City,Detroit,+178,+170,,+180,+180,away,+5,-110,+5,-110,,,+5,-110,+5,-110,away,190,-105,,,,,190,-110,190,-110
20091030,17:36:37,home,Detroit,Oklahoma City,-191,-200,,-220,-220,home,-5,+100,-5,-110,,,-5,-110,-5,-110,home,190,-105,,,,,190,-110,190,-110
20091030,17:36:37,away,Miami,Indiana,+120,+105,,,+110,away,+2,-102,+1.5,-110,,,+1.5,-115,+1.5,-110,away,213,-105,,,,,213,-110,213,-110
20091030,17:36:37,home,Indiana,Miami,-130,-125,,,-130,home,-2,-108,-1.5,-110,,,-1.5,-105,-1.5,-110,home,213,-105,213,-110,,,213,-110,,
20091030,17:36:37,away,Toronto,Memphis,-143,-140,,,-150,away,-2.5,-115,-2.5,-110,,,-3,-110,-3,-110,away,195,-105,195,-110,,,195,-110,195.5,-110
20091030,17:36:37,home,Memphis,Toronto,+133,+120,,,+130,home,,,+2.5,-110,,,+3,-110,+3,-110,home,195,-105,195,-110,,,195,-110,195.5,-110
20091030,17:36:37,away,Cleveland,Minnesota,-1000,-1050,,,,away,-12.5,+100,-12,-110,,,-13,-105,-12.5,-110,away,192,-104,192,-110,,,192,-110,192,-110
20091030,17:36:37,home,Minnesota,Cleveland,+800,+750,,,,home,+12.5,-110,+12,-110,,,+13,-115,+12.5,-110,home,192,-106,,,,,192,-110,192,-110
20091030,17:36:37,away,Orlando,Brooklyn,-475,-550,,-600,-550,away,-9.5,+102,-9.5,-110,,,,,-9.5,-110,away,199,-101,199,-110,,,199,-105,199,-110
20091030,17:36:37,home,Brooklyn,Orlando,+435,+425,,+400,+350,home,+9.5,-112,+9.5,-110,,,,,+9.5,-110,home,199,-109,199,-110,,,199,-115,199,-110
20091030,17:36:37,away,Sacramento,New Orleans,+655,+600,,,+400,away,+11.5,-107,+11.5,-110,,,+12,-110,+11.5,-110,away,201.5,-106,201.5,-110,,,202,-110,,
20091030,17:36:37,home,New Orleans,Sacramento,-725,-800,,,-600,home,-11.5,-103,-11.5,-110,,,-12,-110,-11.5,-110,home,201.5,-104,201.5,-110,,,202,-110,201.5,-110
20091030,17:36:37,away,L.A. Clippers,Utah,+410,,,+350,+350,away,+9,-101,,,,,,,+9,-110,away,202.5,-105,202.5,-110,,,202,-115,202.5,-110
20091030,17:36:37,home,Utah,L.A. Clippers,-450,-500,,-500,-500,home,-9,-109,-9,-110,,,-9.5,-110,-9,-110,home,202.5,-105,202.5,-110,,,202,-105,202.5,-110
20091030,17:36:37,away,Golden State,Phoenix,+205,+195,,+195,+180,away,,,+5,-110,,,+5.5,-110,+5,-110,away,233,-109,233,-110,,,232,-115,233.5,-110
20091030,17:36:37,home,Phoenix,Golden State,-225,-235,,-235,-220,home,-5.5,+105,-5,-110,,,-5.5,-110,-5,-110,home,233,-101,233,-110,,,232,-105,233.5,-110
20091030,17:36:37,away,Dallas,L.A. Lakers,+315,+295,,+300,+280,away,+7.5,-106,+7.5,-110,,,+8,-105,+7.5,-110,away,204.5,-104,204.5,-110,,,205,-105,204.5,-110
20091030,17:36:37,home,L.A. Lakers,Dallas,-345,-355,,-400,-380,home,-7.5,-104,-7.5,-110,,,-8,-115,-7.5,-110,home,204.5,-106,204.5,-110,,,205,-115,204.5,-110
